English Word	Emotion	Emotion-Intensity-Score	Xhosa Word
purr	joy	0.500	i-purr
carefree	joy	0.500	ukungakhathali
nature	joy	0.500	indalo
encourage	joy	0.500	khuthaza
soulful	joy	0.500	umphefumlo
refreshed	joy	0.500	uhlaziyekile
family	joy	0.500	usapho
gem	joy	0.500	igugu
meritorious	joy	0.500	meritorious
achieved	joy	0.500	yimpumelelo
motherhood	joy	0.500	ukuba ngumama
holyspirit	joy	0.500	umoya oyingcwele
surreal	joy	0.500	i-surreal
charitable	joy	0.500	abanobubele
teamjesus	joy	0.500	teamjesus
stressrelief	joy	0.500	isiqabu soxinzelelo
erotic	joy	0.500	inkanuko
inviting	joy	0.500	ukumema
baby	joy	0.500	usana
dignity	joy	0.500	isidima
satisfied	joy	0.500	anelisekile
visionary	joy	0.500	onombono
memorable	joy	0.500	ekhumbulekayo
veracity	joy	0.500	ubunyani
healthy	joy	0.500	esempilweni
welcoming	joy	0.500	ukwamkela
diamond	joy	0.500	idayimani
christ	joy	0.500	Krestu
beach	joy	0.500	ulwandle
accomplish	joy	0.500	fezekisa
friends	joy	0.500	bahlobo
excel	joy	0.500	ukugqwesa
health	joy	0.493	impilo
aura	joy	0.493	aura
yehey	joy	0.486	hayi
approved	joy	0.486	ivunyiwe
oasis	joy	0.486	i-oasis
liberty	joy	0.486	inkululeko
crowning	joy	0.485	ukuthwesa isithsaba
aspiration	joy	0.485	ulangazelelo
privileged	joy	0.485	nelungelo
crescendo	joy	0.485	icrescendo
rapture	joy	0.485	uxhwilo
liberate	joy	0.485	khulula
nocomplaints	joy	0.485	akukho zikhalazo
prestige	joy	0.485	udumo
bounty	joy	0.485	isisa
gentle	joy	0.485	thambileyo
inseparable	joy	0.485	ayinakwahlulwa
engaging	joy	0.485	ukuzibandakanya
loyal	joy	0.485	unyanisekile
betrothed	joy	0.485	utshatile
transcendence	joy	0.484	ukugqithisela
selfworth	joy	0.484	ukuzithemba
yummy	joy	0.484	mnandi
datenight	joy	0.484	ebusuku
destiny	joy	0.484	isiphelo
heyday	joy	0.484	heyday
aloha	joy	0.484	uloha
desire	joy	0.484	umnqweno
dream	joy	0.484	phupha
luck	joy	0.484	amathamsanqa
fete	joy	0.484	ukugqiba
trophy	joy	0.484	indebe
bouquet	joy	0.484	isipha sentyatyambo
chocolate	joy	0.484	itshokolethi
creativity	joy	0.484	ubuchule
boyfriend	joy	0.480	umfana
commemoration	joy	0.479	isikhumbuzo
intelligence	joy	0.477	ubukrelekrele
readiness	joy	0.473	ukulungela
friend	joy	0.471	umhlobo
bride	joy	0.471	umtshakazi
enthusiast	joy	0.471	umthandi
lush	joy	0.470	lush
inheritance	joy	0.470	ilifa
soothe	joy	0.470	thoba
tickle	joy	0.470	khala
kiddo	joy	0.470	umntwana
nostalgia	joy	0.470	nostalgia
massage	joy	0.470	massage
calming	joy	0.470	ukuzola
adventure	joy	0.470	adventure
pretty	joy	0.469	intle
purring	joy	0.469	purring
eternal	joy	0.469	ngonaphakade
humanitarian	joy	0.469	ongumntu
nurture	joy	0.469	ukondla
giving	joy	0.469	ukupha
rest	joy	0.469	phumla
getaway	joy	0.469	phuma
goals	joy	0.469	usukelo
pray	joy	0.469	thandaza
bridegroom	joy	0.469	umyeni
heartily	joy	0.469	ngentliziyo
luster	joy	0.469	ukukhazimla
bonding	joy	0.469	ukudibanisa
princess	joy	0.469	nkosazana
amicable	joy	0.469	ngoxolo
benevolence	joy	0.469	ububele
child	joy	0.466	umntwana
salutary	joy	0.465	luncedo
invite	joy	0.457	mema
beam	joy	0.456	umqadi
reminiscing	joy	0.456	ikhumbuza
befriend	joy	0.455	umhlobo
aesthetics	joy	0.455	ubuhle
friday	joy	0.455	uLwesihlanu
freshair	joy	0.455	umoya opholile
ceremony	joy	0.455	umsitho
kindred	joy	0.455	izalamane
mindfulness	joy	0.455	ukuqonda
sonice	joy	0.455	intle kakhulu
elevation	joy	0.455	ukuphakama
tropical	joy	0.455	kweleenjiko
scholarship	joy	0.455	i-scholarship
hee	joy	0.455	hayi
noworries	joy	0.453	akukho maxhala
allure	joy	0.453	umtsalane
approve	joy	0.453	vuma
scenery	joy	0.453	indawo entle
waterfall	joy	0.453	ingxangxasi
vindication	joy	0.453	ukuthethelelwa
namaste	joy	0.453	namaste
commemorate	joy	0.453	khumbula
faith	joy	0.453	ukholo
birth	joy	0.453	ukuzalwa
forgiveness	joy	0.453	uxolelo
journey	joy	0.447	uhambo
meditation	joy	0.446	ukucamngca
relaxed	joy	0.442	ukhululekile
present	joy	0.441	ekhoyo
weekend	joy	0.441	impelaveki
tender	joy	0.441	ithenda
tranquil	joy	0.441	ukuzola
lyrical	joy	0.439	enengoma
sharing	joy	0.439	ukwabelana
esteem	joy	0.439	uzuko
nostalgic	joy	0.439	nostalgic
prayer	joy	0.439	umthandazo
righteousness	joy	0.439	ubulungisa
husband	joy	0.438	umyeni
relief	joy	0.438	isiqabu
strength	joy	0.438	amandla
mighty	joy	0.438	ngamandla
unbeaten	joy	0.438	engabethwa
eager	joy	0.438	ngolangazelelo
share	joy	0.438	ukwabelana
newday	joy	0.438	usuku olutsha
sonnet	joy	0.438	isonnet
meditate	joy	0.438	camngca
life	joy	0.438	ubomi
winterbreak	joy	0.429	ikhefu lasebusika
warm	joy	0.429	shushu
movingforward	joy	0.429	ukuya phambili
buddy	joy	0.427	umhlobo
oneness	joy	0.426	ubunye
unconstrained	joy	0.424	enganyanzelwanga
amen	joy	0.424	amen
reverence	joy	0.424	intlonipho
healthful	joy	0.424	esempilweni
thelittlethings	joy	0.424	izinto ezincinci
medal	joy	0.424	imbasa
unsurpassed	joy	0.424	engagqithwanga
candlelight	joy	0.424	ikhandlela
carols	joy	0.424	iingoma
ejaculation	joy	0.424	ukukhupha ubudoda
beginnings	joy	0.422	iziqalo
sledding	joy	0.422	sledding
graduation	joy	0.422	isidanga
frisky	joy	0.422	frisky
lml	joy	0.422	lml
ease	joy	0.422	ukukhululeka
symphony	joy	0.422	i-symphony
wealth	joy	0.422	ubutyebi
helpful	joy	0.422	luncedo
musical	joy	0.422	zomculo
glitter	joy	0.422	imenyezela
calmness	joy	0.422	ukuzola
energy	joy	0.422	amandla
safe	joy	0.422	ikhuselekile
nostress	joy	0.421	nostress
soundness	joy	0.421	ukuba sempilweni
promise	joy	0.415	isithembiso
reunite	joy	0.414	dibana kwakhona
mother	joy	0.412	umama
salvation	joy	0.412	usindiso
poems	joy	0.412	imibongo
clown	joy	0.409	umhlekisi
lavender	joy	0.409	ilavenda
immaculate	joy	0.409	emsulwa
purify	joy	0.409	hlambulula
inauguration	joy	0.409	ukumiselwa
aromatherapy	joy	0.409	aromatherapy
lighten	joy	0.409	khaphukhaphu
travel	joy	0.409	uhambo
cash	joy	0.406	imali
companion	joy	0.406	iqabane
live	joy	0.406	phila
opportune	joy	0.406	ithuba
completing	joy	0.406	ukugqiba
charity	joy	0.406	uthando
heal	joy	0.406	philisa
star	joy	0.406	inkwenkwezi
wishing	joy	0.406	unqwenela
flowers	joy	0.406	iintyatyambo
income	joy	0.403	umvuzo
soul	joy	0.401	umphefumlo
munchies	joy	0.400	iimunchies
emancipation	joy	0.397	inkululeko
indescribable	joy	0.397	ayichazeki
progress	joy	0.397	inkqubela
equality	joy	0.394	ukulingana
childhood	joy	0.394	ebuntwaneni
together	joy	0.394	kunye
rhythmical	joy	0.394	enesingqisho
fullness	joy	0.394	ukuzala
calm	joy	0.394	ezolile
hammock	joy	0.394	ihammokhi
picnic	joy	0.394	ipikiniki
movies	joy	0.393	iimuvi
zealous	joy	0.393	ngenzondelelo
playground	joy	0.391	ibala lokudlala
affluence	joy	0.391	ubutyebi
warms	joy	0.391	iyafudumeza
choir	joy	0.391	ikwayara
littlethings	joy	0.391	izinto ezincinci
auspicious	joy	0.391	ezintle
meaningful	joy	0.391	enentsingiselo
adventures	joy	0.391	amaphupha
goofy	joy	0.391	goofy
starry	joy	0.391	inkwenkwezi
humanity	joy	0.391	ubuntu
gesture	joy	0.387	isijekulo
witty	joy	0.382	krelekrele
vow	joy	0.382	isifungo
shopping	joy	0.382	ukuthenga
vibes	joy	0.379	iintshukumo
worship	joy	0.379	unqulo
jump	joy	0.379	tsiba
communion	joy	0.379	umthendeleko
reverend	joy	0.377	umfundisi
rising	joy	0.375	ukunyuka
advance	joy	0.375	phambili
beaches	joy	0.375	iilwandle
sonorous	joy	0.375	sonorous
courtship	joy	0.375	ukuthandana
experience	joy	0.375	amava
reunion	joy	0.375	ukuhlangana kwakhona
simplicity	joy	0.375	ukulula
full	joy	0.375	izele
hymn	joy	0.375	iculo
spirits	joy	0.375	imimoya
unforgettable	joy	0.375	ongenakulibaleka
mirth	joy	0.375	uvuyo
youth	joy	0.375	ulutsha
scenic	joy	0.375	intle
unique	joy	0.375	eyodwa
redeemed	joy	0.375	hlawulelwa
alliance	joy	0.368	umanyano
baptismal	joy	0.368	ubhaptizo
grant	joy	0.366	isibonelelo
kitten	joy	0.364	ikati
sanctification	joy	0.364	ukungcwaliswa
conciliation	joy	0.364	uxolelaniso
improves	joy	0.364	iyaphucuka
pure	joy	0.364	nyulu
improve	joy	0.364	ukuphucula
authentic	joy	0.364	yokwenyani
moonlight	joy	0.364	ukukhanya kwenyanga
weightloss	joy	0.362	ukuhla ukusinda
raspberries	joy	0.360	amaqunube
feeling	joy	0.359	imvakalelo
jest	joy	0.359	isiqhulo
independent	joy	0.359	ezizimeleyo
sanctify	joy	0.359	ngcwalisa
devotional	joy	0.359	ngokuzinikela
tinsel	joy	0.359	i-tinsel
proficiency	joy	0.359	ubuchule
listenting	joy	0.359	ukumamela
fidelity	joy	0.359	ukunyaniseka
revival	joy	0.359	imvuselelo
giver	joy	0.353	umniki
cocoa	joy	0.353	ikoko
deliverance	joy	0.348	ukukhululwa
melody	joy	0.348	ingoma yomculo
unification	joy	0.348	umanyano
romp	joy	0.348	romp
purpose	joy	0.348	injongo
choral	joy	0.348	ikwayala
exceed	joy	0.348	gqithisa
dolphin	joy	0.348	ihlengesi
roaring	joy	0.348	ukugquma
favor	joy	0.348	ubabalo
hotyoga	joy	0.347	hotyoga
voluptuous	joy	0.344	ngamandla
fruits	joy	0.344	iziqhamo
cookies	joy	0.344	cookies
manicure	joy	0.344	manicure
nowork	joy	0.344	akukho msebenzi
date	joy	0.344	umhla
newstart	joy	0.344	isiqalo esitsha
hedonism	joy	0.344	hedonism
pledge	joy	0.344	isibambiso
electric	joy	0.344	yombane
humble	joy	0.344	uthobekile
roadtrip	joy	0.344	uhambo lwendlela
thx	joy	0.344	enks
kiddos	joy	0.344	abantwana
celebrity	joy	0.342	umntu odumileyo
bridesmaid	joy	0.338	umakoti
rhythm	joy	0.338	isingqisho
spa	joy	0.333	I-spa
snowday	joy	0.333	ikhephu
familiarity	joy	0.333	ukuqhelana
coffee	joy	0.333	kofu
edification	joy	0.333	ukwakhiwa
garden	joy	0.333	igadi
renovation	joy	0.333	ukulungiswa
dawn	joy	0.333	isifingo
connoisseur	joy	0.333	isazi
gazing	joy	0.333	ukujonga
obliging	joy	0.333	kuyanyanzeleka
partner	joy	0.333	iqabane
foodie	joy	0.331	ukutyazana
synchronize	joy	0.329	ngqamanisa
tribulation	joy	0.328	imbandezelo
psalm	joy	0.328	indumiso
pedicure	joy	0.328	pedicure
noregrets	joy	0.328	akho kuzisola
chirping	joy	0.328	ukuntyiloza
saint	joy	0.328	ongcwele
healing	joy	0.328	ukuphilisa
carol	joy	0.328	ingoma
true	joy	0.328	yinyani
hobby	joy	0.328	into yokuzonwabisa
amnesty	joy	0.328	uxolelo
respite	joy	0.324	ukuphumla
recreational	joy	0.318	yokuzonwabisa
cousins	joy	0.318	abazala
mellow	joy	0.318	ithambile
restorative	joy	0.318	ukubuyisela
lazyday	joy	0.318	lazyday
classics	joy	0.318	ezakudala
reconciliation	joy	0.316	uxolelaniso
woods	joy	0.312	iinkuni
progression	joy	0.312	ukuqhubela phambili
muchneeded	joy	0.312	ifuneka kakhulu
sterling	joy	0.312	intle
dove	joy	0.312	ihobe
simplify	joy	0.312	yenza lula
fitness	joy	0.312	ukomelela
sunset	joy	0.312	ukutshona kwelanga
wisdom	joy	0.312	ubulumko
relight	joy	0.312	hlaziya
living	joy	0.312	ephilayo
presto	joy	0.312	presto
playhouse	joy	0.312	indlu yokudlala
superman	joy	0.312	superman
pony	joy	0.312	iponi
recovery	joy	0.312	ukuchacha
crafts	joy	0.312	imisebenzi yezandla
lord	joy	0.312	nkosi
deal	joy	0.312	isivumelwano
improvement	joy	0.309	ukuphuculwa
infant	joy	0.309	usana
absolution	joy	0.306	ukuxolelwa
honest	joy	0.303	unyanisekile
gently	joy	0.303	ngobunono
banquet	joy	0.303	isidlo
established	joy	0.303	isekiwe
endless	joy	0.303	engenasiphelo
decorating	joy	0.303	ukuhombisa
providing	joy	0.300	ukunika
lounging	joy	0.297	ukukhala
growth	joy	0.297	ukukhula
strolling	joy	0.297	ukuhambahamba
feat	joy	0.297	feat
morals	joy	0.297	ukuziphatha
mine	joy	0.297	yam
spending	joy	0.297	inkcitho
light	joy	0.297	ukukhanya
spiritual	joy	0.297	ngokomoya
quaint	joy	0.297	intle
fraternal	joy	0.297	ubuzalwana
notable	joy	0.297	iphawuleka
softly	joy	0.297	ngokuthambileyo
harvest	joy	0.297	isivuno
yearning	joy	0.297	ukulangazelela
breeze	joy	0.297	impepho
joker	joy	0.297	isiqhulo
meditating	joy	0.297	ukucamngca
fervor	joy	0.295	inzondelelo
quotes	joy	0.294	iikowuti
volunteer	joy	0.294	ivolontiya
gain	joy	0.288	inzuzo
resources	joy	0.288	izixhobo
create	joy	0.288	dala
psalms	joy	0.288	iindumiso
hippie	joy	0.288	ihippie
taoism	joy	0.288	ubuTao
midwife	joy	0.288	umbelekisi
receiving	joy	0.287	ukwamkela
snowfall	joy	0.286	ukuwa kwekhephu
ocean	joy	0.286	ulwandle
lsd	joy	0.286	lsd
hiking	joy	0.283	ukuhamba intaba
evergreen	joy	0.281	evergreen
destination	joy	0.281	indawo ekuyiwa kuyo
candid	joy	0.281	ngokuphandle
unwind	joy	0.281	khulula
truce	joy	0.281	isivumelwano
toast	joy	0.281	ithosi
chill	joy	0.281	pholile
infinity	joy	0.281	ngokungenasiphelo
rested	joy	0.281	waphumla
buzzing	joy	0.281	Ukubhuza
venerable	joy	0.279	ohloniphekileyo
balance	joy	0.275	ibhalansi
retirement	joy	0.275	umhlalaphantsi
fireplace	joy	0.273	eziko
buddha	joy	0.273	uBuddha
devout	joy	0.273	ozinikeleyo
drinks	joy	0.273	iziselo
rapt	joy	0.273	rap
swim	joy	0.273	qubha
compensate	joy	0.273	hlawula
snowing	joy	0.271	ikhephu
sublimation	joy	0.270	ukuthotywa komhlaba
fruity	joy	0.268	eneziqhamo
sunday	joy	0.266	iCawe
sketching	joy	0.266	ukuzoba
paragon	joy	0.266	iparagon
humility	joy	0.266	ukuthobeka
ministry	joy	0.266	ubulungiseleli
waves	joy	0.266	amaza
cathedral	joy	0.266	yecathedral
sun	joy	0.266	ilanga
yoga	joy	0.266	iyoga
fortitude	joy	0.266	amandla
salute	joy	0.266	khalisa
buddhism	joy	0.266	inkolo yakwaBudda
whim	joy	0.266	umnqweno
artwork	joy	0.265	umsebenzi wobugcisa
practiced	joy	0.264	ziqhelise
clean	joy	0.260	icocekile
running	joy	0.258	ukubaleka
clarity	joy	0.258	ukucaca
found	joy	0.258	ifunyenwe
fitting	joy	0.258	kufanelekile
immerse	joy	0.258	ntywilisela
exercise	joy	0.258	umthambo
food	joy	0.258	ukutya
autumn	joy	0.254	ekwindla
fit	joy	0.250	kufanelekile
morning	joy	0.250	ntseni
contagious	joy	0.250	iyasulela
outdoors	joy	0.250	ngaphandle
hardy	joy	0.250	iqinile
candles	joy	0.250	amakhandlela
advocacy	joy	0.250	ukuthethelela
countryside	joy	0.250	emaphandleni
demonstrative	joy	0.250	bonisa
football	joy	0.250	ibhola ekhatywayo
chirp	joy	0.250	tswina
chilled	joy	0.250	ipholile
undying	joy	0.250	engafiyo
visitor	joy	0.250	undwendwe
clap	joy	0.250	qhwaba
diary	joy	0.250	idayari
ardent	joy	0.250	okhutheleyo
expedient	joy	0.250	luncedo
mountain	joy	0.250	intaba
cradle	joy	0.247	imbeleko
trance	joy	0.246	umbono
intense	joy	0.242	nzulu
procession	joy	0.242	umngcelele
church	joy	0.242	ecaweni
pay	joy	0.242	hlawula
supremacy	joy	0.242	ukongama
preservative	joy	0.242	isilondolozi
grow	joy	0.242	khula
breakfast	joy	0.242	isidlo sakusasa
consecration	joy	0.235	ukungcwaliswa
salary	joy	0.234	umvuzo
lifetime	joy	0.234	ubomi bonke
incense	joy	0.234	isiqhumiso
ordination	joy	0.234	ukumiselwa
snowy	joy	0.234	kunekhephu
art	joy	0.234	ubugcisa
nursery	joy	0.234	indawo yokugcina abantwana
skiing	joy	0.234	ukutyibiliza ekhephini
candle	joy	0.234	ikhandlela
doll	joy	0.234	unodoli
vote	joy	0.234	ivoti
humbled	joy	0.234	ethobekile
lyre	joy	0.234	uhadi
pastry	joy	0.229	ikhekhe
remedy	joy	0.227	iyeza
chilling	joy	0.227	Ukuphola
firefly	joy	0.227	ukhanyikhanyi
rescue	joy	0.225	ukuhlangula
camping	joy	0.221	inkampu
perspective	joy	0.221	imbono
orchestra	joy	0.221	okhestra
orchard	joy	0.221	igadi yeziqhamo
breezy	joy	0.219	kubethwa ngumoya
gardens	joy	0.219	iigadi
castle	joy	0.219	inqaba
lamb	joy	0.219	inyama yegusha
possess	joy	0.219	zuza
bouttime	joy	0.212	ixesha lokuphumla
pho	joy	0.212	pho
reggae	joy	0.212	reggae
countrymusic	joy	0.212	umculo welizwe
teach	joy	0.212	fundisa
brisk	joy	0.212	ngokukhawuleza
ribbon	joy	0.212	iribhoni
raindrops	joy	0.212	amathontsi emvula
mucis	joy	0.212	mucis
repay	joy	0.212	buyisela
listneing	joy	0.212	ukuphulaphula
nap	joy	0.206	Nap
legalized	joy	0.203	isemthethweni
unexpected	joy	0.203	engalindelekanga
vernal	joy	0.203	yangasese
chant	joy	0.203	ingoma
hire	joy	0.203	qesha
uncontrollable	joy	0.203	engalawulekiyo
stillness	joy	0.203	ukuthula
lights	joy	0.203	izibane
cove	joy	0.203	ukugquma
save	joy	0.200	gcina
pastor	joy	0.197	umfundisi
atone	joy	0.197	hlawulela
symmetry	joy	0.197	macala
trees	joy	0.197	imithi
oneday	joy	0.197	ngolunye usuku
scripture	joy	0.196	isibhalo
mountains	joy	0.194	iintaba
craziness	joy	0.188	ubugeza
tea	joy	0.188	iti
walking	joy	0.188	ukuhamba
whiteness	joy	0.188	ubumhlophe
sympathetic	joy	0.188	novelwano
forefathers	joy	0.188	oobawo
pathway	joy	0.188	indlela
custom	joy	0.188	isiko
quiet	joy	0.188	cwaka
liquor	joy	0.188	utywala
soppy	joy	0.188	soppy
patient	joy	0.186	umonde
movingon	joy	0.182	ukuqhubeka
score	joy	0.182	Inqaku
dollhouse	joy	0.182	indlu kanodoli
bath	joy	0.182	ukuhlamba
supporter	joy	0.180	umxhasi
accompaniment	joy	0.179	ukukhapha
pursuit	joy	0.176	ukusukela
outburst	joy	0.176	ukugqabhuka
frosty	joy	0.174	iqabaka
luncheon	joy	0.172	isidlo sasemini
service	joy	0.172	inkonzo
workout	joy	0.172	ukuzilolonga
closure	joy	0.172	ukuvalwa
wintery	joy	0.172	busika
civilized	joy	0.169	ophucukileyo
wages	joy	0.169	umvuzo
december	joy	0.167	EtiMnga
fain	joy	0.167	ufefe
glide	joy	0.162	tyibilika
acrobat	joy	0.162	i-acrobat
finally	joy	0.157	ekugqibeleni
chai	joy	0.156	itya
obtainable	joy	0.156	inokufumaneka
elf	joy	0.156	elf
peppermint	joy	0.156	ipepilemint
break	joy	0.156	ikhefu
reproductive	joy	0.156	ukuzala
stroll	joy	0.156	hambahamba
organization	joy	0.156	umbutho
bathtub	joy	0.156	ibhafu
advent	joy	0.152	ukufika
measured	joy	0.152	kulinganisiwe
balm	joy	0.152	ibhalsam
scifi	joy	0.152	scifi
spaniel	joy	0.145	ispaniel
ditty	joy	0.141	ditty
oils	joy	0.141	iioli
tan	joy	0.141	tan
simple	joy	0.141	elula
bubble	joy	0.141	iqamza
beer	joy	0.141	ibhiya
green	joy	0.137	luhlaza
makingdisciples	joy	0.136	ukwenza abafundi
buss	joy	0.136	ibhasi
books	joy	0.136	iincwadi
chow	joy	0.135	chow
pitter	joy	0.134	pitter
flows	joy	0.130	iyahamba
silence	joy	0.127	cwaka
bookstore	joy	0.125	ivenkile yeencwadi
solitude	joy	0.125	ukuba wedwa
roadster	joy	0.125	roadster
circumstances	joy	0.125	iimeko
wine	joy	0.125	isiselo somdiliya
soak	joy	0.121	cwina
priesthood	joy	0.121	ububingeleli
japan	joy	0.121	Japhan
wilderness	joy	0.121	entlango
critical	joy	0.116	gxeka
neutral	joy	0.114	ngathathi hlangothi
hunting	joy	0.109	ukuzingela
sand	joy	0.109	isanti
opera	joy	0.109	iopera
weight	joy	0.109	ubunzima
wind	joy	0.109	umoya
untie	joy	0.109	khulula
labor	joy	0.106	umsebenzi
classical	joy	0.106	zakudala
lake	joy	0.103	ichibi
affliction	joy	0.103	inkxwaleko
organ	joy	0.094	ilungu
dwelling	joy	0.094	indawo yokuhlala
tree	joy	0.090	umthi
pond	joy	0.089	ichibi
marrow	joy	0.078	umongo
latte	joy	0.078	i-latté
sipping	joy	0.076	ukuphunga
benign	joy	0.074	nobubele
majority	joy	0.073	uninzi
leaf	joy	0.065	igqabi
troubles	joy	0.062	iingxaki
basketball	joy	0.062	ibhola yomnyazi
explosions	joy	0.061	ukudubula
cream	joy	0.061	cream
shepherd	joy	0.058	umalusi
tuesday	joy	0.047	uLwesibini
turbulence	joy	0.045	isiphithiphithi
calf	joy	0.040	ithole
hardship	joy	0.031	ubunzima
unhappiness	joy	0.016	ukungonwabi
sixty	joy	0.016	Amashumi amathandathu
mourning	sadness	0.969	ukuzila
heartbreaking	sadness	0.969	buhlungu intliziyo
tragic	sadness	0.961	lusizi
holocaust	sadness	0.953	iHolocaust
suicidal	sadness	0.941	ukuzibulala
misery	sadness	0.938	intlupheko
massacre	sadness	0.931	ukubulawa kwabantu abaninzi
euthanasia	sadness	0.927	i-euthanasia
depression	sadness	0.925	ukudakumba
grieving	sadness	0.922	ukuba buhlungu
bereavement	sadness	0.922	ukufelwa
fatal	sadness	0.922	bulalayo
bereaved	sadness	0.920	abafelweyo
devastation	sadness	0.917	intshabalalo
death	sadness	0.915	ukufa
devastated	sadness	0.912	etshatyalalisiwe
suicide	sadness	0.912	ukuzibulala
catastrophe	sadness	0.911	intlekele
horrifying	sadness	0.907	iyoyikeka
died	sadness	0.906	wafa
tragedy	sadness	0.906	intlekele
depressing	sadness	0.906	ukudakumba
anguish	sadness	0.902	intlungu
agony	sadness	0.900	intlungu
deadly	sadness	0.898	ebulalayo
weeping	sadness	0.896	elila
stillbirth	sadness	0.891	ukubeleka
deceased	sadness	0.891	uswelekile
murderer	sadness	0.877	umbulali
cancer	sadness	0.875	umhlaza
dying	sadness	0.875	ukufa
rape	sadness	0.875	udlwengulo
devastating	sadness	0.875	etshabalalisayo
morbidity	sadness	0.864	ukugula
sadness	sadness	0.864	usizi
execution	sadness	0.859	ukubulawa
traumatic	sadness	0.859	buhlungu
perish	sadness	0.859	tshabalala
grief	sadness	0.859	usizi
abandonment	sadness	0.859	ukulahlwa
atrocity	sadness	0.859	inkohlakalo
crucifixion	sadness	0.859	ubethelelo
depressed	sadness	0.859	edandathekile
cadaver	sadness	0.853	umqolomba
treachery	sadness	0.848	ubuqhophololo
betrayed	sadness	0.848	ungcatshwe
grieve	sadness	0.844	buhlungu
suffering	sadness	0.844	ukubandezeleka
funeral	sadness	0.844	umngcwabo
destroyed	sadness	0.844	itshatyalalisiwe
homicide	sadness	0.844	ukubulala
hopelessness	sadness	0.844	ukungabi nathemba
slaughtering	sadness	0.844	ukuxhela
persecution	sadness	0.844	intshutshiso
murderous	sadness	0.844	umbulali
sorrow	sadness	0.844	usizi
miserable	sadness	0.844	lusizi
sad	sadness	0.844	ukukhazeka
horrific	sadness	0.844	eyoyikekayo
unhappiness	sadness	0.839	ukungonwabi
bloodshed	sadness	0.836	ukuphalala kwegazi
crippled	sadness	0.836	sisiqhwala
carnage	sadness	0.833	imbubhiso
pained	sadness	0.833	iintlungu
manslaughter	sadness	0.833	ukubulala umntu
unbearable	sadness	0.830	ayinyamezeleki
stillborn	sadness	0.830	uzelwe eswelekile
morbid	sadness	0.828	ukugula
annihilation	sadness	0.828	imbubhiso
helplessness	sadness	0.828	ukungabi nakuzinceda
mourn	sadness	0.828	zilile
murder	sadness	0.828	ukubulala
slavery	sadness	0.828	ubukhoboka
abandoned	sadness	0.828	ilahliwe
horrors	sadness	0.828	amasikizi
mutilation	sadness	0.828	ukutyunyuzwa
annihilated	sadness	0.828	bhangisiwe
casualty	sadness	0.828	ukwenzakala
enslaved	sadness	0.828	enziwe amakhoboka
sickness	sadness	0.828	ukugula
torment	sadness	0.828	intuthumbo
miscarriage	sadness	0.824	ukuphunyelwa sisisu
starvation	sadness	0.819	indlala
mournful	sadness	0.812	lusizi
sadly	sadness	0.812	kalusizi
famine	sadness	0.812	indlala
burial	sadness	0.812	ukungcwatywa
distraught	sadness	0.812	khathazekile
failure	sadness	0.812	ukusilela
killing	sadness	0.812	ukubulala
despair	sadness	0.812	ukuphelelwa lithemba
cruelty	sadness	0.812	inkohlakalo
saddens	sadness	0.812	lusizi
oppression	sadness	0.812	ingcinezelo
heartache	sadness	0.812	intliziyo ebuhlungu
terrorism	sadness	0.812	ubunqolobi
disgrace	sadness	0.812	ihlazo
childloss	sadness	0.812	ukulahlekelwa ngabantwana
bloody	sadness	0.806	igazi
perishing	sadness	0.804	ukubhubha
inhumanity	sadness	0.804	ukungabi nabuntu
malignancy	sadness	0.803	ubulwelwe
mortification	sadness	0.802	umvandedwa
slave	sadness	0.797	ikhoboka
lifeless	sadness	0.797	engenabomi
sarcoma	sadness	0.797	sarcoma
dreadfully	sadness	0.797	ngokoyikeka
assassination	sadness	0.797	ukubulawa
perished	sadness	0.797	utshabalele
kill	sadness	0.797	ukubulala
devastate	sadness	0.797	yonakalisa
dreadful	sadness	0.797	yoyikeka
mortuary	sadness	0.797	indawo yokugcina izidumbu
leukemia	sadness	0.797	i-leukemia
