English Word	Emotion	Emotion-Intensity-Score	Catalan Word
sunrise	joy	0.600	sortida del sol
godisgood	joy	0.597	Déu és bo
goodmusic	joy	0.594	bona música
revere	joy	0.594	venerar
whoo	joy	0.594	vaja
fanfare	joy	0.594	fanfàrria
inspire	joy	0.594	inspirar
angel	joy	0.594	àngel
thankgod	joy	0.594	gràcies a Déu
goodies	joy	0.594	llaminadures
jesus	joy	0.594	Jesús
accomplishment	joy	0.594	assoliment
snuggled	joy	0.594	arraulit
peacefully	joy	0.594	pacíficament
flirt	joy	0.594	coquetejar
friendship	joy	0.591	amistat
singing	joy	0.591	cantant
heroic	joy	0.591	heroic
exalted	joy	0.591	exaltat
fortune	joy	0.591	fortuna
highest	joy	0.591	més alt
summer	joy	0.591	estiu
contented	joy	0.588	content
rollicking	joy	0.588	rodolant
overflowing	joy	0.588	desbordant
woot	joy	0.588	woot
accolade	joy	0.586	elogi
hope	joy	0.586	esperança
cozy	joy	0.583	acollidor
delicious	joy	0.579	deliciós
raving	joy	0.578	delirant
thelife	joy	0.578	la vida
darling	joy	0.578	estimat
sensuous	joy	0.578	sensual
picturesque	joy	0.578	pintoresc
friendly	joy	0.578	amigable
everlasting	joy	0.578	etern
praise	joy	0.578	elogis
ambition	joy	0.578	ambició
sparkle	joy	0.577	espurna
sensual	joy	0.576	sensual
peace	joy	0.576	pau
flattering	joy	0.576	afalagador
grace	joy	0.576	gràcia
luckygirl	joy	0.576	noia amb sort
heroism	joy	0.576	heroicitat
succeeding	joy	0.576	tenint èxit
yeahhh	joy	0.576	síahh
special	joy	0.574	especial
livelife	joy	0.574	viu la vida
tantalizing	joy	0.572	temptador
pumped	joy	0.567	bombat
yey	joy	0.562	sí
surprise	joy	0.562	sorpresa
sunny	joy	0.562	assolellat
prevail	joy	0.562	prevaldre
revels	joy	0.562	revetlles
humorous	joy	0.562	humorístic
sweets	joy	0.562	dolços
liking	joy	0.562	gust
admirable	joy	0.562	admirable
superstar	joy	0.562	superestrella
relax	joy	0.562	relaxa't
prosper	joy	0.562	prosperar
hero	joy	0.562	heroi
hugs	joy	0.562	abraçades
worthwhile	joy	0.562	val la pena
newyear	joy	0.561	any nou
tenderness	joy	0.561	tendresa
bless	joy	0.561	beneir
favorable	joy	0.561	favorable
freedom	joy	0.561	llibertat
masterpiece	joy	0.561	obra mestra
dreams	joy	0.559	somnis
hopeful	joy	0.559	esperançador
home	joy	0.559	casa
cruising	joy	0.556	creuer
gracias	joy	0.554	gràcies
faithfulness	joy	0.553	fidelitat
eagerness	joy	0.552	afany
closeness	joy	0.552	proximitat
sunshine	joy	0.551	sol
comfy	joy	0.551	còmode
vacation	joy	0.547	vacances
celestial	joy	0.547	celestial
good	joy	0.547	bo
elite	joy	0.547	elit
illuminate	joy	0.547	il·luminar
confidence	joy	0.547	confiança
mistletoe	joy	0.547	vesc
daughter	joy	0.547	filla
lifted	joy	0.547	aixecat
goodmorning	joy	0.547	bon dia
zeal	joy	0.547	zel
gifts	joy	0.547	regals
gift	joy	0.547	regal
astonishment	joy	0.547	sorpresa
heart	joy	0.547	cor
completion	joy	0.547	finalització
bonus	joy	0.547	bonificació
charmed	joy	0.546	encantat
dance	joy	0.545	dansa
sublime	joy	0.545	sublim
recreation	joy	0.545	recreació
encouragement	joy	0.545	estímul
god	joy	0.545	Déu
gush	joy	0.545	brollar
freshstart	joy	0.544	nou començament
free	joy	0.544	lliure
savior	joy	0.543	salvador
sanctuary	joy	0.541	santuari
grandchildren	joy	0.540	néts
wellness	joy	0.537	benestar
revel	joy	0.534	delectar-se
music	joy	0.531	música
fab	joy	0.531	fabulós
bridal	joy	0.531	nupcial
soar	joy	0.531	volar
alive	joy	0.531	viu
money	joy	0.531	diners
soothing	joy	0.531	calmant
serene	joy	0.531	serena
holiness	joy	0.531	santedat
inspirational	joy	0.531	inspirador
matrimony	joy	0.531	matrimoni
dayoff	joy	0.531	dia lliure
savor	joy	0.531	assaborir
vitality	joy	0.531	vitalitat
confident	joy	0.531	confiat
firstborn	joy	0.531	primogènit
rainbow	joy	0.531	arc de Sant Martí
liberation	joy	0.531	alliberament
elegant	joy	0.530	elegant
mastery	joy	0.530	domini
glimmer	joy	0.530	resplendor
illumination	joy	0.530	il·luminació
blossom	joy	0.530	flor
warmth	joy	0.530	calor
welcomed	joy	0.530	benvingut
treat	joy	0.529	tractar
faithful	joy	0.529	fidel
snuggles	joy	0.522	arraules
laurels	joy	0.521	llorers
commendable	joy	0.519	lloable
succeed	joy	0.516	tenir èxit
jingle	joy	0.516	jingle
zest	joy	0.516	ratlladura
noschool	joy	0.516	no hi ha classes
brotherly	joy	0.516	fraternal
silly	joy	0.516	ximple
abundant	joy	0.516	abundants
fancy	joy	0.516	luxós
resplendent	joy	0.516	resplendent
strengthening	joy	0.516	enfortint
presents	joy	0.516	presenta
pride	joy	0.516	orgull
almighty	joy	0.516	totpoderós
powerful	joy	0.516	potent
aspire	joy	0.516	aspirar
remarkable	joy	0.516	notable
greeted	joy	0.516	saludat
thanking	joy	0.515	agraint
cutie	joy	0.515	maco
kudos	joy	0.515	felicitats
therapeutic	joy	0.515	terapèutica
zen	joy	0.515	zen
coronation	joy	0.515	coronació
complete	joy	0.515	completa
shining	joy	0.515	brillant
spirit	joy	0.515	esperit
princely	joy	0.515	príncep
vivid	joy	0.515	viu
comfort	joy	0.515	comoditat
leisure	joy	0.515	oci
reunited	joy	0.515	reunits
kid	joy	0.515	nen
newme	joy	0.515	noume
payday	joy	0.515	dia de pagament
animated	joy	0.515	animat
familytime	joy	0.515	temps en familia
relationship	joy	0.514	relació
godly	joy	0.514	piadosa
marriage	joy	0.514	matrimoni
daymade	joy	0.514	fet de dia
spouse	joy	0.507	cònjuge
intimately	joy	0.507	íntimament
respect	joy	0.500	respecte
bloom	joy	0.500	florir
purr	joy	0.500	ronronejar
carefree	joy	0.500	despreocupat
nature	joy	0.500	naturalesa
encourage	joy	0.500	animar
soulful	joy	0.500	ànima
refreshed	joy	0.500	refrescat
family	joy	0.500	família
gem	joy	0.500	joia
meritorious	joy	0.500	meritòria
achieved	joy	0.500	aconseguit
motherhood	joy	0.500	maternitat
holyspirit	joy	0.500	esperit Sant
surreal	joy	0.500	surrealista
charitable	joy	0.500	caritatiu
teamjesus	joy	0.500	equip Jesús
stressrelief	joy	0.500	l'alleujament de l'estrès
erotic	joy	0.500	eròtic
inviting	joy	0.500	convidant
baby	joy	0.500	nadó
dignity	joy	0.500	dignitat
satisfied	joy	0.500	satisfet
visionary	joy	0.500	visionari
memorable	joy	0.500	memorable
veracity	joy	0.500	veracitat
healthy	joy	0.500	saludable
welcoming	joy	0.500	acollidor
diamond	joy	0.500	diamant
christ	joy	0.500	crist
beach	joy	0.500	platja
accomplish	joy	0.500	aconseguir
friends	joy	0.500	amics
excel	joy	0.500	sobresortir
health	joy	0.493	salut
aura	joy	0.493	aura
yehey	joy	0.486	jajaja
approved	joy	0.486	aprovat
oasis	joy	0.486	oasi
liberty	joy	0.486	llibertat
crowning	joy	0.485	coronació
aspiration	joy	0.485	aspiració
privileged	joy	0.485	privilegiats
crescendo	joy	0.485	crescendo
rapture	joy	0.485	raptació
liberate	joy	0.485	alliberar
nocomplaints	joy	0.485	sense queixes
prestige	joy	0.485	prestigi
bounty	joy	0.485	generositat
gentle	joy	0.485	amable
inseparable	joy	0.485	inseparables
engaging	joy	0.485	atractiu
loyal	joy	0.485	lleial
betrothed	joy	0.485	promès
transcendence	joy	0.484	transcendència
selfworth	joy	0.484	autoestima
yummy	joy	0.484	saborós
datenight	joy	0.484	cita nocturna
destiny	joy	0.484	el destí
heyday	joy	0.484	apogeu
aloha	joy	0.484	aloha
desire	joy	0.484	desig
dream	joy	0.484	somni
luck	joy	0.484	sort
fete	joy	0.484	festa
trophy	joy	0.484	Trofeu
bouquet	joy	0.484	ram
chocolate	joy	0.484	xocolata
creativity	joy	0.484	creativitat
boyfriend	joy	0.480	xicot
commemoration	joy	0.479	commemoració
intelligence	joy	0.477	intel·ligència
readiness	joy	0.473	preparació
friend	joy	0.471	amic
bride	joy	0.471	núvia
enthusiast	joy	0.471	entusiasta
lush	joy	0.470	exuberant
inheritance	joy	0.470	herència
soothe	joy	0.470	calmar
tickle	joy	0.470	pessigolles
kiddo	joy	0.470	nen
nostalgia	joy	0.470	nostàlgia
massage	joy	0.470	massatge
calming	joy	0.470	calmant
adventure	joy	0.470	aventura
pretty	joy	0.469	bonic
purring	joy	0.469	ronronejar
eternal	joy	0.469	etern
humanitarian	joy	0.469	humanitari
nurture	joy	0.469	nodrir
giving	joy	0.469	donant
rest	joy	0.469	descans
getaway	joy	0.469	escapada
goals	joy	0.469	metes
pray	joy	0.469	pregar
bridegroom	joy	0.469	nuvi
heartily	joy	0.469	de cor
luster	joy	0.469	brillantor
bonding	joy	0.469	vinculació
princess	joy	0.469	princesa
amicable	joy	0.469	amigable
benevolence	joy	0.469	benevolència
child	joy	0.466	nen
salutary	joy	0.465	saludable
invite	joy	0.457	convidar
beam	joy	0.456	biga
reminiscing	joy	0.456	rememorant
befriend	joy	0.455	fer amistat
aesthetics	joy	0.455	estètica
friday	joy	0.455	divendres
freshair	joy	0.455	aire fresc
ceremony	joy	0.455	cerimònia
kindred	joy	0.455	afins
mindfulness	joy	0.455	consciència
sonice	joy	0.455	tan bonic
elevation	joy	0.455	elevació
tropical	joy	0.455	tropical
scholarship	joy	0.455	beca
hee	joy	0.455	hee
noworries	joy	0.453	no et preocupis
allure	joy	0.453	atractiu
approve	joy	0.453	aprovar
scenery	joy	0.453	paisatge
waterfall	joy	0.453	cascada
vindication	joy	0.453	reivindicació
namaste	joy	0.453	namaste
commemorate	joy	0.453	commemorar
faith	joy	0.453	fe
birth	joy	0.453	naixement
forgiveness	joy	0.453	el perdó
journey	joy	0.447	viatge
meditation	joy	0.446	meditació
relaxed	joy	0.442	relaxat
present	joy	0.441	present
weekend	joy	0.441	cap de setmana
tender	joy	0.441	tendre
tranquil	joy	0.441	tranquil
lyrical	joy	0.439	lírica
sharing	joy	0.439	compartint
esteem	joy	0.439	estima
nostalgic	joy	0.439	nostàlgic
prayer	joy	0.439	pregària
righteousness	joy	0.439	justícia
husband	joy	0.438	marit
relief	joy	0.438	relleu
strength	joy	0.438	força
mighty	joy	0.438	poderós
unbeaten	joy	0.438	invicte
eager	joy	0.438	amb ganes
share	joy	0.438	Compartir
newday	joy	0.438	nou dia
sonnet	joy	0.438	sonet
meditate	joy	0.438	meditar
life	joy	0.438	vida
winterbreak	joy	0.429	vacances d'hivern
warm	joy	0.429	càlid
movingforward	joy	0.429	avançant
buddy	joy	0.427	amic
oneness	joy	0.426	unicitat
unconstrained	joy	0.424	sense restriccions
amen	joy	0.424	amén
reverence	joy	0.424	reverència
healthful	joy	0.424	saludable
thelittlethings	joy	0.424	les petites coses
medal	joy	0.424	medalla
unsurpassed	joy	0.424	insuperable
candlelight	joy	0.424	llum de les espelmes
carols	joy	0.424	nadales
ejaculation	joy	0.424	ejaculació
beginnings	joy	0.422	inicis
sledding	joy	0.422	trineu
graduation	joy	0.422	graduació
frisky	joy	0.422	juvenil
lml	joy	0.422	lml
ease	joy	0.422	facilitat
symphony	joy	0.422	simfonia
wealth	joy	0.422	riquesa
helpful	joy	0.422	útil
musical	joy	0.422	musical
glitter	joy	0.422	purpurina
calmness	joy	0.422	calma
energy	joy	0.422	energia
safe	joy	0.422	Caixa forta
nostress	joy	0.421	sense estrès
soundness	joy	0.421	solidesa
promise	joy	0.415	promesa
reunite	joy	0.414	reunir-se
mother	joy	0.412	mare
salvation	joy	0.412	salvació
poems	joy	0.412	poemes
clown	joy	0.409	pallasso
lavender	joy	0.409	lavanda
immaculate	joy	0.409	impecable
purify	joy	0.409	purificar
inauguration	joy	0.409	inauguració
aromatherapy	joy	0.409	aromateràpia
lighten	joy	0.409	alleugerir
travel	joy	0.409	viatjar
cash	joy	0.406	diners en efectiu
companion	joy	0.406	company
live	joy	0.406	viu
opportune	joy	0.406	oportú
completing	joy	0.406	completant
charity	joy	0.406	caritat
heal	joy	0.406	curar
star	joy	0.406	estrella
wishing	joy	0.406	desitjant
flowers	joy	0.406	flors
income	joy	0.403	ingressos
soul	joy	0.401	ànima
munchies	joy	0.400	munchies
emancipation	joy	0.397	emancipació
indescribable	joy	0.397	indescriptible
progress	joy	0.397	progrés, progressar
equality	joy	0.394	igualtat
childhood	joy	0.394	infantesa
together	joy	0.394	junts
rhythmical	joy	0.394	rítmica
fullness	joy	0.394	plenitud
calm	joy	0.394	calma
hammock	joy	0.394	hamaca
picnic	joy	0.394	pícnic
movies	joy	0.393	pel·lícules
zealous	joy	0.393	celós
playground	joy	0.391	parc infantil
affluence	joy	0.391	riquesa
warms	joy	0.391	escalfa
choir	joy	0.391	cor
littlethings	joy	0.391	petites coses
auspicious	joy	0.391	auspiciosos
meaningful	joy	0.391	significatiu
adventures	joy	0.391	aventures
goofy	joy	0.391	ximple
starry	joy	0.391	estrellat
humanity	joy	0.391	humanitat
gesture	joy	0.387	gest
witty	joy	0.382	enginyós
vow	joy	0.382	vot
shopping	joy	0.382	compres
vibes	joy	0.379	vibracions
worship	joy	0.379	adoració
jump	joy	0.379	saltar
communion	joy	0.379	comunió
reverend	joy	0.377	reverend
rising	joy	0.375	pujant
advance	joy	0.375	avançar
beaches	joy	0.375	platges
sonorous	joy	0.375	sonora
courtship	joy	0.375	festeig
experience	joy	0.375	experiència
reunion	joy	0.375	retrobament
simplicity	joy	0.375	senzillesa
full	joy	0.375	ple
hymn	joy	0.375	himne
spirits	joy	0.375	esperits
unforgettable	joy	0.375	inoblidable
mirth	joy	0.375	alegria
youth	joy	0.375	joventut
scenic	joy	0.375	escèniques
unique	joy	0.375	únic
redeemed	joy	0.375	redimit
alliance	joy	0.368	aliança
baptismal	joy	0.368	baptismal
grant	joy	0.366	subvenció
kitten	joy	0.364	gatet
sanctification	joy	0.364	santificació
conciliation	joy	0.364	conciliació
improves	joy	0.364	millora
pure	joy	0.364	pur
improve	joy	0.364	millorar
authentic	joy	0.364	autèntic
moonlight	joy	0.364	clar de lluna
weightloss	joy	0.362	pèrdua de pes
raspberries	joy	0.360	gerds
feeling	joy	0.359	sentiment
jest	joy	0.359	broma
independent	joy	0.359	independent
sanctify	joy	0.359	santificar
devotional	joy	0.359	devocional
tinsel	joy	0.359	orpel·lo
proficiency	joy	0.359	competència
listenting	joy	0.359	escoltant
fidelity	joy	0.359	fidelitat
revival	joy	0.359	renaixement
giver	joy	0.353	donant
cocoa	joy	0.353	cacau
deliverance	joy	0.348	alliberament
melody	joy	0.348	melodia
unification	joy	0.348	unificació
romp	joy	0.348	remenar
purpose	joy	0.348	propòsit
choral	joy	0.348	coral
exceed	joy	0.348	superar
dolphin	joy	0.348	dofí
roaring	joy	0.348	rugint
favor	joy	0.348	favor
hotyoga	joy	0.347	hotioga
voluptuous	joy	0.344	voluptuosa
fruits	joy	0.344	fruites
cookies	joy	0.344	galetes
manicure	joy	0.344	manicura
nowork	joy	0.344	no hi ha feina
date	joy	0.344	data
newstart	joy	0.344	Nou començament
hedonism	joy	0.344	hedonisme
pledge	joy	0.344	penyora
electric	joy	0.344	elèctrica
humble	joy	0.344	humils
roadtrip	joy	0.344	viatge de carretera
thx	joy	0.344	gràcies
kiddos	joy	0.344	xiquets
celebrity	joy	0.342	celebritat
bridesmaid	joy	0.338	dama d'honor
rhythm	joy	0.338	ritme
spa	joy	0.333	balneari
snowday	joy	0.333	dia de neu
familiarity	joy	0.333	familiaritat
coffee	joy	0.333	cafè
edification	joy	0.333	edificació
garden	joy	0.333	jardí
renovation	joy	0.333	renovació
dawn	joy	0.333	alba
connoisseur	joy	0.333	coneixedor
gazing	joy	0.333	mirant
obliging	joy	0.333	complaent
partner	joy	0.333	soci
foodie	joy	0.331	gastronomic
synchronize	joy	0.329	sincronitzar
tribulation	joy	0.328	tribulació
psalm	joy	0.328	salm
pedicure	joy	0.328	pedicura
noregrets	joy	0.328	sense remordiments
chirping	joy	0.328	xiulant
saint	joy	0.328	Sant
healing	joy	0.328	curació
carol	joy	0.328	nadala
true	joy	0.328	veritat
hobby	joy	0.328	pasatemps
amnesty	joy	0.328	amnistia
respite	joy	0.324	respir
recreational	joy	0.318	recreatiu
cousins	joy	0.318	cosins
mellow	joy	0.318	melós
restorative	joy	0.318	reparador
lazyday	joy	0.318	dia mandrós
classics	joy	0.318	clàssics
reconciliation	joy	0.316	reconciliació
woods	joy	0.312	boscos
progression	joy	0.312	progressió
muchneeded	joy	0.312	molt necessari
sterling	joy	0.312	esterlina
dove	joy	0.312	coloma
simplify	joy	0.312	simplificar
fitness	joy	0.312	aptitud
sunset	joy	0.312	posta de sol
wisdom	joy	0.312	saviesa
relight	joy	0.312	tornar a il·luminar
living	joy	0.312	vivent
presto	joy	0.312	presto
playhouse	joy	0.312	casa de jocs
superman	joy	0.312	superhome
pony	joy	0.312	poni
recovery	joy	0.312	recuperació
crafts	joy	0.312	artesanies
lord	joy	0.312	senyor
deal	joy	0.312	acord
improvement	joy	0.309	millora
infant	joy	0.309	infant
absolution	joy	0.306	l'absolució
honest	joy	0.303	honest
gently	joy	0.303	suaument
banquet	joy	0.303	banquet
established	joy	0.303	establert
endless	joy	0.303	sense fi
decorating	joy	0.303	decorant
providing	joy	0.300	proporcionant
lounging	joy	0.297	descansant
growth	joy	0.297	creixement
strolling	joy	0.297	passejant
feat	joy	0.297	gesta
morals	joy	0.297	morals
mine	joy	0.297	el meu
spending	joy	0.297	despesa
light	joy	0.297	llum
spiritual	joy	0.297	espiritual
quaint	joy	0.297	pintoresc
fraternal	joy	0.297	fraternal
notable	joy	0.297	notable
softly	joy	0.297	suaument
harvest	joy	0.297	collita
yearning	joy	0.297	anhel
breeze	joy	0.297	brisa
joker	joy	0.297	bromista
meditating	joy	0.297	meditant
fervor	joy	0.295	fervor
quotes	joy	0.294	cites
volunteer	joy	0.294	voluntari
gain	joy	0.288	guany
resources	joy	0.288	recursos
create	joy	0.288	crear
psalms	joy	0.288	salms
hippie	joy	0.288	hippie
taoism	joy	0.288	taoisme
midwife	joy	0.288	llevadora
receiving	joy	0.287	rebent
snowfall	joy	0.286	nevada
ocean	joy	0.286	oceà
lsd	joy	0.286	lsd
hiking	joy	0.283	senderisme
evergreen	joy	0.281	de fulla perenne
destination	joy	0.281	destinació
candid	joy	0.281	sincer
unwind	joy	0.281	relaxar-se
truce	joy	0.281	treva
toast	joy	0.281	torrades
chill	joy	0.281	fred
infinity	joy	0.281	infinit
rested	joy	0.281	descansat
buzzing	joy	0.281	brunzit
venerable	joy	0.279	venerable
balance	joy	0.275	equilibri
retirement	joy	0.275	jubilació
fireplace	joy	0.273	llar de foc
buddha	joy	0.273	Buda
devout	joy	0.273	devot
drinks	joy	0.273	begudes
rapt	joy	0.273	embadalit
swim	joy	0.273	nedar
compensate	joy	0.273	compensar
snowing	joy	0.271	nevant
sublimation	joy	0.270	sublimació
fruity	joy	0.268	afruitat
sunday	joy	0.266	diumenge
sketching	joy	0.266	dibuixant
paragon	joy	0.266	paragon
humility	joy	0.266	humilitat
ministry	joy	0.266	Ministeri
waves	joy	0.266	ones
cathedral	joy	0.266	catedral
sun	joy	0.266	sol
yoga	joy	0.266	ioga
fortitude	joy	0.266	fortalesa
salute	joy	0.266	salutació
buddhism	joy	0.266	budisme
whim	joy	0.266	caprici
artwork	joy	0.265	obra d'art
practiced	joy	0.264	practicat
clean	joy	0.260	net
running	joy	0.258	corrent
clarity	joy	0.258	claredat
found	joy	0.258	trobat
fitting	joy	0.258	encaix
immerse	joy	0.258	submergir
exercise	joy	0.258	exercici
food	joy	0.258	menjar
autumn	joy	0.254	tardor
fit	joy	0.250	encaixar
morning	joy	0.250	matí
contagious	joy	0.250	contagiós
outdoors	joy	0.250	a l'aire lliure
hardy	joy	0.250	resistent
candles	joy	0.250	espelmes
advocacy	joy	0.250	advocacia
countryside	joy	0.250	camp
demonstrative	joy	0.250	demostratiu
football	joy	0.250	futbol
chirp	joy	0.250	xiular
chilled	joy	0.250	refredat
undying	joy	0.250	etern
visitor	joy	0.250	visitant
clap	joy	0.250	aplaudir
diary	joy	0.250	diari
ardent	joy	0.250	ardent
expedient	joy	0.250	convenient
mountain	joy	0.250	muntanya
cradle	joy	0.247	bressol
trance	joy	0.246	tràngol
intense	joy	0.242	intens
procession	joy	0.242	processó
church	joy	0.242	Església
pay	joy	0.242	pagar
supremacy	joy	0.242	supremacia
preservative	joy	0.242	conservant
grow	joy	0.242	créixer
breakfast	joy	0.242	esmorzar
consecration	joy	0.235	consagració
salary	joy	0.234	sou
lifetime	joy	0.234	tota una vida
incense	joy	0.234	encens
ordination	joy	0.234	ordenació
snowy	joy	0.234	nevat
art	joy	0.234	art
nursery	joy	0.234	guarderia
skiing	joy	0.234	esquiar
candle	joy	0.234	espelma
doll	joy	0.234	nina
vote	joy	0.234	votar
humbled	joy	0.234	humiliat
lyre	joy	0.234	lira
pastry	joy	0.229	pastisseria
remedy	joy	0.227	remei
chilling	joy	0.227	escalfador
firefly	joy	0.227	lluerna
rescue	joy	0.225	rescat
camping	joy	0.221	campament
perspective	joy	0.221	perspectiva
orchestra	joy	0.221	orquestra
orchard	joy	0.221	hort
breezy	joy	0.219	Ventós
gardens	joy	0.219	jardins
castle	joy	0.219	castell
lamb	joy	0.219	xai
possess	joy	0.219	posseir
bouttime	joy	0.212	temps de punta
pho	joy	0.212	pho
reggae	joy	0.212	reggae
countrymusic	joy	0.212	música country
teach	joy	0.212	ensenyar
brisk	joy	0.212	ràpid
ribbon	joy	0.212	cinta
raindrops	joy	0.212	gotes de pluja
mucis	joy	0.212	mucis
repay	joy	0.212	pagar
listneing	joy	0.212	escoltant
nap	joy	0.206	migdiada
legalized	joy	0.203	legalitzat
unexpected	joy	0.203	inesperat
vernal	joy	0.203	vernal
chant	joy	0.203	cantar
hire	joy	0.203	contractar
uncontrollable	joy	0.203	incontrolable
stillness	joy	0.203	quietud
lights	joy	0.203	llums
