English Word	Emotion	Emotion-Intensity-Score	Korean Word
bridegroom	joy	0.469	신랑
heartily	joy	0.469	기운차게
luster	joy	0.469	광택
bonding	joy	0.469	본딩
princess	joy	0.469	공주님
amicable	joy	0.469	우호적
benevolence	joy	0.469	자비심
child	joy	0.466	어린이
salutary	joy	0.465	유익한
invite	joy	0.457	초대
beam	joy	0.456	빔
reminiscing	joy	0.456	회상
befriend	joy	0.455	돕다
aesthetics	joy	0.455	미학
friday	joy	0.455	금요일
freshair	joy	0.455	맑은 공기
ceremony	joy	0.455	의식
kindred	joy	0.455	혈연
mindfulness	joy	0.455	마음챙김
sonice	joy	0.455	소닉
elevation	joy	0.455	높이
tropical	joy	0.455	열렬한
scholarship	joy	0.455	장학금
hee	joy	0.455	히히
noworries	joy	0.453	걱정 마
allure	joy	0.453	매력
approve	joy	0.453	승인하다
scenery	joy	0.453	경치
waterfall	joy	0.453	폭포
vindication	joy	0.453	옹호
namaste	joy	0.453	나마스테
commemorate	joy	0.453	기념하다
faith	joy	0.453	믿음
birth	joy	0.453	출생
forgiveness	joy	0.453	용서
journey	joy	0.447	여행
meditation	joy	0.446	심사 숙고
relaxed	joy	0.442	편안한
present	joy	0.441	현재
weekend	joy	0.441	주말
tender	joy	0.441	부드러운
tranquil	joy	0.441	조용한
lyrical	joy	0.439	서정적인
sharing	joy	0.439	나누는
esteem	joy	0.439	존중
nostalgic	joy	0.439	향수를 불러일으키는
prayer	joy	0.439	기도
righteousness	joy	0.439	정당성
husband	joy	0.438	남편
relief	joy	0.438	안도
strength	joy	0.438	힘
mighty	joy	0.438	거대한
unbeaten	joy	0.438	매 맞지 않은
eager	joy	0.438	열렬한
share	joy	0.438	공유하다
newday	joy	0.438	새로운 날
sonnet	joy	0.438	소네트
meditate	joy	0.438	꾀하다
life	joy	0.438	삶
winterbreak	joy	0.429	겨울 방학
warm	joy	0.429	따뜻한
movingforward	joy	0.429	앞으로 나아가 다
buddy	joy	0.427	친구
oneness	joy	0.426	단일성
unconstrained	joy	0.424	제약이 없는
amen	joy	0.424	아멘
reverence	joy	0.424	숭경
healthful	joy	0.424	건강한
thelittlethings	joy	0.424	조그만 것들
medal	joy	0.424	메달
unsurpassed	joy	0.424	이겨낼 사람 없는
candlelight	joy	0.424	촛불
carols	joy	0.424	캐롤
ejaculation	joy	0.424	사정
beginnings	joy	0.422	시작
sledding	joy	0.422	진행 상태
graduation	joy	0.422	눈금
frisky	joy	0.422	상쾌한
lml	joy	0.422	1ml
ease	joy	0.422	쉬움
symphony	joy	0.422	교향곡
wealth	joy	0.422	재산
helpful	joy	0.422	도움이 되는
musical	joy	0.422	뮤지컬
glitter	joy	0.422	반짝임
calmness	joy	0.422	평온
energy	joy	0.422	에너지
safe	joy	0.422	안전한
nostress	joy	0.421	스트레스없는
soundness	joy	0.421	건강
promise	joy	0.415	약속하다
reunite	joy	0.414	재결합
mother	joy	0.412	어머니
salvation	joy	0.412	구원
poems	joy	0.412	시
clown	joy	0.409	시골뜨기
lavender	joy	0.409	라벤더
immaculate	joy	0.409	더럽지 않은
purify	joy	0.409	정화하다
inauguration	joy	0.409	취임
aromatherapy	joy	0.409	아로마테라피
lighten	joy	0.409	가볍게 하다
travel	joy	0.409	여행하다
cash	joy	0.406	현금
companion	joy	0.406	동반자
live	joy	0.406	라이브
opportune	joy	0.406	기회
completing	joy	0.406	완료
charity	joy	0.406	자선 단체
heal	joy	0.406	치유하다
star	joy	0.406	별
wishing	joy	0.406	바라는
flowers	joy	0.406	꽃들
income	joy	0.403	소득
soul	joy	0.401	영혼
munchies	joy	0.400	먼치
emancipation	joy	0.397	해방
indescribable	joy	0.397	형언할 수 없는
progress	joy	0.397	진전
equality	joy	0.394	평등
childhood	joy	0.394	어린 시절
together	joy	0.394	함께
rhythmical	joy	0.394	리드미컬한
fullness	joy	0.394	비만
calm	joy	0.394	침착한
hammock	joy	0.394	해먹
picnic	joy	0.394	피크닉
movies	joy	0.393	영화 산업
zealous	joy	0.393	열심
playground	joy	0.391	운동장
affluence	joy	0.391	풍부
warms	joy	0.391	따뜻하게
choir	joy	0.391	성가대
littlethings	joy	0.391	작은 것들
auspicious	joy	0.391	길조
meaningful	joy	0.391	의미있는
adventures	joy	0.391	모험
goofy	joy	0.391	바보 같은
starry	joy	0.391	별이 빛나는
humanity	joy	0.391	인류
gesture	joy	0.387	몸짓
witty	joy	0.382	재치 있는
vow	joy	0.382	맹세
shopping	joy	0.382	쇼핑
vibes	joy	0.379	진동
worship	joy	0.379	예배
jump	joy	0.379	도약
communion	joy	0.379	친교
reverend	joy	0.377	목사
rising	joy	0.375	상승
advance	joy	0.375	전진
beaches	joy	0.375	해변
sonorous	joy	0.375	격조 높은
courtship	joy	0.375	구애
experience	joy	0.375	경험
reunion	joy	0.375	재결합
simplicity	joy	0.375	간단
full	joy	0.375	가득한
hymn	joy	0.375	찬송가
spirits	joy	0.375	주정
unforgettable	joy	0.375	잊을 수 없는
mirth	joy	0.375	환락
youth	joy	0.375	청소년
scenic	joy	0.375	풍경화
unique	joy	0.375	독특한
redeemed	joy	0.375	구속
alliance	joy	0.368	동맹
baptismal	joy	0.368	세례식
grant	joy	0.366	승인하다
kitten	joy	0.364	주방
sanctification	joy	0.364	신성화
conciliation	joy	0.364	화해
improves	joy	0.364	개선하다
pure	joy	0.364	순수한
improve	joy	0.364	개선하다
authentic	joy	0.364	진본인
moonlight	joy	0.364	월광
weightloss	joy	0.362	체중 감량
raspberries	joy	0.360	라즈베리
feeling	joy	0.359	감정
jest	joy	0.359	농담
independent	joy	0.359	독립적인
sanctify	joy	0.359	거룩하게 하다
devotional	joy	0.359	경건한
tinsel	joy	0.359	싸고 야한 것
proficiency	joy	0.359	진보
listenting	joy	0.359	듣기
fidelity	joy	0.359	충실도
revival	joy	0.359	회복
giver	joy	0.353	주는 사람
cocoa	joy	0.353	코코아
deliverance	joy	0.348	구출
melody	joy	0.348	멜로디
unification	joy	0.348	통일
romp	joy	0.348	말괄량이
purpose	joy	0.348	목적
choral	joy	0.348	합창
exceed	joy	0.348	초과하다
dolphin	joy	0.348	돌고래
roaring	joy	0.348	활발한
favor	joy	0.348	호의
hotyoga	joy	0.347	핫요가
voluptuous	joy	0.344	기분 좋은
fruits	joy	0.344	과일
cookies	joy	0.344	쿠키
manicure	joy	0.344	매니큐어
nowork	joy	0.344	아무 일 없다
date	joy	0.344	데이트
newstart	joy	0.344	새로운 시작
hedonism	joy	0.344	쾌락주의
pledge	joy	0.344	약속
electric	joy	0.344	전기 같은
humble	joy	0.344	겸손한
roadtrip	joy	0.344	로드 트립
thx	joy	0.344	고마워
kiddos	joy	0.344	꼬마
celebrity	joy	0.342	유명 인사
bridesmaid	joy	0.338	신부 들러리
rhythm	joy	0.338	율
spa	joy	0.333	온천
snowday	joy	0.333	눈이 오는 날
familiarity	joy	0.333	정통
coffee	joy	0.333	커피
edification	joy	0.333	교화
garden	joy	0.333	정원
renovation	joy	0.333	혁신
dawn	joy	0.333	새벽
connoisseur	joy	0.333	감정가
gazing	joy	0.333	응시
obliging	joy	0.333	기꺼이 남을 돌봐 주는
partner	joy	0.333	파트너
foodie	joy	0.331	미식가
synchronize	joy	0.329	동기화
tribulation	joy	0.328	간난
psalm	joy	0.328	찬송가
pedicure	joy	0.328	페디큐어
noregrets	joy	0.328	후회 없다
chirping	joy	0.328	지저귐
saint	joy	0.328	성자
healing	joy	0.328	치유
carol	joy	0.328	축가
true	joy	0.328	진실
hobby	joy	0.328	취미
amnesty	joy	0.328	특사
respite	joy	0.324	유예
recreational	joy	0.318	레크리에이션
cousins	joy	0.318	사촌
mellow	joy	0.318	부드러운
restorative	joy	0.318	강장제
lazyday	joy	0.318	게으른 하루
classics	joy	0.318	고전
reconciliation	joy	0.316	화해
woods	joy	0.312	숲
progression	joy	0.312	진행
muchneeded	joy	0.312	많이 필요한
sterling	joy	0.312	영화
dove	joy	0.312	비둘기
simplify	joy	0.312	단순화
fitness	joy	0.312	적합
sunset	joy	0.312	일몰
wisdom	joy	0.312	지혜
relight	joy	0.312	재조명
living	joy	0.312	생활
presto	joy	0.312	프레스토 악장
playhouse	joy	0.312	극장
superman	joy	0.312	슈퍼맨
pony	joy	0.312	조랑말
recovery	joy	0.312	회복
crafts	joy	0.312	공예
lord	joy	0.312	주님
deal	joy	0.312	거래
improvement	joy	0.309	개선
infant	joy	0.309	유아
absolution	joy	0.306	사면
honest	joy	0.303	솔직한
gently	joy	0.303	부드럽게
banquet	joy	0.303	연회
established	joy	0.303	확립된
endless	joy	0.303	끝없는
decorating	joy	0.303	꾸미기
providing	joy	0.300	제공
lounging	joy	0.297	어슬렁어슬렁
growth	joy	0.297	성장
strolling	joy	0.297	산책
feat	joy	0.297	위업
morals	joy	0.297	수신
mine	joy	0.297	나의 것
spending	joy	0.297	지출
light	joy	0.297	빛
spiritual	joy	0.297	영적인
quaint	joy	0.297	기이한
fraternal	joy	0.297	형제
notable	joy	0.297	주목할 만한
softly	joy	0.297	부드럽게
harvest	joy	0.297	수확하다
yearning	joy	0.297	그리움
breeze	joy	0.297	미풍
joker	joy	0.297	조커
meditating	joy	0.297	명상
fervor	joy	0.295	열렬
quotes	joy	0.294	인용 부호
volunteer	joy	0.294	자원 봉사자
gain	joy	0.288	얻다
resources	joy	0.288	자원
create	joy	0.288	만들다
psalms	joy	0.288	시편
hippie	joy	0.288	히피
taoism	joy	0.288	도교
midwife	joy	0.288	산파
receiving	joy	0.287	전수
snowfall	joy	0.286	강설량
ocean	joy	0.286	대양
lsd	joy	0.286	엘에스디
hiking	joy	0.283	등산
evergreen	joy	0.281	상록수
destination	joy	0.281	목적지
candid	joy	0.281	솔직한
unwind	joy	0.281	풀다
truce	joy	0.281	휴전
toast	joy	0.281	토스트
chill	joy	0.281	냉기
infinity	joy	0.281	무한대
rested	joy	0.281	쉬었다
buzzing	joy	0.281	윙윙거리는
venerable	joy	0.279	오래된
balance	joy	0.275	균형
retirement	joy	0.275	퇴직
fireplace	joy	0.273	난로
buddha	joy	0.273	불
devout	joy	0.273	독실한
drinks	joy	0.273	음료수
rapt	joy	0.273	황홀한
swim	joy	0.273	수영
compensate	joy	0.273	보상하다
snowing	joy	0.271	강설
sublimation	joy	0.270	승화
fruity	joy	0.268	과일 같은
sunday	joy	0.266	일요일
sketching	joy	0.266	스케치
paragon	joy	0.266	모범
humility	joy	0.266	겸손
ministry	joy	0.266	내각
waves	joy	0.266	파도
cathedral	joy	0.266	성당
sun	joy	0.266	태양
yoga	joy	0.266	요가
fortitude	joy	0.266	꿋꿋함
salute	joy	0.266	경례
buddhism	joy	0.266	불교
whim	joy	0.266	변덕
artwork	joy	0.265	삽화
practiced	joy	0.264	연습
clean	joy	0.260	깨끗한
running	joy	0.258	달리기
clarity	joy	0.258	명쾌함
found	joy	0.258	설립하다
fitting	joy	0.258	장착
immerse	joy	0.258	잠그다
exercise	joy	0.258	연습
food	joy	0.258	음식
autumn	joy	0.254	가을
fit	joy	0.250	맞다
morning	joy	0.250	아침
contagious	joy	0.250	전염성의
outdoors	joy	0.250	옥외
hardy	joy	0.250	튼튼한
candles	joy	0.250	양초
advocacy	joy	0.250	옹호
countryside	joy	0.250	한 지방
demonstrative	joy	0.250	분명히 나타내는
football	joy	0.250	축구
chirp	joy	0.250	짹짹
chilled	joy	0.250	식힌
undying	joy	0.250	죽지 않는
visitor	joy	0.250	방문객
clap	joy	0.250	박수
diary	joy	0.250	다이어리
ardent	joy	0.250	불타는
expedient	joy	0.250	편리한
mountain	joy	0.250	산
cradle	joy	0.247	요람
trance	joy	0.246	황홀
intense	joy	0.242	극심한
procession	joy	0.242	행렬
church	joy	0.242	교회
pay	joy	0.242	지불
supremacy	joy	0.242	최고
preservative	joy	0.242	예방법
grow	joy	0.242	자라다
breakfast	joy	0.242	아침밥
consecration	joy	0.235	헌신
salary	joy	0.234	샐러리
lifetime	joy	0.234	일생
incense	joy	0.234	향
ordination	joy	0.234	안수
snowy	joy	0.234	눈 덮인
art	joy	0.234	미술
nursery	joy	0.234	양식장
skiing	joy	0.234	스키 타기
candle	joy	0.234	양초
doll	joy	0.234	인형
vote	joy	0.234	투표
humbled	joy	0.234	겸손
lyre	joy	0.234	거문고
pastry	joy	0.229	패스트리
remedy	joy	0.227	치료
chilling	joy	0.227	오싹한
firefly	joy	0.227	반딧불이
rescue	joy	0.225	구조하다
camping	joy	0.221	캠핑
perspective	joy	0.221	관점
orchestra	joy	0.221	오케스트라
orchard	joy	0.221	과수원
breezy	joy	0.219	미풍
gardens	joy	0.219	정원
castle	joy	0.219	성
lamb	joy	0.219	양고기
possess	joy	0.219	붙잡다
bouttime	joy	0.212	시간
pho	joy	0.212	포
reggae	joy	0.212	레게
countrymusic	joy	0.212	컨트리 음악
teach	joy	0.212	가르치다
brisk	joy	0.212	활발한
ribbon	joy	0.212	리본
raindrops	joy	0.212	빗방울
mucis	joy	0.212	점액
repay	joy	0.212	갚다
listneing	joy	0.212	듣기
nap	joy	0.206	선잠
legalized	joy	0.203	합법화
unexpected	joy	0.203	예기치 않은
vernal	joy	0.203	봄 같은
chant	joy	0.203	성가
hire	joy	0.203	고용하다
uncontrollable	joy	0.203	통제할 수 없는
stillness	joy	0.203	고요함
lights	joy	0.203	불
cove	joy	0.203	후미
save	joy	0.200	저장
pastor	joy	0.197	목사
atone	joy	0.197	속죄하다
symmetry	joy	0.197	대칭
trees	joy	0.197	나무
oneday	joy	0.197	언젠가
scripture	joy	0.196	경전
mountains	joy	0.194	산
craziness	joy	0.188	발광
tea	joy	0.188	차
walking	joy	0.188	걷는
whiteness	joy	0.188	흼
sympathetic	joy	0.188	교감 신경
forefathers	joy	0.188	조상들
pathway	joy	0.188	좁은 길
custom	joy	0.188	커스텀
quiet	joy	0.188	조용한
liquor	joy	0.188	분비액
soppy	joy	0.188	흠뻑 젖은
patient	joy	0.186	인내심 있는
movingon	joy	0.182	이동
score	joy	0.182	점수
dollhouse	joy	0.182	인형의 집
bath	joy	0.182	욕조
supporter	joy	0.180	서포터
accompaniment	joy	0.179	반주
pursuit	joy	0.176	추구
outburst	joy	0.176	폭발
frosty	joy	0.174	싸늘한
luncheon	joy	0.172	점심
service	joy	0.172	서비스
workout	joy	0.172	운동하다
closure	joy	0.172	폐쇄
wintery	joy	0.172	겨울의
civilized	joy	0.169	예의 바른
wages	joy	0.169	임금
december	joy	0.167	12월
fain	joy	0.167	기꺼이
glide	joy	0.162	활주
acrobat	joy	0.162	곡예사
finally	joy	0.157	마지막으로
chai	joy	0.156	차이
obtainable	joy	0.156	얻을 수 있는
elf	joy	0.156	꼬마 요정
peppermint	joy	0.156	박하
break	joy	0.156	부서지다
reproductive	joy	0.156	생식
stroll	joy	0.156	한가롭게 이리저리 거닐다
organization	joy	0.156	조직
bathtub	joy	0.156	목욕통
advent	joy	0.152	출현
measured	joy	0.152	정확히 잰
balm	joy	0.152	향유
scifi	joy	0.152	공상 과학
spaniel	joy	0.145	스파니엘
ditty	joy	0.141	소곡
oils	joy	0.141	유화
tan	joy	0.141	탠 껍질
simple	joy	0.141	단순한
bubble	joy	0.141	거품
beer	joy	0.141	맥주
green	joy	0.137	초록
makingdisciples	joy	0.136	제자 삼기
buss	joy	0.136	키스
books	joy	0.136	서적
chow	joy	0.135	음식
pitter	joy	0.134	파이터
flows	joy	0.130	흐름
silence	joy	0.127	고요
bookstore	joy	0.125	서점
solitude	joy	0.125	고독
roadster	joy	0.125	로드스터
circumstances	joy	0.125	상황
wine	joy	0.125	와인
soak	joy	0.121	담그다
priesthood	joy	0.121	사제직
japan	joy	0.121	일본
wilderness	joy	0.121	황야
critical	joy	0.116	위독한
neutral	joy	0.114	중립적
hunting	joy	0.109	수렵
sand	joy	0.109	모래
opera	joy	0.109	오페라
weight	joy	0.109	무게
wind	joy	0.109	바람
untie	joy	0.109	풀다
labor	joy	0.106	노동
classical	joy	0.106	고전
lake	joy	0.103	호수
affliction	joy	0.103	고통
organ	joy	0.094	오르간
dwelling	joy	0.094	주거
tree	joy	0.090	나무
pond	joy	0.089	연못
marrow	joy	0.078	골수
latte	joy	0.078	라떼
sipping	joy	0.076	홀짝
benign	joy	0.074	온화한
majority	joy	0.073	다수
leaf	joy	0.065	잎
troubles	joy	0.062	근심거리
basketball	joy	0.062	농구
explosions	joy	0.061	폭발
cream	joy	0.061	크림
shepherd	joy	0.058	목자
tuesday	joy	0.047	화요일
turbulence	joy	0.045	난기류
calf	joy	0.040	송아지
hardship	joy	0.031	고난
unhappiness	joy	0.016	불행
sixty	joy	0.016	육십
mourning	sadness	0.969	비탄
heartbreaking	sadness	0.969	가슴 아픈
tragic	sadness	0.961	비참한
holocaust	sadness	0.953	대학살
suicidal	sadness	0.941	자살 충동
misery	sadness	0.938	불행
massacre	sadness	0.931	대학살
euthanasia	sadness	0.927	안락사
depression	sadness	0.925	우울증
grieving	sadness	0.922	애도
bereavement	sadness	0.922	여읨
fatal	sadness	0.922	치명적인
bereaved	sadness	0.920	잃은
devastation	sadness	0.917	황폐
death	sadness	0.915	죽음
devastated	sadness	0.912	황폐
suicide	sadness	0.912	자살
catastrophe	sadness	0.911	대단원
horrifying	sadness	0.907	소름 끼치는
died	sadness	0.906	사망 한
tragedy	sadness	0.906	비극
depressing	sadness	0.906	우울한
anguish	sadness	0.902	격통
agony	sadness	0.900	고뇌
deadly	sadness	0.898	치명적인
weeping	sadness	0.896	울음
stillbirth	sadness	0.891	사산
deceased	sadness	0.891	고인
murderer	sadness	0.877	살인자
cancer	sadness	0.875	암
dying	sadness	0.875	사망
rape	sadness	0.875	강간
devastating	sadness	0.875	지독한
morbidity	sadness	0.864	병적 상태
sadness	sadness	0.864	비애
execution	sadness	0.859	실행
traumatic	sadness	0.859	충격적인
perish	sadness	0.859	몹시 괴롭히다
grief	sadness	0.859	고통
abandonment	sadness	0.859	포기
atrocity	sadness	0.859	포악
crucifixion	sadness	0.859	큰 시련
depressed	sadness	0.859	우울한
cadaver	sadness	0.853	시체
treachery	sadness	0.848	배반
betrayed	sadness	0.848	배신
grieve	sadness	0.844	슬퍼하다
suffering	sadness	0.844	고통
funeral	sadness	0.844	장례식
destroyed	sadness	0.844	파괴됨
homicide	sadness	0.844	살인
hopelessness	sadness	0.844	가망 없음
slaughtering	sadness	0.844	도살
persecution	sadness	0.844	박해
murderous	sadness	0.844	살인적인
sorrow	sadness	0.844	슬픔
miserable	sadness	0.844	비참한
sad	sadness	0.844	슬퍼
horrific	sadness	0.844	무서운
unhappiness	sadness	0.839	불행
bloodshed	sadness	0.836	유혈
crippled	sadness	0.836	불구
carnage	sadness	0.833	대학살
pained	sadness	0.833	고통받는
manslaughter	sadness	0.833	살인
unbearable	sadness	0.830	견딜 수 없는
stillborn	sadness	0.830	사산
morbid	sadness	0.828	병적
annihilation	sadness	0.828	전멸
helplessness	sadness	0.828	무력감
mourn	sadness	0.828	애도하다
murder	sadness	0.828	살인
slavery	sadness	0.828	노예 제도
abandoned	sadness	0.828	버려진
horrors	sadness	0.828	공포
mutilation	sadness	0.828	절단
annihilated	sadness	0.828	전멸
casualty	sadness	0.828	사상자 수
enslaved	sadness	0.828	노예
sickness	sadness	0.828	병
torment	sadness	0.828	고통
miscarriage	sadness	0.824	유산
starvation	sadness	0.819	굶주림
mournful	sadness	0.812	슬픈
sadly	sadness	0.812	슬프게도
famine	sadness	0.812	기근
burial	sadness	0.812	매장
distraught	sadness	0.812	미친
failure	sadness	0.812	실패
killing	sadness	0.812	죽이는
despair	sadness	0.812	절망
cruelty	sadness	0.812	잔학
saddens	sadness	0.812	슬프다
oppression	sadness	0.812	압박
heartache	sadness	0.812	심통
terrorism	sadness	0.812	테러
disgrace	sadness	0.812	불명예
childloss	sadness	0.812	자녀 상실
bloody	sadness	0.806	피의
perishing	sadness	0.804	죽는
inhumanity	sadness	0.804	몰인정
malignancy	sadness	0.803	강한 악의
mortification	sadness	0.802	고행
slave	sadness	0.797	노예
lifeless	sadness	0.797	생명이 없는
sarcoma	sadness	0.797	육종
dreadfully	sadness	0.797	끔찍하게
assassination	sadness	0.797	암살
perished	sadness	0.797	죽었다
kill	sadness	0.797	죽이다
devastate	sadness	0.797	황폐화하다
dreadful	sadness	0.797	무서운
mortuary	sadness	0.797	시체 임시 안치소
leukemia	sadness	0.797	백혈병
lethal	sadness	0.797	치명적인
desolation	sadness	0.797	쓸쓸함
gallows	sadness	0.797	교수대
brokenheart	sadness	0.792	상한 마음
banishment	sadness	0.790	추방
afflict	sadness	0.789	괴롭히다
disheartened	sadness	0.788	낙심하다
bury	sadness	0.781	묻다
terrorize	sadness	0.781	테러하다
crying	sadness	0.781	울음소리
demoralized	sadness	0.781	의기소침해진
tumour	sadness	0.781	종양
heartbreak	sadness	0.781	비탄
desecration	sadness	0.781	신성 모독
