English Word	Emotion	Emotion-Intensity-Score	Slovak Word
swim	fear	0.125	plávať
campaigning	fear	0.125	kampane
hawk	fear	0.125	jastrab
prevent	fear	0.125	zabrániť
gameday	fear	0.125	hrací deň
ahhh	fear	0.125	aha
marry	fear	0.125	oženiť sa
sprite	fear	0.125	škriatok
soready	fear	0.125	hotový
sag	fear	0.123	klesnúť
pharmacy	fear	0.123	LEKÁREŇ
policeman	fear	0.121	policajt
dreamt	fear	0.111	sníval
lace	fear	0.111	čipka
homework	fear	0.109	domáca úloha
destination	fear	0.109	destinácia
incase	fear	0.109	v prípade
pray	fear	0.109	modliť sa
knot	fear	0.109	uzol
confidence	fear	0.109	dôvera
bigday	fear	0.109	veľký deň
holiness	fear	0.109	svätosť
notoriety	fear	0.109	známosť
weight	fear	0.109	hmotnosť
slender	fear	0.100	štíhly
undecided	fear	0.098	nerozhodnutý
sympathetic	fear	0.097	súcitný
poise	fear	0.094	rovnováha
case	fear	0.094	prípad
treat	fear	0.094	zaobchádzať
locate	fear	0.094	lokalizovať
loyal	fear	0.094	lojálni
grades	fear	0.094	ročníkov
god	fear	0.094	boh
helmet	fear	0.094	prilba
confident	fear	0.094	sebavedomý
counsellor	fear	0.094	poradca
northeast	fear	0.088	severovýchod
graduation	fear	0.078	promócie
compassion	fear	0.078	súcit
nurture	fear	0.078	vychovávať
graded	fear	0.075	odstupňované
mum	fear	0.070	mama
infant	fear	0.067	dojča
journey	fear	0.062	cestu
parade	fear	0.062	paráda
gradschool	fear	0.062	gymnázium
civilian	fear	0.062	civilný
cloudiness	fear	0.062	oblačnosť
cash	fear	0.062	hotovosť
civilians	fear	0.062	civilistov
guidelines	fear	0.062	usmernenia
soulmate	fear	0.062	spriaznená duša
youth	fear	0.062	mládež
opera	fear	0.057	opera
synonymous	fear	0.056	synonymný
honest	fear	0.047	čestný
praying	fear	0.047	modliť sa
intelligence	fear	0.038	inteligenciu
volunteer	fear	0.031	dobrovoľník
romance	fear	0.031	romantika
lines	fear	0.031	linky
obey	fear	0.016	poslúchnuť
happiest	joy	0.986	najšťastnejší
happiness	joy	0.984	šťastie
bliss	joy	0.971	blaženosť
celebrating	joy	0.970	oslavuje
jubilant	joy	0.969	jubilant
ecstatic	joy	0.954	extatický
elation	joy	0.944	nadšenie
beaming	joy	0.938	žiariace
bestdayever	joy	0.938	najlepší deň
loveee	joy	0.932	loveee
celebration	joy	0.929	oslava
awesomeness	joy	0.926	úžasnosť
joy	joy	0.924	radosť
joyous	joy	0.922	radostný
fabulous	joy	0.922	báječné
happily	joy	0.922	šťastne
excitement	joy	0.922	vzrušenie
exuberance	joy	0.922	bujarosť
makesmehappy	joy	0.922	ma robí šťastným
euphoria	joy	0.922	eufória
lovee	joy	0.920	láska
gratitude	joy	0.914	vďačnosť
happydance	joy	0.912	šťastný tanec
merriment	joy	0.912	veselosť
spectacular	joy	0.912	veľkolepé
overjoyed	joy	0.909	prešťastný
purebliss	joy	0.909	čistota
triumphant	joy	0.907	triumfálne
ecstasy	joy	0.906	extáza
lovelovelove	joy	0.906	láska láska láska
cheerful	joy	0.906	veselý
cheer	joy	0.897	fandiť
elated	joy	0.894	nadšený
peaceofmind	joy	0.891	pokoj v duši
jolly	joy	0.891	veselý
delighted	joy	0.891	potešený
lovethis	joy	0.891	zbožnovať to
excitation	joy	0.891	excitácia
exhilaration	joy	0.891	nadšenie
pleasures	joy	0.891	radosti
laugh	joy	0.891	smiať sa
marvelously	joy	0.881	úžasne
loving	joy	0.879	milujúca
joyful	joy	0.879	radostný
blissful	joy	0.879	blažený
outstanding	joy	0.879	vynikajúce
pleasurable	joy	0.877	príjemné
lovinglife	joy	0.875	milovať život
enthusiastic	joy	0.875	nadšený
glee	joy	0.875	radosť
iloveher	joy	0.875	milujem ju
yaaaay	joy	0.875	yaaaay
overthemoon	joy	0.875	overthemoon
happyplace	joy	0.875	šťastné miesto
sohappy	joy	0.868	tak šťastný
superb	joy	0.864	skvelé
woohoo	joy	0.864	woohoo
laughing	joy	0.864	smejúc sa
wonderful	joy	0.863	úžasné
hooray	joy	0.859	hurá
loved	joy	0.859	Miloval
tearsofjoy	joy	0.859	slzy radosti
hallelujah	joy	0.859	aleluja
magnificent	joy	0.859	veľkolepý
glory	joy	0.859	sláva
ilovechristmas	joy	0.859	ilovevianoce
brilliant	joy	0.859	brilantný
celebrated	joy	0.859	oslavoval
cheering	joy	0.859	fandenie
yayyyy	joy	0.859	yayyyy
heavenly	joy	0.853	nebeský
exciting	joy	0.853	vzrušujúce
thrilled	joy	0.851	nadšený
mademyday	joy	0.848	zlepšilo mi to deň
hohoho	joy	0.845	Ho Ho Ho
celebrate	joy	0.844	oslavovať
wonderfully	joy	0.844	úžasne
blessing	joy	0.844	požehnanie
favoriteholiday	joy	0.844	obľúbený sviatok
paradise	joy	0.833	raj
marvellous	joy	0.833	Podivuhodný
festive	joy	0.833	slávnostné
sweetness	joy	0.833	sladkosť
blessed	joy	0.833	požehnaný
celebrations	joy	0.833	oslavy
compliment	joy	0.831	kompliment
smiling	joy	0.828	s úsmevom
allsmiles	joy	0.828	všetky úsmevy
love	joy	0.828	láska
enchanting	joy	0.828	očarujúce
homesweethome	joy	0.826	domov, sladký domov
thankyougod	joy	0.824	vďaka ti, Bože
marvelous	joy	0.824	Podivuhodný
laughter	joy	0.824	smiech
goodmood	joy	0.819	dobrá nálada
goodness	joy	0.818	dobrota
excellence	joy	0.818	excelentnosť
sensational	joy	0.818	senzačný
joys	joy	0.818	radosti
delightful	joy	0.818	rozkošný
excited	joy	0.818	vzrušený
rejoicing	joy	0.818	radovať sa
happyheart	joy	0.818	šťastné srdce
celebratory	joy	0.818	slávnostné
greatful	joy	0.816	vďačný
jovial	joy	0.814	žoviálny
rejoice	joy	0.812	radovať sa
splendid	joy	0.812	skvelé
enjoy	joy	0.812	Užite si to
smiley	joy	0.812	usmievavý
glorious	joy	0.812	slávne
victorious	joy	0.812	víťazný
lovemaking	joy	0.812	milovanie
bonanza	joy	0.812	bonanza
greatday	joy	0.812	Úžasný deň
excellent	joy	0.812	vynikajúce
goodtimes	joy	0.811	dobré časy
whatmakesmesmile	joy	0.811	čo robí úsmev
happyday	joy	0.809	šťastný deň
myfavorite	joy	0.804	môj obľúbený
thankyoulord	joy	0.803	Ďakujem pane
gladness	joy	0.803	radosť
yayyy	joy	0.803	yayyy
yeahhhh	joy	0.803	johhh
pleasure	joy	0.803	potešenie
giggle	joy	0.802	chichotať sa
happier	joy	0.797	šťastnejší
lovemylife	joy	0.797	milujem svoj život
magnificence	joy	0.797	veľkoleposť
happytweet	joy	0.797	happytweet
lovinlife	joy	0.797	láskavý život
yesss	joy	0.797	áno
dancing	joy	0.797	tanec
success	joy	0.797	úspech
grateful	joy	0.789	vďačný
amuse	joy	0.788	pobaviť
splendor	joy	0.788	nádhera
happy	joy	0.788	šťasný
fun	joy	0.788	zábava
giggling	joy	0.781	chichotajúci sa
glad	joy	0.781	rád
glorify	joy	0.781	oslavovať
radiant	joy	0.781	žiarivý
beautiful	joy	0.781	krásne
solucky	joy	0.781	tak šťastný
sothankful	joy	0.781	vďačný
enchanted	joy	0.781	očarený
romance	joy	0.779	romantika
perfection	joy	0.779	dokonalosť
christmassy	joy	0.779	vianočný
heavens	joy	0.779	nebesá
thrilling	joy	0.776	vzrušujúce
lovable	joy	0.773	ľúbivý
congrats	joy	0.773	Gratulujem
fiesta	joy	0.773	fiesta
entertain	joy	0.773	zabávať
happyvalentinesday	joy	0.773	šťastný Valentín
miraculous	joy	0.773	Zázračný
cheers	joy	0.773	na zdravie
cheered	joy	0.773	rozveselil sa
positivity	joy	0.773	pozitívnosť
funday	joy	0.772	zábavný deň
enjoying	joy	0.771	užívajúc si
lifeisgood	joy	0.766	život je dobrý
amused	joy	0.766	pobavený
goodfeeling	joy	0.766	dobrý pocit
christmasspirit	joy	0.766	duch Vianoc
cuddling	joy	0.766	maznanie
smiles	joy	0.766	usmieva sa
sosweet	joy	0.766	také sladké
thebest	joy	0.766	najlepší
party	joy	0.765	večierok
delight	joy	0.765	potešenie
orgasm	joy	0.765	orgazmus
positive	joy	0.761	pozitívne
sweetheart	joy	0.758	srdiečko
enlighten	joy	0.758	osvietiť
cheerfulness	joy	0.758	veselosť
miracles	joy	0.758	zázraky
giddy	joy	0.757	závratný
christmastime	joy	0.757	vianočný čas
gratify	joy	0.750	potešiť
greatness	joy	0.750	veľkosť
friendliness	joy	0.750	priateľskosť
blessings	joy	0.750	požehnania
laughs	joy	0.750	smeje sa
tistheseason	joy	0.750	desiata sezóna
smile	joy	0.750	úsmev
pleasing	joy	0.750	potešujúce
romantic	joy	0.750	romantický
happyholidays	joy	0.750	šťastné prázdniny
frolic	joy	0.748	šantiť
jubilee	joy	0.742	jubilejný
miracle	joy	0.742	zázrak
enthusiasm	joy	0.742	nadšenie
selflove	joy	0.742	sebaláska
triumph	joy	0.742	triumf
magical	joy	0.742	kúzelný
rewarding	joy	0.742	obohacujúce
goodvibes	joy	0.742	dobré vibrácie
positiveenergy	joy	0.742	pozitívna energia
feelgood	joy	0.736	cítiť sa dobre
prosperity	joy	0.735	blahobytu
behappy	joy	0.734	buď šťastný
admiration	joy	0.734	obdiv
passionate	joy	0.734	vášnivý
goodday	joy	0.734	dobrý deň
luxurious	joy	0.734	luxusné
tgif	joy	0.734	tgif
victory	joy	0.734	víťazstvo
feelinggood	joy	0.734	cítiť sa dobre
enchant	joy	0.734	očarovať
greatnight	joy	0.734	skvelá noc
vivacious	joy	0.734	temperamentný
glorification	joy	0.733	glorifikáciu
sing	joy	0.729	spievať
glowing	joy	0.729	žeravý
yessss	joy	0.728	anosss
fulfillment	joy	0.728	plnenie
breathtaking	joy	0.728	úchvatný
thankful	joy	0.727	vďačný
cheery	joy	0.727	veselý
santa	joy	0.727	santa
hurrah	joy	0.727	hurááá
christmasbreak	joy	0.727	vianočné prázdniny
win	joy	0.727	vyhrať
atpeace	joy	0.727	v mieri
award	joy	0.727	cena
merry	joy	0.727	veselý
inspiration	joy	0.725	inšpiráciu
radiance	joy	0.725	vyžarovanie
pleased	joy	0.725	potešilo
uplift	joy	0.723	pozdvihnutie
optimistic	joy	0.723	optimistický
heaven	joy	0.721	nebo
lucky	joy	0.721	šťastie
godisgreat	joy	0.721	Boh je veľký
holidays	joy	0.721	prázdniny
thrill	joy	0.721	vzrušenie
congratulatory	joy	0.719	blahoželanie
thriving	joy	0.719	prosperujúce
amusement	joy	0.719	zábavu
perfect	joy	0.719	perfektné
lover	joy	0.719	milenec
xmas	joy	0.719	Vianoce
heartfelt	joy	0.719	srdečný
utopian	joy	0.719	utopický
lovely	joy	0.719	krásne
harmony	joy	0.719	harmónia
praising	joy	0.719	chváliť
brighten	joy	0.719	rozjasniť
luckiest	joy	0.712	najšťastnejší
merrychristmas	joy	0.712	veselé Vianoce
magic	joy	0.712	mágia
achievement	joy	0.712	úspech
yay	joy	0.712	Jéj
holiday	joy	0.712	dovolenka
treasures	joy	0.712	poklady
luxury	joy	0.712	luxus
bestfeeling	joy	0.712	najlepší pocit
intimate	joy	0.710	intímne
soblessed	joy	0.706	tak požehnaný
yaaay	joy	0.706	yaaay
rave	joy	0.706	rave
chuckle	joy	0.706	smiať sa
proud	joy	0.704	hrdý
winning	joy	0.703	víťazný
cherish	joy	0.703	vážiť si
goodnews	joy	0.703	dobré správy
fuckyeah	joy	0.703	fuckyeah
optimism	joy	0.703	optimizmus
amazingly	joy	0.703	úžasne
lovelife	joy	0.703	milovať život
truelove	joy	0.703	pravá láska
beautification	joy	0.703	skrášlenie
satisfying	joy	0.703	uspokojujúce
appreciates	joy	0.703	oceňuje
cuddled	joy	0.703	maznať sa
goodlife	joy	0.703	dobrý život
gooood	joy	0.703	gooood
sweetest	joy	0.703	najsladší
yaay	joy	0.700	yaay
entertained	joy	0.700	zabavili
excite	joy	0.697	vzrušovať
newbeginnings	joy	0.693	nové začiatky
praisejesus	joy	0.691	chvála Ježišovi
birthday	joy	0.691	narodeniny
greatfriends	joy	0.688	skvelí priatelia
adoration	joy	0.688	adorácia
godsend	joy	0.688	dar z nebies
favorite	joy	0.688	obľúbené
content	joy	0.688	obsahu
entertaining	joy	0.688	zábavné
honored	joy	0.688	poctený
metime	joy	0.688	metime
exquisite	joy	0.688	znamenitý
holidayseason	joy	0.688	dovolenkové obdobie
thankyoujesus	joy	0.688	ďakujeme
angelic	joy	0.688	anjelský
goodhealth	joy	0.682	dobré zdravie
majestic	joy	0.682	majestátne
luscious	joy	0.682	zvodný
memoriesiwontforget	joy	0.682	spomienky sa nezabudnú
bestfriends	joy	0.682	najlepší priatelia
precious	joy	0.682	vzácny
appreciated	joy	0.682	ocenili
exaltation	joy	0.682	povznesenie
smiled	joy	0.682	usmial sa
brightens	joy	0.682	rozjasňuje
tranquility	joy	0.679	pokoj
marry	joy	0.676	oženiť sa
embrace	joy	0.676	objať
positively	joy	0.676	pozitívne
grin	joy	0.672	úsmev
hug	joy	0.672	objatie
hilarious	joy	0.672	veselý
dearest	joy	0.672	najdrahší
contentment	joy	0.672	spokojnosť
accomplished	joy	0.672	splnené
relaxation	joy	0.672	relaxácia
bday	joy	0.672	narodeniny
enliven	joy	0.672	oživiť
weeeee	joy	0.672	weeeee
giggles	joy	0.672	smeje sa
fulfilled	joy	0.667	splnené
bountiful	joy	0.667	štedrý
victor	joy	0.667	víťaz
adore	joy	0.667	zbožňovať
boisterous	joy	0.667	búrlivý
fulfill	joy	0.664	splniť
cuddles	joy	0.662	maznať sa
prosperous	joy	0.660	prosperujúci
appreciation	joy	0.656	ocenenie
serenity	joy	0.656	pokoj
happynewyear	joy	0.656	šťastný nový rok
humor	joy	0.656	humor
satisfy	joy	0.656	uspokojiť
besties	joy	0.656	najlepšie
encouraged	joy	0.656	povzbudil
captivate	joy	0.656	zaujať
christmaseve	joy	0.656	Štedrý večer
glow	joy	0.656	žiara
romanticism	joy	0.656	romantizmu
innerpeace	joy	0.656	vnútorný mier
pleasant	joy	0.656	príjemné
praises	joy	0.652	chváli
abundance	joy	0.652	hojnosti
fortunes	joy	0.652	bohatstvo
engaged	joy	0.652	zasnúbený
praised	joy	0.652	chválili
relaxing	joy	0.652	relaxačné
treasure	joy	0.652	poklad
satisfaction	joy	0.652	spokojnosť
nothingbetter	joy	0.647	nič lepšie
affection	joy	0.647	náklonnosť
relieved	joy	0.647	uľavilo
complement	joy	0.647	dopĺňať
carnival	joy	0.643	karneval
priceless	joy	0.641	na nezaplatenie
uplifting	joy	0.641	povznášajúci
sensuality	joy	0.641	zmyselnosť
saintly	joy	0.641	svätý
champion	joy	0.641	majster
thanksgiving	joy	0.641	poďakovanie
harmoniously	joy	0.641	harmonicky
wedding	joy	0.641	svadba
achieve	joy	0.641	dosiahnuť
divine	joy	0.641	božský
jackpot	joy	0.641	jackpot
honeymoon	joy	0.636	medové týždne
exalt	joy	0.636	povýšiť
twinkle	joy	0.636	trblietať sa
comforting	joy	0.636	upokojujúce
felicity	joy	0.636	šťastie
peaceful	joy	0.636	pokojný
climax	joy	0.636	vyvrcholenie
winner	joy	0.636	víťaz
reverie	joy	0.636	snívať
yayy	joy	0.636	yayy
cuddle	joy	0.636	maznať sa
xoxo	joy	0.634	xoxo
stargazing	joy	0.625	pozorovanie hviezd
festival	joy	0.625	festival
sweet	joy	0.625	sladké
generosity	joy	0.625	štedrosť
brighter	joy	0.625	jasnejšie
praisegod	joy	0.625	chválený boh
gorgeous	joy	0.625	nádherné
hearts	joy	0.625	srdiečka
amusing	joy	0.625	zábavný
fondness	joy	0.625	náklonnosť
snuggling	joy	0.625	túliaci sa
reward	joy	0.625	odmena
sex	joy	0.622	sex
kind	joy	0.621	milý
genial	joy	0.621	geniálny
parade	joy	0.621	paráda
applause	joy	0.621	potlesk
beauty	joy	0.621	krása
fulfilling	joy	0.618	napĺňajúci
aspiring	joy	0.618	ctižiadostivý
newlife	joy	0.618	nový život
godbless	joy	0.616	Boh žehnaj
virtuous	joy	0.613	cnostný
kiss	joy	0.610	bozkávať
christmas	joy	0.609	vianoce
rainbows	joy	0.609	dúhy
elegance	joy	0.609	elegancia
generous	joy	0.609	štedrý
super	joy	0.609	Super
playful	joy	0.609	hravý
enlightenment	joy	0.609	osvietenie
praiseworthy	joy	0.609	chvályhodný
awards	joy	0.609	ocenenia
adorable	joy	0.609	rozkošný
rekindle	joy	0.609	znovu zapáliť
winnings	joy	0.609	výhry
independence	joy	0.607	nezávislosť
amour	joy	0.607	amour
kindness	joy	0.606	láskavosť
surprises	joy	0.606	prekvapení
heheh	joy	0.606	hehe
hilarity	joy	0.606	veselosť
wonder	joy	0.606	čuduj sa
freely	joy	0.606	voľne
successful	joy	0.606	úspešný
inspired	joy	0.606	inšpirovaný
onelove	joy	0.606	jedna láska
whimsical	joy	0.603	rozmarný
entertainment	joy	0.603	zábavu
passion	joy	0.603	vášeň
stressfree	joy	0.601	bez stresu
beautify	joy	0.601	skrašliť
sunrise	joy	0.600	svitanie
godisgood	joy	0.597	Boh je dobrý
goodmusic	joy	0.594	dobrá hudba
revere	joy	0.594	ctiť
whoo	joy	0.594	ktovie
fanfare	joy	0.594	fanfáry
inspire	joy	0.594	inšpirovať
angel	joy	0.594	anjel
thankgod	joy	0.594	vďaka Bohu
goodies	joy	0.594	dobroty
jesus	joy	0.594	Ježiš
accomplishment	joy	0.594	úspech
snuggled	joy	0.594	túlil sa
peacefully	joy	0.594	pokojne
flirt	joy	0.594	flirtovať
friendship	joy	0.591	priateľstvo
singing	joy	0.591	spev
heroic	joy	0.591	hrdinský
exalted	joy	0.591	vznešený
fortune	joy	0.591	bohatstvo
highest	joy	0.591	najvyššie
summer	joy	0.591	Leto
contented	joy	0.588	spokojný
rollicking	joy	0.588	kotúľanie sa
overflowing	joy	0.588	prekypujúci
woot	joy	0.588	woot
accolade	joy	0.586	vyznamenanie
hope	joy	0.586	nádej
cozy	joy	0.583	útulný
delicious	joy	0.579	chutné
raving	joy	0.578	blúznenie
thelife	joy	0.578	život
darling	joy	0.578	miláčik
sensuous	joy	0.578	zmyselný
picturesque	joy	0.578	malebný
friendly	joy	0.578	priateľský
everlasting	joy	0.578	večný
praise	joy	0.578	pochvala
ambition	joy	0.578	ambície
sparkle	joy	0.577	iskriť
sensual	joy	0.576	zmyselný
peace	joy	0.576	mier
flattering	joy	0.576	lichotivé
grace	joy	0.576	milosť
luckygirl	joy	0.576	šťastné dievča
heroism	joy	0.576	hrdinstvo
succeeding	joy	0.576	uspieť
yeahhh	joy	0.576	hej
special	joy	0.574	špeciálne
livelife	joy	0.574	ži život
tantalizing	joy	0.572	dráždivý
pumped	joy	0.567	čerpané
yey	joy	0.562	áno
surprise	joy	0.562	prekvapenie
sunny	joy	0.562	slnečný
prevail	joy	0.562	prevládať
revels	joy	0.562	vyžíva sa
humorous	joy	0.562	humorný
sweets	joy	0.562	sladkosti
liking	joy	0.562	záľuba
admirable	joy	0.562	obdivuhodný
superstar	joy	0.562	superhviezda
relax	joy	0.562	relaxovať
prosper	joy	0.562	prosperovať
hero	joy	0.562	hrdina
hugs	joy	0.562	objatia
worthwhile	joy	0.562	stojí za to
newyear	joy	0.561	nový rok
tenderness	joy	0.561	neha
bless	joy	0.561	požehnať
favorable	joy	0.561	priaznivý
freedom	joy	0.561	slobody
masterpiece	joy	0.561	majstrovské dielo
dreams	joy	0.559	sny
hopeful	joy	0.559	nádejný
home	joy	0.559	Domov
cruising	joy	0.556	plavba
gracias	joy	0.554	gracias
faithfulness	joy	0.553	vernosť
eagerness	joy	0.552	dychtivosť
closeness	joy	0.552	blízkosť
sunshine	joy	0.551	slnečný svit
comfy	joy	0.551	pohodlné
vacation	joy	0.547	dovolenka
celestial	joy	0.547	nebeský
good	joy	0.547	dobre
elite	joy	0.547	elita
illuminate	joy	0.547	osvetliť
confidence	joy	0.547	dôvera
mistletoe	joy	0.547	imelo
daughter	joy	0.547	dcéra
lifted	joy	0.547	zdvihol
goodmorning	joy	0.547	dobré ráno
zeal	joy	0.547	horlivosť
gifts	joy	0.547	darčeky
gift	joy	0.547	darček
astonishment	joy	0.547	údiv
heart	joy	0.547	Srdce
completion	joy	0.547	dokončenie
bonus	joy	0.547	bonus
charmed	joy	0.546	očarený
dance	joy	0.545	tanec
sublime	joy	0.545	vznešený
recreation	joy	0.545	rekreáciu
encouragement	joy	0.545	povzbudenie
god	joy	0.545	boh
gush	joy	0.545	tryskať
freshstart	joy	0.544	nový začiatok
free	joy	0.544	zadarmo
savior	joy	0.543	záchranca
sanctuary	joy	0.541	svätyňa
grandchildren	joy	0.540	vnúčatá
wellness	joy	0.537	wellness
revel	joy	0.534	kochať sa
music	joy	0.531	hudba
fab	joy	0.531	fab
bridal	joy	0.531	svadobný
soar	joy	0.531	stúpať
alive	joy	0.531	nažive
money	joy	0.531	peniaze
soothing	joy	0.531	upokojujúce
serene	joy	0.531	pokojný
holiness	joy	0.531	svätosť
inspirational	joy	0.531	inšpiratívny
matrimony	joy	0.531	manželstvo
dayoff	joy	0.531	deň voľna
savor	joy	0.531	ochutnať
vitality	joy	0.531	vitalita
confident	joy	0.531	sebavedomý
firstborn	joy	0.531	prvorodený
rainbow	joy	0.531	dúha
liberation	joy	0.531	oslobodenie
elegant	joy	0.530	elegantný
mastery	joy	0.530	majstrovstvo
glimmer	joy	0.530	záblesk
illumination	joy	0.530	osvetlenie
blossom	joy	0.530	rozkvitnúť
warmth	joy	0.530	teplo
welcomed	joy	0.530	vítaný
treat	joy	0.529	zaobchádzať
faithful	joy	0.529	verný
snuggles	joy	0.522	túli sa
laurels	joy	0.521	vavríny
commendable	joy	0.519	chvályhodné
succeed	joy	0.516	uspieť
jingle	joy	0.516	znelka
zest	joy	0.516	kôra
noschool	joy	0.516	žiadna škola
brotherly	joy	0.516	bratsky
silly	joy	0.516	hlúpe
abundant	joy	0.516	hojný
fancy	joy	0.516	fantázia
resplendent	joy	0.516	žiarivý
strengthening	joy	0.516	posilňovanie
presents	joy	0.516	darčeky
pride	joy	0.516	pýcha
almighty	joy	0.516	všemohúci
powerful	joy	0.516	mocný
aspire	joy	0.516	ašpirovať
remarkable	joy	0.516	pozoruhodné
greeted	joy	0.516	pozdravil
thanking	joy	0.515	poďakovanie
cutie	joy	0.515	zlatíčko
kudos	joy	0.515	česť
therapeutic	joy	0.515	terapeutické
zen	joy	0.515	zen
coronation	joy	0.515	korunovácia
complete	joy	0.515	kompletný
shining	joy	0.515	žiariace
spirit	joy	0.515	ducha
princely	joy	0.515	kniežací
vivid	joy	0.515	živý
comfort	joy	0.515	pohodlie
leisure	joy	0.515	voľný čas
reunited	joy	0.515	znovu zjednotený
kid	joy	0.515	dieťa
newme	joy	0.515	newme
payday	joy	0.515	výplatný deň
animated	joy	0.515	animovaný
familytime	joy	0.515	rodinný čas
relationship	joy	0.514	vzťah
godly	joy	0.514	zbožný
marriage	joy	0.514	manželstvo
daymade	joy	0.514	denný
spouse	joy	0.507	manžela
intimately	joy	0.507	dôverne
respect	joy	0.500	rešpekt
bloom	joy	0.500	kvitnúť
