English Word	Emotion	Emotion-Intensity-Score	Sundanese Word
candle	joy	0.234	lilin
doll	joy	0.234	boneka
vote	joy	0.234	sora
humbled	joy	0.234	dihinakeun
lyre	joy	0.234	kacapi
pastry	joy	0.229	pastry
remedy	joy	0.227	ubar
chilling	joy	0.227	tiiseun
firefly	joy	0.227	kunang-kunang
rescue	joy	0.225	nyalametkeun
camping	joy	0.221	kémping
perspective	joy	0.221	sudut pandang
orchestra	joy	0.221	orkestra
orchard	joy	0.221	dusun
breezy	joy	0.219	angin ngahiliwir
gardens	joy	0.219	kebon-kebon
castle	joy	0.219	puri
lamb	joy	0.219	domba
possess	joy	0.219	milikna
bouttime	joy	0.212	waktuna
pho	joy	0.212	pho
reggae	joy	0.212	reggae
countrymusic	joy	0.212	musik nagara
teach	joy	0.212	ngajarkeun
brisk	joy	0.212	gancang
ribbon	joy	0.212	pita
raindrops	joy	0.212	cihujan
mucis	joy	0.212	mucis
repay	joy	0.212	males deui
listneing	joy	0.212	ngadengekeun
nap	joy	0.206	sare waktu beurang
legalized	joy	0.203	legalized
unexpected	joy	0.203	teu kaduga
vernal	joy	0.203	vernal
chant	joy	0.203	ngawih
hire	joy	0.203	nyewa
uncontrollable	joy	0.203	teu kaampeuh
stillness	joy	0.203	katiisan
lights	joy	0.203	lampu
cove	joy	0.203	teluk
save	joy	0.200	nyalametkeun
pastor	joy	0.197	pendeta
atone	joy	0.197	nebus
symmetry	joy	0.197	simétri
trees	joy	0.197	tatangkalan
oneday	joy	0.197	hiji dinten
scripture	joy	0.196	kitab suci
mountains	joy	0.194	pagunungan
craziness	joy	0.188	gélo
tea	joy	0.188	téh
walking	joy	0.188	leumpang
whiteness	joy	0.188	kaputihan
sympathetic	joy	0.188	simpatik
forefathers	joy	0.188	karuhun
pathway	joy	0.188	jalur
custom	joy	0.188	adat
quiet	joy	0.188	sepi
liquor	joy	0.188	inuman keras
soppy	joy	0.188	leuleus
patient	joy	0.186	sabar
movingon	joy	0.182	moveon
score	joy	0.182	Asup
dollhouse	joy	0.182	imah boneka
bath	joy	0.182	mandi
supporter	joy	0.180	pendukung
accompaniment	joy	0.179	iringan
pursuit	joy	0.176	ngudag
outburst	joy	0.176	ledakan
frosty	joy	0.174	tiris pisan
luncheon	joy	0.172	dahar beurang
service	joy	0.172	palayanan
workout	joy	0.172	latihan
closure	joy	0.172	panutupanana
wintery	joy	0.172	usum tiris
civilized	joy	0.169	beradab
wages	joy	0.169	gajih
december	joy	0.167	Désémber
fain	joy	0.167	fain
glide	joy	0.162	meluncur
acrobat	joy	0.162	akrobat
finally	joy	0.157	tungtungna
chai	joy	0.156	chai
obtainable	joy	0.156	dimeunangkeun
elf	joy	0.156	elf
peppermint	joy	0.156	pepermin
break	joy	0.156	putus
reproductive	joy	0.156	réproduktif
stroll	joy	0.156	jalan-jalan
organization	joy	0.156	organisasi
bathtub	joy	0.156	bak mandi
advent	joy	0.152	kadatangan
measured	joy	0.152	diukur
balm	joy	0.152	balsem
scifi	joy	0.152	scifi
spaniel	joy	0.145	spaniel
ditty	joy	0.141	ditty
oils	joy	0.141	minyak-minyak
tan	joy	0.141	samak
simple	joy	0.141	basajan
bubble	joy	0.141	gelembung
beer	joy	0.141	bir
green	joy	0.137	hejo
makingdisciples	joy	0.136	nyieun murid
buss	joy	0.136	beus
books	joy	0.136	buku
chow	joy	0.135	chow
pitter	joy	0.134	pitter
flows	joy	0.130	ngamalir
silence	joy	0.127	tiiseun
bookstore	joy	0.125	toko buku
solitude	joy	0.125	katiisan
roadster	joy	0.125	tukang jalan
circumstances	joy	0.125	kaayaan
wine	joy	0.125	inuman anggur
soak	joy	0.121	soak
priesthood	joy	0.121	imam
japan	joy	0.121	Jepang
wilderness	joy	0.121	padang gurun
critical	joy	0.116	kritis
neutral	joy	0.114	nétral
hunting	joy	0.109	moro
sand	joy	0.109	keusik
opera	joy	0.109	opera
weight	joy	0.109	beurat
wind	joy	0.109	angin
untie	joy	0.109	ngabongkar
labor	joy	0.106	buruh
classical	joy	0.106	klasik
lake	joy	0.103	situ
affliction	joy	0.103	kasangsaraan
organ	joy	0.094	organ
dwelling	joy	0.094	tempat tinggal
tree	joy	0.090	tangkal
pond	joy	0.089	balong
marrow	joy	0.078	sungsum
latte	joy	0.078	latté
sipping	joy	0.076	nguseup
benign	joy	0.074	jinak
majority	joy	0.073	mayoritas
leaf	joy	0.065	daun
troubles	joy	0.062	kasulitan
basketball	joy	0.062	baskét
explosions	joy	0.061	ngabeledug
cream	joy	0.061	krim
shepherd	joy	0.058	tukang ngangon
tuesday	joy	0.047	Salasa
turbulence	joy	0.045	karusuhan
calf	joy	0.040	anak sapi
hardship	joy	0.031	kasusah
unhappiness	joy	0.016	hanjakal
sixty	joy	0.016	genep puluh
mourning	sadness	0.969	duka
heartbreaking	sadness	0.969	nyeri haté
tragic	sadness	0.961	tragis
holocaust	sadness	0.953	holocaust
suicidal	sadness	0.941	bunuh diri
misery	sadness	0.938	kasangsaraan
massacre	sadness	0.931	pangperangan
euthanasia	sadness	0.927	euthanasia
depression	sadness	0.925	depresi
grieving	sadness	0.922	duka
bereavement	sadness	0.922	duka
fatal	sadness	0.922	fatal
bereaved	sadness	0.920	kapeurih
devastation	sadness	0.917	karuksakan
death	sadness	0.915	maot
devastated	sadness	0.912	ancur
suicide	sadness	0.912	bunuh diri
catastrophe	sadness	0.911	musibah
horrifying	sadness	0.907	pikasieuneun
died	sadness	0.906	maot
tragedy	sadness	0.906	tragedi
depressing	sadness	0.906	pikasediheun
anguish	sadness	0.902	kanyeri
agony	sadness	0.900	kanyeri
deadly	sadness	0.898	maot
weeping	sadness	0.896	ceurik
stillbirth	sadness	0.891	kalahiran maot
deceased	sadness	0.891	almarhum
murderer	sadness	0.877	rajapati
cancer	sadness	0.875	kanker
dying	sadness	0.875	maot
rape	sadness	0.875	perkosa
devastating	sadness	0.875	ngaruksak
morbidity	sadness	0.864	morbidity
sadness	sadness	0.864	kasedih
execution	sadness	0.859	palaksanaan
traumatic	sadness	0.859	traumatis
perish	sadness	0.859	binasa
grief	sadness	0.859	duka
abandonment	sadness	0.859	ditinggalkeun
atrocity	sadness	0.859	kekejaman
crucifixion	sadness	0.859	panyaliban
depressed	sadness	0.859	depresi
cadaver	sadness	0.853	mayit
treachery	sadness	0.848	panghianatan
betrayed	sadness	0.848	dihianat
grieve	sadness	0.844	duka
suffering	sadness	0.844	sangsara
funeral	sadness	0.844	pamakaman
destroyed	sadness	0.844	ancur
homicide	sadness	0.844	rajapati
hopelessness	sadness	0.844	putus asa
slaughtering	sadness	0.844	meuncit
persecution	sadness	0.844	panganiayaan
murderous	sadness	0.844	maehan
sorrow	sadness	0.844	kasedih
miserable	sadness	0.844	sangsara
sad	sadness	0.844	sedih
horrific	sadness	0.844	pikareueuseun
unhappiness	sadness	0.839	hanjakal
bloodshed	sadness	0.836	pertumpahan getih
crippled	sadness	0.836	lumpuh
carnage	sadness	0.833	pangperangan
pained	sadness	0.833	nyeri
manslaughter	sadness	0.833	rajapati
unbearable	sadness	0.830	teu kaampeuh
stillborn	sadness	0.830	lahir maot
morbid	sadness	0.828	morbid
annihilation	sadness	0.828	musnahna
helplessness	sadness	0.828	teu daya teu upaya
mourn	sadness	0.828	duka
murder	sadness	0.828	rajapati
slavery	sadness	0.828	perbudakan
abandoned	sadness	0.828	ditinggalkeun
horrors	sadness	0.828	horor
mutilation	sadness	0.828	mutilasi
annihilated	sadness	0.828	dibasmi
casualty	sadness	0.828	korban jiwa
enslaved	sadness	0.828	diperbudak
sickness	sadness	0.828	panyakit
torment	sadness	0.828	nyiksa
miscarriage	sadness	0.824	kaguguran
starvation	sadness	0.819	kalaparan
mournful	sadness	0.812	nalangsa
sadly	sadness	0.812	hanjakal
famine	sadness	0.812	kalaparan
burial	sadness	0.812	pangkuburan
distraught	sadness	0.812	kacau
failure	sadness	0.812	kagagalan
killing	sadness	0.812	maehan
despair	sadness	0.812	putus asa
cruelty	sadness	0.812	kakejaman
saddens	sadness	0.812	saddens
oppression	sadness	0.812	tekenan
heartache	sadness	0.812	nyeri haté
terrorism	sadness	0.812	terorisme
disgrace	sadness	0.812	aib
childloss	sadness	0.812	kaleungitan budak
bloody	sadness	0.806	getihan
perishing	sadness	0.804	binasa
inhumanity	sadness	0.804	inhumanity
malignancy	sadness	0.803	malignancy
mortification	sadness	0.802	mortification
slave	sadness	0.797	budak
lifeless	sadness	0.797	teu nyawaan
sarcoma	sadness	0.797	sarkoma
dreadfully	sadness	0.797	pikasieuneun
assassination	sadness	0.797	rajapati
perished	sadness	0.797	binasa
kill	sadness	0.797	maehan
devastate	sadness	0.797	ngancurkeun
dreadful	sadness	0.797	pikasieuneun
mortuary	sadness	0.797	kamar mayit
leukemia	sadness	0.797	leukemia
lethal	sadness	0.797	bisa nepi ka tiwasna
desolation	sadness	0.797	desolation
gallows	sadness	0.797	gantungan
brokenheart	sadness	0.792	patah hati
banishment	sadness	0.790	pangbuangan
afflict	sadness	0.789	sangsara
disheartened	sadness	0.788	diheartened
bury	sadness	0.781	ngubur
terrorize	sadness	0.781	teror
crying	sadness	0.781	ceurik
demoralized	sadness	0.781	demoralisasi
tumour	sadness	0.781	tumor
heartbreak	sadness	0.781	nyeri haté
desecration	sadness	0.781	ngahinakeun
die	sadness	0.773	maot
lynch	sadness	0.773	lynch
sufferer	sadness	0.770	sangsara
fatality	sadness	0.766	fatality
diseased	sadness	0.766	gering
doomed	sadness	0.766	ditakdirkeun
fearful	sadness	0.766	sieun
destitute	sadness	0.766	malarat
abortion	sadness	0.766	aborsi
condolence	sadness	0.766	milu belasungkawa
torture	sadness	0.766	panyiksaan
dismemberment	sadness	0.766	dismemberment
slayer	sadness	0.766	maehan
loneliness	sadness	0.766	katiisan
cemetery	sadness	0.766	kuburan
moribund	sadness	0.758	maot
painfully	sadness	0.758	nyeri pisan
disaster	sadness	0.758	musibah
depress	sadness	0.755	ngadesek
condemnation	sadness	0.754	panghukuman
obliteration	sadness	0.750	obliteration
damnation	sadness	0.750	laknat
sorrowful	sadness	0.750	kasedih
desperation	sadness	0.750	putus asa
cry	sadness	0.750	ceurik
terrorist	sadness	0.750	teroris
painful	sadness	0.750	nyeri
abduction	sadness	0.750	nyulik
incest	sadness	0.750	incest
corpse	sadness	0.750	mayit
deplorable	sadness	0.750	hanjakal
pandemic	sadness	0.750	pandemi
sickening	sadness	0.750	ngaheureuyan
hemorrhage	sadness	0.750	perdarahan
guilt	sadness	0.750	kasalahan
depressive	sadness	0.750	depressive
doomsday	sadness	0.750	kiamat
defeated	sadness	0.750	eleh
victimized	sadness	0.750	dikorbankeun
regretful	sadness	0.750	kaduhung
unhappy	sadness	0.750	bagja
unfairness	sadness	0.745	teu adil
molestation	sadness	0.744	molestation
abysmal	sadness	0.742	abysmal
exile	sadness	0.742	pangbuangan
hellish	sadness	0.738	naraka
exterminate	sadness	0.736	ngabasmi
destroying	sadness	0.734	ngaruksak
miserably	sadness	0.734	nalangsa
disastrous	sadness	0.734	mawa musibah
battered	sadness	0.734	dipacok
morgue	sadness	0.734	kamar mayat
assassin	sadness	0.734	rajapati
horrid	sadness	0.734	pikareueuseun
disgraced	sadness	0.734	dihinakeun
homeless	sadness	0.734	teu boga imah
earthquake	sadness	0.734	lini
orphan	sadness	0.734	yatim piatu
slaughter	sadness	0.734	meuncit
warfare	sadness	0.734	perang
betrayal	sadness	0.734	panghianatan
lonesome	sadness	0.734	nyaliara
listless	sadness	0.729	teu puguh
unfortunately	sadness	0.727	hanjakalna
emptiness	sadness	0.727	kakosongan
grave	sadness	0.727	kuburan
alienated	sadness	0.727	terasing
fraught	sadness	0.722	heureuy
violently	sadness	0.719	telenges
woe	sadness	0.719	cilaka
heartless	sadness	0.719	teu boga haté
malicious	sadness	0.719	jahat
missing	sadness	0.719	leungit
paralysis	sadness	0.719	paralisis
horror	sadness	0.719	kaayaan sieun
ashamed	sadness	0.719	isin
forsaken	sadness	0.719	ditinggalkeun
emaciated	sadness	0.719	emaciated
atrophy	sadness	0.719	atrofi
danger	sadness	0.719	Bahaya
pain	sadness	0.719	nyeri
cripple	sadness	0.719	lumpuh
cried	sadness	0.719	ceurik
disheartening	sadness	0.719	ngahinakeun
leprosy	sadness	0.719	kusta
demise	sadness	0.717	pupusna
disgruntled	sadness	0.712	teu sugema
rejected	sadness	0.712	ditolak
sickly	sadness	0.712	gering
violence	sadness	0.712	kekerasan
torn	sadness	0.710	dicabak
calamity	sadness	0.709	musibah
grim	sadness	0.708	surem
grievous	sadness	0.704	pikasediheun
deformed	sadness	0.703	cacad
deformity	sadness	0.703	deformity
punishing	sadness	0.703	ngahukum
hearse	sadness	0.703	mobil jenazah
meltdown	sadness	0.703	lebur
incurable	sadness	0.703	teu bisa diubaran
extinct	sadness	0.703	punah
victim	sadness	0.703	korban
suffocating	sadness	0.703	nyesek
tearful	sadness	0.703	cimata
obit	sadness	0.703	obit
oppressor	sadness	0.703	panganiaya
slaughterhouse	sadness	0.703	imah jagal
abandon	sadness	0.703	ninggalkeun
crushed	sadness	0.703	ditumbuk
isolation	sadness	0.703	isolasi
decomposition	sadness	0.703	dékomposisi
inhuman	sadness	0.703	teu manusiawi
disfigured	sadness	0.703	cacad
buried	sadness	0.703	dikubur
strangle	sadness	0.703	nyekek
isolate	sadness	0.703	ngasingkeun
humiliate	sadness	0.703	ngahinakeun
carcinoma	sadness	0.703	karsinoma
hell	sadness	0.700	naraka
lifesucks	sadness	0.700	nyawaan
ruinous	sadness	0.698	ruinous
banish	sadness	0.697	ngusir
widow	sadness	0.697	randa
accursed	sadness	0.697	dikutuk
ruined	sadness	0.697	ancur
vanished	sadness	0.695	ngaleungit
displaced	sadness	0.691	digusur
poverty	sadness	0.690	kamiskinan
hopeless	sadness	0.688	asa-asa
regretting	sadness	0.688	kaduhung
widower	sadness	0.688	duda
stab	sadness	0.688	tusuk
deserted	sadness	0.688	sepi
insanity	sadness	0.688	kagila-gilaan
teary	sadness	0.688	cimata
hurt	sadness	0.688	cilaka
terminal	sadness	0.688	Terminal
shooting	sadness	0.688	shooting
banished	sadness	0.688	dibuang
hospice	sadness	0.688	hospice
depraved	sadness	0.688	bejat
nohope	sadness	0.688	euweuh harepan
sob	sadness	0.688	ngaleos
imprisoned	sadness	0.688	dipenjara
travesty	sadness	0.688	pamali
loss	sadness	0.688	leungitna
hurtful	sadness	0.688	nganyenyeri
dementia	sadness	0.688	pikun
pathetic	sadness	0.688	pikasediheun
neglected	sadness	0.688	teu dipaliré
epidemic	sadness	0.688	epidemi
illness	sadness	0.688	panyawat
foreveralone	sadness	0.688	salamina nyalira
infidelity	sadness	0.688	henteu satia
dismissal	sadness	0.686	PHK
alienation	sadness	0.685	ngasingkeun
hardship	sadness	0.685	kasusah
choke	sadness	0.682	nyekek
kidnap	sadness	0.682	nyulik
bleeding	sadness	0.673	ngaluarkeun getih
punished	sadness	0.672	dihukum
malevolent	sadness	0.672	malevolent
gory	sadness	0.672	goy
wail	sadness	0.672	ceurik
despairing	sadness	0.672	putus asa
coffin	sadness	0.672	peti mati
disparage	sadness	0.672	ngahinakeun
missingyou	sadness	0.672	sono ka anjeun
obituary	sadness	0.672	obituari
deprivation	sadness	0.672	deprivation
abortive	sadness	0.672	abortif
evil	sadness	0.672	jahat
wretch	sadness	0.672	sial
imprisonment	sadness	0.672	panjara
outcast	sadness	0.672	dibuang
belittle	sadness	0.672	ngarendahkeun
poison	sadness	0.672	racun
frightful	sadness	0.672	pikasieuneun
decomposed	sadness	0.672	decomposed
wretched	sadness	0.672	cilaka
feelingdown	sadness	0.672	kasedih
disabled	sadness	0.672	ditumpurkeun
woefully	sadness	0.672	hanjakal
barren	sadness	0.670	mandul
executioner	sadness	0.667	algojo
poisoned	sadness	0.667	diracun
disease	sadness	0.665	panyakit
oppress	sadness	0.664	neken
disembodied	sadness	0.660	teu aya awakna
steal	sadness	0.656	maok
jail	sadness	0.656	panjara
dreary	sadness	0.656	kulem
shitty	sadness	0.656	sial
ailing	sadness	0.656	gering
polio	sadness	0.656	polio
blighted	sadness	0.656	hanjelu
hate	sadness	0.656	hate
demonic	sadness	0.656	setan
weep	sadness	0.656	ceurik
lamenting	sadness	0.656	lamenting
ruin	sadness	0.656	uing
bleak	sadness	0.656	suram
tear	sadness	0.656	cimata
peril	sadness	0.656	bahaya
casket	sadness	0.656	peti
mangle	sadness	0.656	mangle
lonely	sadness	0.656	sorangan
carcass	sadness	0.653	bangkai
cowardice	sadness	0.652	pengecut
regretted	sadness	0.652	kaduhung
beating	sadness	0.652	neunggeulan
disability	sadness	0.648	cacad
affliction	sadness	0.645	kasangsaraan
infertility	sadness	0.641	infertility
emergency	sadness	0.641	darurat
stricken	sadness	0.641	ditarajang
powerless	sadness	0.641	teu daya teu upaya
inequality	sadness	0.641	kateusaruaan
poisonous	sadness	0.641	bahya
shroud	sadness	0.641	kasaput
exorcism	sadness	0.641	exorcism
woeful	sadness	0.641	hanjakal
worry	sadness	0.641	hariwang
perilous	sadness	0.641	picilakaeun
drown	sadness	0.641	ngalelepkeun
failing	sadness	0.641	gagal
scourge	sadness	0.641	moyok
hatred	sadness	0.641	hatena
terribly	sadness	0.641	pisan
awful	sadness	0.641	uih
termination	sadness	0.641	terminasi
sinful	sadness	0.641	dosa
incarceration	sadness	0.641	panjara
psychosis	sadness	0.638	psikosis
lament	sadness	0.636	ngadu’a
demolish	sadness	0.636	ngabongkar
dismay	sadness	0.636	kahariwang
disappointed	sadness	0.636	kuciwa
burdensome	sadness	0.634	ngabeuratkeun
mausoleum	sadness	0.630	mausoleum
shattered	sadness	0.630	ngarecah
dishonor	sadness	0.625	hinaan
forlorn	sadness	0.625	kapiuhan
posthumous	sadness	0.625	anumerta
disappointing	sadness	0.625	nguciwakeun
lost	sadness	0.625	leungit
hurting	sadness	0.625	nganyenyeri
oppressive	sadness	0.625	opresif
regret	sadness	0.625	kaduhung
terminate	sadness	0.625	mungkas
duress	sadness	0.625	maksa
wound	sadness	0.625	tatu
palsy	sadness	0.625	lumpuh
cursed	sadness	0.625	dikutuk
schizophrenia	sadness	0.625	skizofrenia
insurmountable	sadness	0.625	teu bisa diungkulan
deteriorate	sadness	0.625	deteriorate
abuse	sadness	0.625	nyiksa
undesired	sadness	0.625	teu dipikahayang
tyrant	sadness	0.625	tirani
gloom	sadness	0.625	surem
bitterly	sadness	0.625	pait
impotence	sadness	0.625	impotensi
wrecked	sadness	0.625	ancur
demolished	sadness	0.625	dibongkar
soulless	sadness	0.623	teu nyawaan
divorce	sadness	0.623	cerai
cremation	sadness	0.621	ngaben
worried	sadness	0.621	hariwang
bomb	sadness	0.621	bom
plight	sadness	0.621	kasangsaraan
forsake	sadness	0.621	ninggalkeun
melancholy	sadness	0.621	melankolis
unforgiving	sadness	0.612	teu ngahampura
sepsis	sadness	0.611	sepsis
guilty	sadness	0.609	kaliru
debacle	sadness	0.609	debacle
ugliness	sadness	0.609	kagoréngan
degrading	sadness	0.609	ngahinakeun
cruel	sadness	0.609	kejem
faithless	sadness	0.609	teu percaya
worthless	sadness	0.609	euweuh hargaan
shatter	sadness	0.609	ngarecah
excluded	sadness	0.609	teu kaasup
injure	sadness	0.609	cilaka
breakup	sadness	0.609	pegat
disparaging	sadness	0.609	ngahinakeun
injured	sadness	0.609	raheut
shameful	sadness	0.609	ngerakeun
gore	sadness	0.609	gore
derogatory	sadness	0.609	ngahinakeun
disappoint	sadness	0.609	nguciwakeun
irreparable	sadness	0.609	irreparable
bankrupt	sadness	0.609	bangkrut
fearfully	sadness	0.609	sieun
alcoholism	sadness	0.609	alkoholismeu
shackle	sadness	0.609	belenggu
languishing	sadness	0.609	ngalangkang
sinner	sadness	0.609	jelema dosa
dilapidated	sadness	0.609	bobrok
dire	sadness	0.609	parah
sacrifices	sadness	0.609	kurban
crushing	sadness	0.609	crushing
subjugation	sadness	0.609	subjugation
overwhelmed	sadness	0.609	kawalahan
curse	sadness	0.608	kutukan
anthrax	sadness	0.600	antraks
alone	sadness	0.600	nyalira
robbery	sadness	0.600	rampog
angst	sadness	0.598	angst
bawl	sadness	0.594	ngagorowok
deportation	sadness	0.594	nundung
broken	sadness	0.594	pegat
obliterate	sadness	0.594	ngaleungitkeun
petloss	sadness	0.594	petloss
condolences	sadness	0.594	bela sungkawa
downfall	sadness	0.594	ragrag
prison	sadness	0.594	panjara
chaos	sadness	0.594	karusuhan
abyss	sadness	0.594	jurang
disappointment	sadness	0.594	kuciwa
helpless	sadness	0.594	teu daya teu upaya
somber	sadness	0.594	murung
crumbling	sadness	0.594	ngarumpuyuk
violation	sadness	0.594	palanggaran
poaching	sadness	0.594	poaching
nothingness	sadness	0.594	euweuh nanaon
eviction	sadness	0.594	pangusiran
losing	sadness	0.594	kaleungitan
shame	sadness	0.594	éra
vendetta	sadness	0.594	dendam
crypt	sadness	0.594	crypt
contaminated	sadness	0.594	kacemar
martyrdom	sadness	0.594	syahid
irreconcilable	sadness	0.594	irreconcilable
ill	sadness	0.594	gering
deprived	sadness	0.594	dicabut
distress	sadness	0.594	marabahaya
offender	sadness	0.594	palaku
betray	sadness	0.594	ngahianat
longing	sadness	0.594	kangen
remorse	sadness	0.594	kaduhung
captivity	sadness	0.594	panangkaran
demon	sadness	0.594	sétan
dysentery	sadness	0.593	disentri
melancholic	sadness	0.591	melankolis
blight	sadness	0.591	hawar-hawar
rupture	sadness	0.588	beubeulahan
traitor	sadness	0.588	panghianatan
haggard	sadness	0.587	haggard
lie	sadness	0.585	ngabohong
cholera	sadness	0.583	kolera
unwell	sadness	0.578	teu damang
undesirable	sadness	0.578	teu dipikahayang
denied	sadness	0.578	ditampik
whine	sadness	0.578	ngarenghik
humiliation	sadness	0.578	hinaan
terrible	sadness	0.578	dahsyat
bully	sadness	0.578	ngabully
damage	sadness	0.578	karuksakan
turmoil	sadness	0.578	kaributan
bitterness	sadness	0.578	pait
interment	sadness	0.578	interment
gloomy	sadness	0.578	surem
degeneracy	sadness	0.578	degenerasi
immoral	sadness	0.578	amoral
harmful	sadness	0.578	ngabahayakeun
sordid	sadness	0.578	kotor
frighten	sadness	0.578	nyingsieunan
discrimination	sadness	0.578	diskriminasi
devil	sadness	0.576	sétan
captive	sadness	0.576	tawanan
whimper	sadness	0.576	ngarenghik
pessimism	sadness	0.576	pesimis
delirium	sadness	0.576	igauan
deplore	sadness	0.576	hanjakal
damages	sadness	0.576	karuksakan
disliked	sadness	0.576	teu resep
hateful	sadness	0.575	hatena
bigoted	sadness	0.574	bigoted
perdition	sadness	0.569	kabinasaan
adultery	sadness	0.566	zinah
corrupting	sadness	0.565	ngaruksak
anathema	sadness	0.562	kutukan
deceive	sadness	0.562	nipu
shipwreck	sadness	0.562	kapal karam
autopsy	sadness	0.562	otopsi
worsening	sadness	0.562	worsening
dismal	sadness	0.562	pikasebeleun
wallow	sadness	0.562	ngumbara
urn	sadness	0.562	guci
upset	sadness	0.562	kesel
flog	sadness	0.562	sambel
sadday	sadness	0.562	hanjakal
infliction	sadness	0.562	infliction
endocarditis	sadness	0.562	éndokarditis
resentment	sadness	0.562	ambek-ambekan
tomb	sadness	0.562	kuburan
deceit	sadness	0.562	tipu daya
rejection	sadness	0.562	tampikan
tyranny	sadness	0.562	tirani
worrying	sadness	0.562	pikahariwangeun
runaway	sadness	0.562	kabur
punitive	sadness	0.562	hukuman
pessimist	sadness	0.562	pesimis
pauper	sadness	0.562	jalma miskin
rheumatism	sadness	0.562	rematik
comatose	sadness	0.562	koma
deceitful	sadness	0.562	licik
expire	sadness	0.562	kadaluarsa
injury	sadness	0.562	tatu
departed	sadness	0.558	mangkat
martyr	sadness	0.556	syahid
