English Word	Emotion	Emotion-Intensity-Score	Uyghur Word
mentalhealth	fear	0.375	روھىي ساغلاملىق
obi	fear	0.375	obi
pressure	fear	0.375	بېسىم
military	fear	0.375	ھەربىي
whirlpool	fear	0.375	whirlpool
repellant	fear	0.373	repellant
unknown	fear	0.369	نامەلۇم
pare	fear	0.367	pare
jealousy	fear	0.365	ھەسەت
formidable	fear	0.359	ھەيۋەتلىك
desert	fear	0.359	قۇملۇق
cautionary	fear	0.359	ئېھتىياتچان
onedge	fear	0.359	onedge
jaundice	fear	0.359	سېرىقلىق
pessimism	fear	0.359	ئۈمىدسىزلىك
recurring	fear	0.359	قايتا-قايتا
difficult	fear	0.359	قىيىن
concerned	fear	0.359	مۇناسىۋەتلىك
consternation	fear	0.359	ئەندىشە
bottomless	fear	0.359	تېگى يوق
revolution	fear	0.359	ئىنقىلاب
stint	fear	0.359	stint
government	fear	0.359	ھۆكۈمەت
bankruptcy	fear	0.359	ۋەيران بولۇش
timid	fear	0.359	تارتىنچاق
contempt	fear	0.359	ھۆرمەتسىزلىك
warned	fear	0.359	ئاگاھلاندۇردى
measles	fear	0.359	قىزىل كېسەل
rejects	fear	0.359	رەت قىلىدۇ
sectarian	fear	0.359	مەزھەپ
headaches	fear	0.359	باش ئاغرىش
dart	fear	0.359	dart
sortie	fear	0.359	sortie
wasting	fear	0.359	ئىسراپ قىلىش
conquest	fear	0.359	بويسۇندۇرۇش
depreciation	fear	0.359	ئامورتىزاتسىيە
mournful	fear	0.359	ماتەم
mandamus	fear	0.359	mandamus
spike	fear	0.359	spike
cur	fear	0.359	cur
burke	fear	0.359	burke
rebel	fear	0.359	ئىسيانچى
exam	fear	0.359	ئىمتىھان
anomaly	fear	0.359	anomaly
mug	fear	0.359	mug
constrain	fear	0.358	چەكلىمە
languishing	fear	0.358	غۇۋا
bane	fear	0.356	bane
impeach	fear	0.354	impeach
warden	fear	0.354	باشقۇرغۇچى
adverse	fear	0.352	پايدىسىز
lawyer	fear	0.349	ئادۋوكات
libel	fear	0.348	تۆھمەت
retrenchment	fear	0.345	retrenchment
imminent	fear	0.345	يېقىن
shame	fear	0.344	نومۇس
avoidance	fear	0.344	ئالدىنى ئېلىش
shortage	fear	0.344	كەمچىل
opium	fear	0.344	ئەپيۇن
swerve	fear	0.344	swerve
evade	fear	0.344	قېچىش
servile	fear	0.344	servile
pest	fear	0.344	زىيانداش ھاشارات
hesitation	fear	0.344	ئىككىلىنىش
loneliness	fear	0.344	يالغۇزلۇق
discipline	fear	0.344	ئىنتىزام
fanaticism	fear	0.344	fanatism
sorrow	fear	0.344	قايغۇ
hiss	fear	0.344	hiss
belittle	fear	0.344	belittle
knell	fear	0.344	knell
contentious	fear	0.344	تالاش-تارتىش
bearish	fear	0.344	چۈشۈش
opposed	fear	0.344	قارشى تۇرغان
launches	fear	0.344	قويۇپ بېرىدۇ
taboo	fear	0.344	taboo
cutter	fear	0.344	cutter
defy	fear	0.344	defy
unjustifiable	fear	0.344	ئورۇنسىز
parachute	fear	0.344	پاراشوت
eel	fear	0.344	eel
psych	fear	0.344	psych
aaaaaaah	fear	0.344	aaaaaaah
verdict	fear	0.344	ھۆكۈم
mri	fear	0.344	mri
shaky	fear	0.344	تىترەپ كەتتى
resistant	fear	0.344	چىداملىق
obstacle	fear	0.344	توسالغۇ
reckless	fear	0.344	پەرۋاسىز
recession	fear	0.344	چېكىنىش
disrespectful	fear	0.343	ھۆرمەتسىزلىك
phalanx	fear	0.342	phalanx
creature	fear	0.340	مەخلۇق
specter	fear	0.331	ھايانكەش
mortgage	fear	0.331	رەنە
enigmatic	fear	0.329	enigmatic
supremacy	fear	0.328	ئۈستۈنلۈك
bugaboo	fear	0.328	bugaboo
defendant	fear	0.328	جاۋابكار
feeling	fear	0.328	ھېسسىيات
ethereal	fear	0.328	ethereal
undesirable	fear	0.328	ياقتۇرمايدىغان
mishap	fear	0.328	mishap
outpost	fear	0.328	outpost
weirdo	fear	0.328	weirdo
caution	fear	0.328	ئېھتىيات قىلىڭ
spillin	fear	0.328	spillin
dike	fear	0.328	dike
dominion	fear	0.328	ھۆكۈمرانلىق
wimp	fear	0.328	wimp
quash	fear	0.328	quash
subordinate	fear	0.328	قول ئاستىدىكىلەر
shank	fear	0.328	shank
remove	fear	0.328	چىقىرىۋېتىڭ
senseless	fear	0.328	مەنىسىز
shutdown	fear	0.328	تاقاش
gametime	fear	0.328	ئويۇن ۋاقتى
uhoh	fear	0.328	uhoh
loom	fear	0.328	loom
police	fear	0.328	ساقچىلار
wrongly	fear	0.328	خاتا
unlucky	fear	0.328	تەلەيسىز
gladiator	fear	0.328	gladiator
adrift	fear	0.328	adrift
hives	fear	0.328	ھەرە كۆنىكى
smut	fear	0.328	smut
encumbrance	fear	0.328	enumbrance
unsettled	fear	0.327	مۇقىمسىز
scarce	fear	0.327	كەم
antisocial	fear	0.324	جەمئىيەتكە قارشى
astray	fear	0.320	ئازغان
vigilant	fear	0.319	ھوشيار
socialist	fear	0.318	سوتسىيالىستىك
halter	fear	0.318	halter
pessimist	fear	0.317	pessimist
pacing	fear	0.316	pacing
wimpy	fear	0.312	wimpy
clinical	fear	0.312	كلىنىكىلىق
blight	fear	0.312	blight
muzzle	fear	0.312	ئېغىز
ahhhhhhhh	fear	0.312	ahhhhhhh
therapist	fear	0.312	داۋالىغۇچى
laxative	fear	0.312	laxative
obsessing	fear	0.312	obsessing
seclusion	fear	0.312	يالغۇزلۇق
foreigner	fear	0.312	چەتئەللىك
dentist	fear	0.312	چىش دوختۇرى
chargeable	fear	0.312	ھەقلىق
deadline	fear	0.312	مۆھلەت
uneasy	fear	0.312	بىئارام
valium	fear	0.312	valium
powerful	fear	0.312	كۈچلۈك
opponent	fear	0.312	رەقىبى
ordnance	fear	0.312	ordnance
cram	fear	0.312	cram
unexpected	fear	0.312	ئويلىمىغان يەردىن
thorny	fear	0.312	تىكەن
discontinuity	fear	0.312	ئۈزۈلۈپ قېلىش
conspire	fear	0.312	سۇيىقەست
collusion	fear	0.312	تىل بىرىكتۈرۈش
litigate	fear	0.312	دەۋا
unkind	fear	0.312	رەھىمسىز
whirlwind	fear	0.312	قاينام-تاشقىنلىق
nether	fear	0.312	nether
trickery	fear	0.312	ئالدامچىلىق
bewilderment	fear	0.312	گاڭگىراش
overthinking	fear	0.309	ئاغدۇرۇپ تاشلاش
doubts	fear	0.308	گۇمان
seriousness	fear	0.305	ئەستايىدىللىق
irrational	fear	0.305	irrational
erase	fear	0.303	ئۆچۈرۈش
teasing	fear	0.303	teasing
razor	fear	0.303	ساقال ئالغۇچ
sweating	fear	0.298	تەرلەش
mage	fear	0.297	mage
giant	fear	0.297	گىگانت
weighty	fear	0.297	ئېغىر
warning	fear	0.297	ئاگاھلاندۇرۇش
avoid	fear	0.297	ساقلىنىڭ
inflation	fear	0.297	پۇل پاخاللىقى
mislead	fear	0.297	ئازدۇرۇش
adjudicate	fear	0.297	ھۆكۈم قىلىش
endless	fear	0.297	تۈگىمەس
deflation	fear	0.297	deflation
depreciated	fear	0.297	ئامورتىزاتسىيە قىلىنغان
bitch	fear	0.297	bitch
swamp	fear	0.297	سازلىق
bale	fear	0.297	bale
dashed	fear	0.297	dashed
crouching	fear	0.297	ئېگىلىپ
flounder	fear	0.297	flounder
hide	fear	0.297	يوشۇر
reluctant	fear	0.297	خالىمايدۇ
unsurpassed	fear	0.297	تەڭداشسىز
medical	fear	0.297	medical
timidity	fear	0.297	تارتىنچاق
auditor	fear	0.297	ئىقتىسادىي تەپتىش
deluge	fear	0.287	كەلكۈن
disinformation	fear	0.286	disinformation
court	fear	0.284	سوت
aversion	fear	0.283	aversion
cartridge	fear	0.281	cartridge
unfriendly	fear	0.281	دوستانە ئەمەس
cautious	fear	0.281	ئېھتىياتچان
surveillance	fear	0.281	كۆزىتىش
yelp	fear	0.281	yelp
confusion	fear	0.281	قالايمىقانچىلىق
apache	fear	0.281	apache
flying	fear	0.281	ئۇچۇۋاتىدۇ
submitting	fear	0.281	يوللاش
discourage	fear	0.281	ئۈمىدسىزلىك
rush	fear	0.281	ئالدىراش
fortress	fear	0.281	قەلئە
dwarfed	fear	0.281	dwarfed
challenge	fear	0.281	خىرىس
notready	fear	0.281	ئاللىبۇرۇن
wan	fear	0.281	wan
mistaken	fear	0.281	خاتا
hurryup	fear	0.281	hurryup
swelling	fear	0.281	ئىششىق
oncoming	fear	0.281	oncoming
remains	fear	0.281	قالدى
unruly	fear	0.281	قالايمىقان
bigoted	fear	0.281	bigoted
intense	fear	0.279	كەسكىن
noncompliance	fear	0.276	ماس كەلمەسلىك
alerts	fear	0.276	ئاگاھلاندۇرۇش
planes	fear	0.274	ئايروپىلان
cop	fear	0.273	ساقچى
displeased	fear	0.273	نارازى
unbridled	fear	0.271	چەكلەنمىگەن
problem	fear	0.266	مەسىلە
crouch	fear	0.266	crouch
sneak	fear	0.266	ئوغرىلىقچە
hood	fear	0.266	hood
force	fear	0.266	كۈچ
confession	fear	0.266	ئىقرار
posse	fear	0.266	posse
banger	fear	0.266	banger
belt	fear	0.266	بەلۋاغ
crowds	fear	0.266	ئامما
elevation	fear	0.266	ئېگىزلىك
insomnia	fear	0.266	ئۇيقۇسىزلىق
auditions	fear	0.266	auditions
forgotten	fear	0.266	ئۇنتۇلدى
affront	fear	0.266	affront
cloak	fear	0.266	چاپان
newjob	fear	0.266	newjob
blindfold	fear	0.266	قارىغۇ
skid	fear	0.266	skid
blemish	fear	0.266	نۇقسان
uncanny	fear	0.266	unanny
sentence	fear	0.266	جۈملە
cupping	fear	0.266	لوڭقا
regiment	fear	0.266	پولك
hooded	fear	0.266	hooded
operation	fear	0.266	مەشغۇلات
immerse	fear	0.266	چۆمۈلدۈرۈش
shanghai	fear	0.266	شاڭخەي
acrobat	fear	0.266	acrobat
flurries	fear	0.266	flurries
spur	fear	0.262	spur
mortgagor	fear	0.258	رەنىگە قويغۇچى
defense	fear	0.258	مۇداپىئە
insect	fear	0.250	ھاشارات
defend	fear	0.250	مۇداپىئە
cataract	fear	0.250	كۆزگە ئاق چۈشۈش
stealthy	fear	0.250	ئوغرىلىق
swampy	fear	0.250	سازلىق
sunk	fear	0.250	چۆكۈپ كەتتى
run	fear	0.250	run
scapegoat	fear	0.250	scapegoat
jobinterview	fear	0.250	jobinterview
repent	fear	0.250	تەۋبە قىلىڭ
breakingnews	fear	0.250	breaknews
obliging	fear	0.250	مەجبۇرى
rascal	fear	0.250	rascal
impatiently	fear	0.250	تاقەتسىزلىك
react	fear	0.250	ئىنكاس قايتۇرۇڭ
doubt	fear	0.250	گۇمان
guard	fear	0.250	قاراۋۇل
forewarned	fear	0.250	ئالدىن ئاگاھلاندۇرۇلغان
foul	fear	0.250	قائىدىگە خىلاپلىق قىلىش
indifference	fear	0.250	پەرۋاسىزلىق
hag	fear	0.250	hag
picket	fear	0.250	piket
delusional	fear	0.250	خام خىيال
standstill	fear	0.250	تۇر
rating	fear	0.250	باھا
spinster	fear	0.250	spinster
unfamiliar	fear	0.250	ناتونۇش
indecisive	fear	0.250	قارارسىز
grounded	fear	0.242	grounded
badhabit	fear	0.242	badhabit
highest	fear	0.236	ئەڭ يۇقىرى
aaaah	fear	0.234	aaaah
shrink	fear	0.234	تارىيىش
insomniac	fear	0.234	ئۇيقۇسىزلىق
chicken	fear	0.234	توخۇ
bee	fear	0.234	ھەرە
inequality	fear	0.234	تەڭسىزلىك
verge	fear	0.234	verge
shelters	fear	0.234	پاناھلىنىش ئورۇنلىرى
buzz	fear	0.234	buzz
buck	fear	0.234	buck
discontent	fear	0.234	نارازى
difficulty	fear	0.234	قىيىنچىلىق
finalized	fear	0.234	تاماملاندى
overdrive	fear	0.234	overdrive
pinion	fear	0.234	pinion
scaffold	fear	0.234	scaffold
dependence	fear	0.234	تايىنىش
rekindle	fear	0.234	rekindle
instinctive	fear	0.234	تۇغما
thatmoment	fear	0.234	شۇ
sleepless	fear	0.234	ئۇيقۇسىز
intercede	fear	0.234	شاپائەت قىلىڭ
psychiatrist	fear	0.234	روھىي كېسەللەر دوختۇرى
rushing	fear	0.233	ئالدىراش
overslept	fear	0.226	overlept
default	fear	0.226	كۆڭۈلدىكى
confessional	fear	0.225	ئىقرار
impatient	fear	0.224	تاقەتسىز
tactics	fear	0.219	تاكتىكا
aga	fear	0.219	aga
blues	fear	0.219	blues
thrill	fear	0.219	ھاياجان
immigrant	fear	0.219	كۆچمەن
veer	fear	0.219	veer
sweat	fear	0.219	تەر
cane	fear	0.219	ھاسا
revelations	fear	0.219	ۋەھىيلەر
whatif	fear	0.219	whatif
waver	fear	0.219	waver
jungle	fear	0.219	جاڭگال
fingerscrossed	fear	0.219	بارماق ئىزى
stingy	fear	0.219	بېخىللىق
bait	fear	0.219	يەمچۈك
unequal	fear	0.219	تەڭسىز
lastminute	fear	0.219	lastminute
heft	fear	0.219	heft
overtired	fear	0.218	overtired
prognosis	fear	0.217	ئالدىن پەرەز
alertness	fear	0.216	ھوشيارلىق
hyped	fear	0.214	hyped
wishmeluck	fear	0.212	wishmeluck
somuchtodo	fear	0.212	somuchtodo
toomuchtodo	fear	0.212	toomuchtodo
tryouts	fear	0.210	tryouts
clowns	fear	0.207	clowns
fluctuation	fear	0.204	تەۋرىنىش
examination	fear	0.204	تەكشۈرۈش
restless	fear	0.204	خاتىرجەمسىز
uphill	fear	0.203	uphill
quail	fear	0.203	قۇيرۇق
phew	fear	0.203	phew
mighty	fear	0.203	كۈچلۈك
cross	fear	0.203	cross
hurry	fear	0.203	ئالدىراڭ
recesses	fear	0.203	چېكىنىش
intimacy	fear	0.203	يېقىنچىلىق
overcome	fear	0.203	يەڭ
birth	fear	0.203	تۇغۇلۇش
acceptances	fear	0.203	قوبۇل قىلىش
help	fear	0.203	ياردەم
fearless	fear	0.200	قورقماس
change	fear	0.198	ئۆزگەرتىش
ware	fear	0.198	ware
withstand	fear	0.197	بەرداشلىق بېرىڭ
asap	fear	0.191	asap
heighten	fear	0.188	heighten
watch	fear	0.188	watch
tract	fear	0.188	tract
advance	fear	0.188	ئالغا ئىلگىرىلەش
overcoming	fear	0.188	ئۈستىدىن غالىب كېلىش
attorney	fear	0.188	ئادۋوكات
deadlines	fear	0.188	مۆھلەت
bug	fear	0.188	bug
knots	fear	0.188	تۈگۈن
owing	fear	0.188	owing
waitinggame	fear	0.188	waitgame
unorganised	fear	0.188	تەرتىپسىز
gnome	fear	0.188	gnome
fragile	fear	0.188	نازۇك
cautiously	fear	0.188	ئېھتىيات بىلەن
stillness	fear	0.188	جىمجىتلىق
intrigue	fear	0.188	intrigue
rule	fear	0.188	قائىدە
elf	fear	0.185	elf
stillwaiting	fear	0.184	stillwaiting
lonely	fear	0.183	يالغۇزلۇق
slippery	fear	0.181	تېيىلغاق
interview	fear	0.180	زىيارەت
everyman	fear	0.178	ھەر بىر ئادەم
speculation	fear	0.176	ھايانكەشلىك
needtoknow	fear	0.173	needtoknow
worship	fear	0.172	ئىبادەت
unsure	fear	0.172	ئېنىق ئەمەس
surprise	fear	0.172	ھەيران قالارلىق
settlor	fear	0.172	مۇقىملاشتۇرغۇچى
competition	fear	0.172	رىقابەت
readytogo	fear	0.172	readytogo
checkpoint	fear	0.172	تەكشۈرۈش پونكىتى
composure	fear	0.172	تەمكىن
interviewer	fear	0.172	زىيارەتچى
chaff	fear	0.172	chaff
regulatory	fear	0.172	نازارەت قىلىپ باشقۇرۇش
birch	fear	0.172	بىرە
shell	fear	0.172	shell
assessment	fear	0.172	باھالاش
uncertain	fear	0.172	ئېنىق ئەمەس
rod	fear	0.172	تاياق
humanrights	fear	0.172	humanrights
less	fear	0.167	ئاز
coy	fear	0.162	coy
iris	fear	0.160	iris
intimately	fear	0.156	يېقىن
hearing	fear	0.156	ئاڭلاش
legalized	fear	0.156	قانۇنلاشتۇرۇلدى
needit	fear	0.156	needit
audition	fear	0.156	audition
retirement	fear	0.156	پېنسىيەگە چىقىش
countdown	fear	0.156	ساناش
sly	fear	0.156	sly
bases	fear	0.156	بازا
ceasefire	fear	0.156	ئۇرۇش توختىتىش
medication	fear	0.156	دورا
courageous	fear	0.154	جاسارەتلىك
overthinker	fear	0.153	ئاغدۇرغۇچى
backtrack	fear	0.151	backtrack
dawned	fear	0.150	تاڭ ئاتتى
censor	fear	0.149	سېنزور
bailiff	fear	0.147	كېپىل
syllabus	fear	0.147	دەرسلىك
delay	fear	0.141	كېچىكىش
newcomer	fear	0.141	يېڭى كەلگەن
imagination	fear	0.141	تەسەۋۋۇر
waiting	fear	0.141	ساقلاش
gent	fear	0.141	مۇلايىم
validity	fear	0.141	ئىناۋەتلىك
cove	fear	0.141	cove
rationality	fear	0.141	ئاقىلانىلىك
caricature	fear	0.141	caricature
eventuality	fear	0.141	ھادىسە
alreadyyyyy	fear	0.140	ئاللىبۇرۇن
shy	fear	0.140	تارتىنچاق
symptom	fear	0.133	ئالامىتى
excite	fear	0.132	ھاياجانلىنىڭ
raccoon	fear	0.127	راك
clown	fear	0.125	clown
tryout	fear	0.125	tryout
needtorelax	fear	0.125	needtorelax
swim	fear	0.125	سۇ ئۈزۈش
campaigning	fear	0.125	تەشۋىقات
hawk	fear	0.125	بۈركۈت
prevent	fear	0.125	ئالدىنى ئېلىش
gameday	fear	0.125	gameday
ahhh	fear	0.125	ahhh
marry	fear	0.125	توي قىلىڭ
sprite	fear	0.125	sprite
soready	fear	0.125	soready
sag	fear	0.123	sag
pharmacy	fear	0.123	دورىخانا
policeman	fear	0.121	ساقچى
dreamt	fear	0.111	چۈش كۆردى
lace	fear	0.111	lace
homework	fear	0.109	تاپشۇرۇق
destination	fear	0.109	مەنزىل
incase	fear	0.109	incase
pray	fear	0.109	دۇئا قىلىڭ
knot	fear	0.109	تۈگۈن
confidence	fear	0.109	ئىشەنچ
bigday	fear	0.109	چوڭ كۈن
holiness	fear	0.109	مۇقەددەسلىك
notoriety	fear	0.109	نام
weight	fear	0.109	ئېغىرلىقى
slender	fear	0.100	ئىنچىكە
undecided	fear	0.098	قارارسىز
sympathetic	fear	0.097	ھېسداشلىق قىلىدۇ
poise	fear	0.094	poise
case	fear	0.094	دېلو
treat	fear	0.094	داۋالاش
locate	fear	0.094	locate
loyal	fear	0.094	سادىق
grades	fear	0.094	grades
god	fear	0.094	تەڭرى
helmet	fear	0.094	قالپاق
confident	fear	0.094	ئۆزىگە ئىشىنىدۇ
counsellor	fear	0.094	مەسلىھەتچى
northeast	fear	0.088	شەرقىي شىمال
graduation	fear	0.078	ئوقۇش پۈتتۈرۈش
compassion	fear	0.078	رەھىمدىل
nurture	fear	0.078	بېقىش
graded	fear	0.075	دەرىجىگە ئايرىلدى
mum	fear	0.070	ئاپام
infant	fear	0.067	بوۋاق
journey	fear	0.062	سەپەر
parade	fear	0.062	پارات
gradschool	fear	0.062	gradschool
civilian	fear	0.062	پۇقرا
cloudiness	fear	0.062	بۇلۇتلۇق
cash	fear	0.062	نەق پۇل
civilians	fear	0.062	پۇقرالار
guidelines	fear	0.062	كۆرسەتمە
soulmate	fear	0.062	جانداش
youth	fear	0.062	ياش
opera	fear	0.057	ئوپېرا
synonymous	fear	0.056	تەڭداشسىز
honest	fear	0.047	سەمىمىي
praying	fear	0.047	دۇئا قىلىش
intelligence	fear	0.038	ئەقىل
volunteer	fear	0.031	پىدائىي
romance	fear	0.031	romance
lines	fear	0.031	قۇر
obey	fear	0.016	ئىتائەت قىلىڭ
happiest	joy	0.986	ئەڭ خۇشال
happiness	joy	0.984	بەخت
bliss	joy	0.971	بەخت
celebrating	joy	0.970	تەبرىكلەش
jubilant	joy	0.969	jubilant
ecstatic	joy	0.954	خۇشال
elation	joy	0.944	elation
beaming	joy	0.938	نۇرلۇق
bestdayever	joy	0.938	bestdayever
loveee	joy	0.932	سۆيگۈ
celebration	joy	0.929	تەبرىكلەش
awesomeness	joy	0.926	awesomeness
joy	joy	0.924	خۇشاللىق
joyous	joy	0.922	خۇشال
fabulous	joy	0.922	fabulous
happily	joy	0.922	خۇشال ھالدا
excitement	joy	0.922	ھاياجانلىنىش
exuberance	joy	0.922	exuberance
makesmehappy	joy	0.922	makemehappy
euphoria	joy	0.922	euphoria
lovee	joy	0.920	lovee
gratitude	joy	0.914	مىننەتدارلىق
happydance	joy	0.912	happydance
merriment	joy	0.912	خۇشاللىق
spectacular	joy	0.912	ھەيۋەتلىك
overjoyed	joy	0.909	بەك خۇشال بولدى
purebliss	joy	0.909	purebliss
triumphant	joy	0.907	غەلىبە
ecstasy	joy	0.906	ecstasy
lovelovelove	joy	0.906	lovelovelove
cheerful	joy	0.906	خۇشخۇي
cheer	joy	0.897	خۇشال بولۇڭ
elated	joy	0.894	elated
peaceofmind	joy	0.891	تىنچلىق
jolly	joy	0.891	jolly
delighted	joy	0.891	خۇشال بولدى
lovethis	joy	0.891	lovethis
excitation	joy	0.891	ھاياجانلىنىش
exhilaration	joy	0.891	exhilaration
pleasures	joy	0.891	خۇشاللىق
laugh	joy	0.891	كۈلۈش
marvelously	joy	0.881	ئاجايىپ
loving	joy	0.879	ياخشى كۆرىدىغان
joyful	joy	0.879	خۇشال
blissful	joy	0.879	بەختلىك
outstanding	joy	0.879	گەۋدىلىك
pleasurable	joy	0.877	خۇشاللىنارلىق
lovinglife	joy	0.875	lovelife
enthusiastic	joy	0.875	قىزغىن
glee	joy	0.875	خۇشاللىق
iloveher	joy	0.875	iloveher
yaaaay	joy	0.875	yaaaay
overthemoon	joy	0.875	overthemoon
happyplace	joy	0.875	خۇشاللىق
sohappy	joy	0.868	sohappy
superb	joy	0.864	قالتىس
woohoo	joy	0.864	woohoo
laughing	joy	0.864	كۈلۈش
wonderful	joy	0.863	ئاجايىپ
hooray	joy	0.859	hooray
loved	joy	0.859	ياخشى كۆرىدۇ
tearsofjoy	joy	0.859	ياش
hallelujah	joy	0.859	halelujah
magnificent	joy	0.859	ھەيۋەتلىك
glory	joy	0.859	شان-شەرەپ
ilovechristmas	joy	0.859	ilovechristmas
brilliant	joy	0.859	پارلاق
celebrated	joy	0.859	تەبرىكلەندى
cheering	joy	0.859	خۇشال
yayyyy	joy	0.859	yayyyy
heavenly	joy	0.853	ئەرشتىكى
