English Word	Emotion	Emotion-Intensity-Score	Georgian Word
taboo	fear	0.344	ტაბუდადებული
cutter	fear	0.344	საჭრელი
defy	fear	0.344	ეწინააღმდეგება
unjustifiable	fear	0.344	გაუმართლებელი
parachute	fear	0.344	პარაშუტი
eel	fear	0.344	გველთევზა
psych	fear	0.344	ფსიქიკის
aaaaaaah	fear	0.344	აააააააა
verdict	fear	0.344	განაჩენი
mri	fear	0.344	mri
shaky	fear	0.344	კანკალი
resistant	fear	0.344	რეზისტენტული
obstacle	fear	0.344	დაბრკოლება
reckless	fear	0.344	უგუნური
recession	fear	0.344	რეცესია
disrespectful	fear	0.343	უპატივცემულო
phalanx	fear	0.342	ფალანგა
creature	fear	0.340	არსება
specter	fear	0.331	აჩრდილი
mortgage	fear	0.331	იპოთეკა
enigmatic	fear	0.329	იდუმალი
supremacy	fear	0.328	უზენაესობა
bugaboo	fear	0.328	ბუგაბუ
defendant	fear	0.328	მოპასუხე
feeling	fear	0.328	განცდა
ethereal	fear	0.328	ეთერული
undesirable	fear	0.328	არასასურველი
mishap	fear	0.328	უბედურება
outpost	fear	0.328	ფორპოსტი
weirdo	fear	0.328	უცნაური
caution	fear	0.328	სიფრთხილით
spillin	fear	0.328	დაღვრილი
dike	fear	0.328	დიკი
dominion	fear	0.328	სამფლობელო
wimp	fear	0.328	გაწბილება
quash	fear	0.328	გაუქმება
subordinate	fear	0.328	დაქვემდებარებული
shank	fear	0.328	კანკალი
remove	fear	0.328	ამოღება
senseless	fear	0.328	უაზრო
shutdown	fear	0.328	გათიშვა
gametime	fear	0.328	თამაშის დრო
uhoh	fear	0.328	უჰჰ
loom	fear	0.328	ზეწარი
police	fear	0.328	პოლიცია
wrongly	fear	0.328	არასწორად
unlucky	fear	0.328	უიღბლო
gladiator	fear	0.328	გლადიატორი
adrift	fear	0.328	ადრიფტი
hives	fear	0.328	ჭინჭრის ციება
smut	fear	0.328	ჭუჭყიანი
encumbrance	fear	0.328	ტვირთამწეობა
unsettled	fear	0.327	მოუწესრიგებელი
scarce	fear	0.327	მწირი
antisocial	fear	0.324	ანტისოციალური
astray	fear	0.320	გზააბნეული
vigilant	fear	0.319	ფხიზლად
socialist	fear	0.318	სოციალისტური
halter	fear	0.318	ლაგამი
pessimist	fear	0.317	პესიმისტი
pacing	fear	0.316	ტემპი
wimpy	fear	0.312	დაღლილი
clinical	fear	0.312	კლინიკური
blight	fear	0.312	სიწითლე
muzzle	fear	0.312	მუწუკი
ahhhhhhhh	fear	0.312	აჰჰჰჰჰჰჰ
therapist	fear	0.312	თერაპევტი
laxative	fear	0.312	საფაღარათო საშუალება
obsessing	fear	0.312	შეპყრობილი
seclusion	fear	0.312	განმარტოება
foreigner	fear	0.312	უცხოელი
dentist	fear	0.312	სტომატოლოგი
chargeable	fear	0.312	ფასიანი
deadline	fear	0.312	ბოლო ვადა
uneasy	fear	0.312	უხერხული
valium	fear	0.312	ვალიუმი
powerful	fear	0.312	ძლიერი
opponent	fear	0.312	მოწინააღმდეგე
ordnance	fear	0.312	საბრძოლო იარაღი
cram	fear	0.312	კრამი
unexpected	fear	0.312	მოულოდნელი
thorny	fear	0.312	ეკლიანი
discontinuity	fear	0.312	უწყვეტობა
conspire	fear	0.312	შეთქმულება
collusion	fear	0.312	შეთქმულება
litigate	fear	0.312	სასამართლოში
unkind	fear	0.312	არაკეთილსინდისიერი
whirlwind	fear	0.312	მორევი
nether	fear	0.312	არცერთი
trickery	fear	0.312	მოტყუება
bewilderment	fear	0.312	დაბნეულობა
overthinking	fear	0.309	ბევრი ფიქრი
doubts	fear	0.308	ეჭვები
seriousness	fear	0.305	სერიოზულობა
irrational	fear	0.305	ირაციონალური
erase	fear	0.303	წაშლა
teasing	fear	0.303	ცელქი
razor	fear	0.303	საპარსი
sweating	fear	0.298	ოფლიანობა
mage	fear	0.297	მაგის
giant	fear	0.297	გიგანტი
weighty	fear	0.297	წონიანი
warning	fear	0.297	გაფრთხილება
avoid	fear	0.297	თავიდან აცილება
inflation	fear	0.297	ინფლაცია
mislead	fear	0.297	შეცდომაში შეყვანა
adjudicate	fear	0.297	განიკითხავს
endless	fear	0.297	გაუთავებელი
deflation	fear	0.297	დეფლაცია
depreciated	fear	0.297	გაუფასურდა
bitch	fear	0.297	ძუა
swamp	fear	0.297	ჭაობი
bale	fear	0.297	ბეილი
dashed	fear	0.297	წყვეტილი
crouching	fear	0.297	ჩახშობა
flounder	fear	0.297	ფლაკონი
hide	fear	0.297	დამალვა
reluctant	fear	0.297	უხალისო
unsurpassed	fear	0.297	შეუდარებელი
medical	fear	0.297	სამედიცინო
timidity	fear	0.297	გაუბედაობა
auditor	fear	0.297	აუდიტორი
deluge	fear	0.287	წარღვნა
disinformation	fear	0.286	დეზინფორმაცია
court	fear	0.284	სასამართლო
aversion	fear	0.283	ზიზღი
cartridge	fear	0.281	ვაზნა
unfriendly	fear	0.281	არამეგობრული
cautious	fear	0.281	ფრთხილი
surveillance	fear	0.281	მეთვალყურეობა
yelp	fear	0.281	ყვირილი
confusion	fear	0.281	დაბნეულობა
apache	fear	0.281	აპაჩი
flying	fear	0.281	მფრინავი
submitting	fear	0.281	წარდგენა
discourage	fear	0.281	იმედგაცრუება
rush	fear	0.281	ჩქარობს
fortress	fear	0.281	ციხესიმაგრე
dwarfed	fear	0.281	ჯუჯა
challenge	fear	0.281	გამოწვევა
notready	fear	0.281	არამზადა
wan	fear	0.281	მათ
mistaken	fear	0.281	შეცდა
hurryup	fear	0.281	იჩქარე
swelling	fear	0.281	შეშუპება
oncoming	fear	0.281	მომავალი
remains	fear	0.281	რჩება
unruly	fear	0.281	უმართავი
bigoted	fear	0.281	დიდსულოვანი
intense	fear	0.279	ინტენსიური
noncompliance	fear	0.276	შეუსაბამობა
alerts	fear	0.276	გაფრთხილებები
planes	fear	0.274	თვითმფრინავები
cop	fear	0.273	პოლიციელი
displeased	fear	0.273	უკმაყოფილო
unbridled	fear	0.271	აღვირახსნილი
problem	fear	0.266	პრობლემა
crouch	fear	0.266	კრაუჩი
sneak	fear	0.266	შეპარვა
hood	fear	0.266	კაპოტი
force	fear	0.266	ძალა
confession	fear	0.266	აღიარება
posse	fear	0.266	ფლობენ
banger	fear	0.266	ბანგერი
belt	fear	0.266	ქამარი
crowds	fear	0.266	ხალხმრავლობა
elevation	fear	0.266	ამაღლება
insomnia	fear	0.266	უძილობა
auditions	fear	0.266	აუდიენციები
forgotten	fear	0.266	დავიწყებული
affront	fear	0.266	შეურაცხყოფა
cloak	fear	0.266	მოსასხამი
newjob	fear	0.266	ახალი სამუშაო
blindfold	fear	0.266	თვალდახუჭული
skid	fear	0.266	სრიალი
blemish	fear	0.266	ნაკლი
uncanny	fear	0.266	უჩვეულო
sentence	fear	0.266	სასჯელი
cupping	fear	0.266	ჩასხმა
regiment	fear	0.266	პოლკი
hooded	fear	0.266	კაპიუშონიანი
operation	fear	0.266	ოპერაცია
immerse	fear	0.266	ჩაეფლო
shanghai	fear	0.266	შანხაი
acrobat	fear	0.266	აკრობატი
flurries	fear	0.266	ფრიალებს
spur	fear	0.262	სტიმულს
mortgagor	fear	0.258	იპოთეკარი
defense	fear	0.258	დაცვა
insect	fear	0.250	მწერის
defend	fear	0.250	დაიცავი
cataract	fear	0.250	კატარაქტა
stealthy	fear	0.250	მალულად
swampy	fear	0.250	ჭაობიანი
sunk	fear	0.250	ჩაიძირა
run	fear	0.250	გაშვება
scapegoat	fear	0.250	განტევების ვაცი
jobinterview	fear	0.250	გასაუბრება
repent	fear	0.250	მოინანიე
breakingnews	fear	0.250	ახალი ამბები
obliging	fear	0.250	ავალდებულებს
rascal	fear	0.250	ჯიუტი
impatiently	fear	0.250	მოუთმენლად
react	fear	0.250	რეაგირება
doubt	fear	0.250	ეჭვი
guard	fear	0.250	მცველი
forewarned	fear	0.250	წინასწარ გააფრთხილა
foul	fear	0.250	უხეში
indifference	fear	0.250	გულგრილობა
hag	fear	0.250	ჰაგი
picket	fear	0.250	პიკეტი
delusional	fear	0.250	ბოდვითი
standstill	fear	0.250	გაჩერება
rating	fear	0.250	რეიტინგი
spinster	fear	0.250	სპინსტერი
unfamiliar	fear	0.250	უცნობი
indecisive	fear	0.250	გადამწყვეტი
grounded	fear	0.242	დასაბუთებული
badhabit	fear	0.242	ცუდი ჩვევა
highest	fear	0.236	უმაღლესი
aaaah	fear	0.234	აააა
shrink	fear	0.234	შეკუმშვა
insomniac	fear	0.234	უძილო
chicken	fear	0.234	ქათამი
bee	fear	0.234	ფუტკარი
inequality	fear	0.234	უთანასწორობა
verge	fear	0.234	პირას
shelters	fear	0.234	თავშესაფრები
buzz	fear	0.234	ზუზუნი
buck	fear	0.234	მამალი
discontent	fear	0.234	უკმაყოფილება
difficulty	fear	0.234	სირთულე
finalized	fear	0.234	დასრულდა
overdrive	fear	0.234	ზედმეტად
pinion	fear	0.234	პინიონი
scaffold	fear	0.234	ხარაჩო
dependence	fear	0.234	დამოკიდებულება
rekindle	fear	0.234	აღორძინება
instinctive	fear	0.234	ინსტინქტური
thatmoment	fear	0.234	იმ მომენტში
sleepless	fear	0.234	უძილო
