English Word	Emotion	Emotion-Intensity-Score	Finnish Word
orchestra	joy	0.221	orkesteri
orchard	joy	0.221	hedelmätarha
breezy	joy	0.219	reipas
gardens	joy	0.219	puutarhat
castle	joy	0.219	linna
lamb	joy	0.219	lammas
possess	joy	0.219	omistaa
bouttime	joy	0.212	jo aikakin
pho	joy	0.212	pho
reggae	joy	0.212	reggae
countrymusic	joy	0.212	Kantri musiikki
teach	joy	0.212	opettaa
brisk	joy	0.212	reipas
ribbon	joy	0.212	nauha
raindrops	joy	0.212	sadepisarat
mucis	joy	0.212	mucis
repay	joy	0.212	maksaa takaisin
listneing	joy	0.212	kuuntelemassa
nap	joy	0.206	torkut
legalized	joy	0.203	laillistettu
unexpected	joy	0.203	odottamatonta
vernal	joy	0.203	keväinen
chant	joy	0.203	laulaa
hire	joy	0.203	vuokraus
uncontrollable	joy	0.203	hallitsematon
stillness	joy	0.203	hiljaisuus
lights	joy	0.203	valot
cove	joy	0.203	lahti
save	joy	0.200	Tallentaa
pastor	joy	0.197	pastori
atone	joy	0.197	sovittaa
symmetry	joy	0.197	symmetria
trees	joy	0.197	puita
oneday	joy	0.197	yksi päivä
scripture	joy	0.196	pyhä kirjoitus
mountains	joy	0.194	vuoret
craziness	joy	0.188	hulluutta
tea	joy	0.188	teetä
walking	joy	0.188	kävely
whiteness	joy	0.188	valkoisuus
sympathetic	joy	0.188	sympaattinen
forefathers	joy	0.188	esi-isät
pathway	joy	0.188	polku
custom	joy	0.188	mukautettu
quiet	joy	0.188	hiljainen
liquor	joy	0.188	viinaa
soppy	joy	0.188	tunteileva
patient	joy	0.186	kärsivällinen
movingon	joy	0.182	liikkeessä
score	joy	0.182	pisteet
dollhouse	joy	0.182	nukkekoti
bath	joy	0.182	kylpy
supporter	joy	0.180	tukija
accompaniment	joy	0.179	säestys
pursuit	joy	0.176	takaa-ajoa
outburst	joy	0.176	purkaus
frosty	joy	0.174	huurteinen
luncheon	joy	0.172	lounas
service	joy	0.172	palvelua
workout	joy	0.172	treenata
closure	joy	0.172	päättäminen
wintery	joy	0.172	talvinen
civilized	joy	0.169	sivistynyt
wages	joy	0.169	palkat
december	joy	0.167	joulukuu
fain	joy	0.167	fain
glide	joy	0.162	liukua
acrobat	joy	0.162	akrobaatti
finally	joy	0.157	vihdoinkin
chai	joy	0.156	chai
obtainable	joy	0.156	saatavissa
elf	joy	0.156	tonttu
peppermint	joy	0.156	piparminttu
break	joy	0.156	tauko
reproductive	joy	0.156	lisääntymiskykyinen
stroll	joy	0.156	kävellä
organization	joy	0.156	organisaatio
bathtub	joy	0.156	kylpyamme
advent	joy	0.152	adventti
measured	joy	0.152	mitattu
balm	joy	0.152	balsami
scifi	joy	0.152	scifi
spaniel	joy	0.145	spanieli
ditty	joy	0.141	laulelma
oils	joy	0.141	öljyt
tan	joy	0.141	rusketus
simple	joy	0.141	yksinkertainen
bubble	joy	0.141	kupla
beer	joy	0.141	olut
green	joy	0.137	vihreä
makingdisciples	joy	0.136	tehdä opetuslapsia
buss	joy	0.136	linja-auto
books	joy	0.136	kirjat
chow	joy	0.135	chow
pitter	joy	0.134	pitteri
flows	joy	0.130	virtaa
silence	joy	0.127	hiljaisuus
bookstore	joy	0.125	kirjakauppa
solitude	joy	0.125	eristäytyneisyys
roadster	joy	0.125	roadster
circumstances	joy	0.125	olosuhteissa
wine	joy	0.125	viiniä
soak	joy	0.121	liota
priesthood	joy	0.121	pappeus
japan	joy	0.121	Japani
wilderness	joy	0.121	erämaassa
critical	joy	0.116	kriittinen
neutral	joy	0.114	neutraali
hunting	joy	0.109	metsästys
sand	joy	0.109	hiekka
opera	joy	0.109	ooppera
weight	joy	0.109	paino
wind	joy	0.109	tuuli
untie	joy	0.109	irrottaa
labor	joy	0.106	työvoimaa
classical	joy	0.106	klassista
lake	joy	0.103	järvi
affliction	joy	0.103	vaivaa
organ	joy	0.094	urut
dwelling	joy	0.094	asunto
tree	joy	0.090	puu
pond	joy	0.089	lampi
marrow	joy	0.078	luuydin
latte	joy	0.078	latte
sipping	joy	0.076	siemaillen
benign	joy	0.074	hyvänlaatuinen
majority	joy	0.073	suurin osa
leaf	joy	0.065	puun lehti
troubles	joy	0.062	ongelmia
basketball	joy	0.062	koripallo
explosions	joy	0.061	räjähdyksiä
cream	joy	0.061	kerma
shepherd	joy	0.058	paimen
tuesday	joy	0.047	tiistai
turbulence	joy	0.045	turbulenssi
calf	joy	0.040	vasikka
hardship	joy	0.031	vaikeuksia
unhappiness	joy	0.016	epäonnea
sixty	joy	0.016	kuusikymmentä
mourning	sadness	0.969	suruaika
heartbreaking	sadness	0.969	sydäntäsärkevä
tragic	sadness	0.961	traaginen
holocaust	sadness	0.953	holokausti
suicidal	sadness	0.941	itsemurha-
misery	sadness	0.938	kurjuutta
massacre	sadness	0.931	verilöyly
euthanasia	sadness	0.927	eutanasia
depression	sadness	0.925	masennus
grieving	sadness	0.922	sureva
bereavement	sadness	0.922	menetys
fatal	sadness	0.922	kohtalokas
bereaved	sadness	0.920	sureva
devastation	sadness	0.917	tuhoa
death	sadness	0.915	kuolema
devastated	sadness	0.912	tuhoutunut
suicide	sadness	0.912	itsemurha
catastrophe	sadness	0.911	katastrofi
horrifying	sadness	0.907	kauhistuttava
died	sadness	0.906	kuoli
tragedy	sadness	0.906	tragedia
depressing	sadness	0.906	masentava
anguish	sadness	0.902	tuskaa
agony	sadness	0.900	tuska
deadly	sadness	0.898	tappava
weeping	sadness	0.896	itkien
stillbirth	sadness	0.891	kuolleena syntynyt
deceased	sadness	0.891	kuollut
murderer	sadness	0.877	murhaaja
cancer	sadness	0.875	syöpä
dying	sadness	0.875	kuolee
rape	sadness	0.875	raiskata
devastating	sadness	0.875	tuhoisa
morbidity	sadness	0.864	sairastuvuus
sadness	sadness	0.864	surullisuus
execution	sadness	0.859	teloitus
traumatic	sadness	0.859	traumaattinen
perish	sadness	0.859	hukkua
grief	sadness	0.859	suru
abandonment	sadness	0.859	hylkääminen
atrocity	sadness	0.859	julmuutta
crucifixion	sadness	0.859	ristiinnaulitseminen
depressed	sadness	0.859	masentunut
cadaver	sadness	0.853	ruumis
treachery	sadness	0.848	petosta
betrayed	sadness	0.848	petti
grieve	sadness	0.844	murehtia
suffering	sadness	0.844	kärsimystä
funeral	sadness	0.844	hautajaiset
destroyed	sadness	0.844	tuhottu
homicide	sadness	0.844	murha
hopelessness	sadness	0.844	toivottomuutta
slaughtering	sadness	0.844	teurastus
persecution	sadness	0.844	vaino
murderous	sadness	0.844	murhaaja
sorrow	sadness	0.844	surua
miserable	sadness	0.844	kurja
sad	sadness	0.844	surullinen
horrific	sadness	0.844	kauheaa
unhappiness	sadness	0.839	epäonnea
bloodshed	sadness	0.836	verenvuodatusta
crippled	sadness	0.836	rampautunut
carnage	sadness	0.833	verilöyly
pained	sadness	0.833	kipeänä
manslaughter	sadness	0.833	tappo
unbearable	sadness	0.830	sietämätön
stillborn	sadness	0.830	kuolleena syntynyt
morbid	sadness	0.828	sairaalloinen
annihilation	sadness	0.828	tuhoaminen
helplessness	sadness	0.828	avuttomuus
mourn	sadness	0.828	surra
murder	sadness	0.828	murhata
slavery	sadness	0.828	orjuutta
abandoned	sadness	0.828	hylätty
horrors	sadness	0.828	kauhuja
mutilation	sadness	0.828	silpominen
annihilated	sadness	0.828	tuhottu
casualty	sadness	0.828	uhri
enslaved	sadness	0.828	orjuutettu
sickness	sadness	0.828	sairaus
torment	sadness	0.828	piinaa
miscarriage	sadness	0.824	keskenmeno
starvation	sadness	0.819	nälkä
mournful	sadness	0.812	surullinen
sadly	sadness	0.812	valitettavasti
famine	sadness	0.812	nälänhätä
burial	sadness	0.812	hautaaminen
distraught	sadness	0.812	suunniltaan
failure	sadness	0.812	epäonnistuminen
killing	sadness	0.812	tappaminen
despair	sadness	0.812	epätoivo
cruelty	sadness	0.812	julmuutta
saddens	sadness	0.812	harmittaa
oppression	sadness	0.812	sortoa
heartache	sadness	0.812	sydänsuru
terrorism	sadness	0.812	terrorismia
disgrace	sadness	0.812	häpeä
childloss	sadness	0.812	lapsen menetys
bloody	sadness	0.806	verinen
perishing	sadness	0.804	tuhoutumassa
inhumanity	sadness	0.804	epäinhimillisyyttä
malignancy	sadness	0.803	pahanlaatuisuus
mortification	sadness	0.802	häpeä
slave	sadness	0.797	orja
lifeless	sadness	0.797	eloton
sarcoma	sadness	0.797	sarkooma
dreadfully	sadness	0.797	hirveästi
assassination	sadness	0.797	salamurha
perished	sadness	0.797	menehtyi
kill	sadness	0.797	tappaa
devastate	sadness	0.797	tuhota
dreadful	sadness	0.797	kauheaa
mortuary	sadness	0.797	ruumishuone
leukemia	sadness	0.797	leukemia
lethal	sadness	0.797	tappava
desolation	sadness	0.797	autio
gallows	sadness	0.797	hirsipuut
brokenheart	sadness	0.792	särkynyt sydän
banishment	sadness	0.790	karkotus
afflict	sadness	0.789	vaivata
disheartened	sadness	0.788	masentunut
bury	sadness	0.781	haudata
terrorize	sadness	0.781	terrorisoida
crying	sadness	0.781	itkeminen
demoralized	sadness	0.781	demoralisoitunut
tumour	sadness	0.781	kasvain
heartbreak	sadness	0.781	sydänsuruja
desecration	sadness	0.781	häpäiseminen
die	sadness	0.773	kuolla
lynch	sadness	0.773	lynkkailla
sufferer	sadness	0.770	kärsijä
fatality	sadness	0.766	kuolemantapaus
diseased	sadness	0.766	sairaana
doomed	sadness	0.766	tuhoon tuomittu
fearful	sadness	0.766	pelottava
destitute	sadness	0.766	köyhä
abortion	sadness	0.766	abortti
condolence	sadness	0.766	surunvalittelut
torture	sadness	0.766	kiduttaa
dismemberment	sadness	0.766	pilkkominen
slayer	sadness	0.766	tappaja
loneliness	sadness	0.766	yksinäisyys
cemetery	sadness	0.766	hautausmaa
moribund	sadness	0.758	kuoleva
painfully	sadness	0.758	tuskallisen
disaster	sadness	0.758	katastrofi
depress	sadness	0.755	masentaa
condemnation	sadness	0.754	tuomitseminen
obliteration	sadness	0.750	täystuho
damnation	sadness	0.750	kadotus
sorrowful	sadness	0.750	surullinen
desperation	sadness	0.750	epätoivo
cry	sadness	0.750	itkeä
terrorist	sadness	0.750	terroristi
painful	sadness	0.750	tuskallista
abduction	sadness	0.750	sieppaus
incest	sadness	0.750	insesti
corpse	sadness	0.750	ruumis
deplorable	sadness	0.750	valitettavaa
pandemic	sadness	0.750	pandeeminen
sickening	sadness	0.750	sairasta
hemorrhage	sadness	0.750	verenvuoto
guilt	sadness	0.750	syyllisyys
depressive	sadness	0.750	masentava
doomsday	sadness	0.750	tuomiopäivä
defeated	sadness	0.750	voitettu
victimized	sadness	0.750	uhriksi joutunut
regretful	sadness	0.750	valitettavaa
unhappy	sadness	0.750	onneton
unfairness	sadness	0.745	epäoikeudenmukaisuutta
molestation	sadness	0.744	ahdistelu
abysmal	sadness	0.742	synkkä
exile	sadness	0.742	maanpako
hellish	sadness	0.738	helvettiä
exterminate	sadness	0.736	tuhota
destroying	sadness	0.734	tuhoamalla
miserably	sadness	0.734	surkeasti
disastrous	sadness	0.734	tuhoisa
battered	sadness	0.734	pahoinpidelty
morgue	sadness	0.734	ruumishuone
assassin	sadness	0.734	salamurhaaja
horrid	sadness	0.734	hirveä
disgraced	sadness	0.734	häpeäksi
homeless	sadness	0.734	kodittomia
earthquake	sadness	0.734	maanjäristys
orphan	sadness	0.734	orpo
slaughter	sadness	0.734	teurastus
warfare	sadness	0.734	sodankäynti
betrayal	sadness	0.734	pettäminen
lonesome	sadness	0.734	yksinäinen
listless	sadness	0.729	välinpitämätön
unfortunately	sadness	0.727	valitettavasti
emptiness	sadness	0.727	tyhjyys
grave	sadness	0.727	hauta
alienated	sadness	0.727	vieraantunut
fraught	sadness	0.722	täynnä
violently	sadness	0.719	väkivaltaisesti
woe	sadness	0.719	voi
heartless	sadness	0.719	sydämetön
malicious	sadness	0.719	ilkeä
missing	sadness	0.719	puuttuu
paralysis	sadness	0.719	halvaus
horror	sadness	0.719	kauhu
ashamed	sadness	0.719	hävettää
forsaken	sadness	0.719	hylätty
emaciated	sadness	0.719	riutunut
atrophy	sadness	0.719	surkastuminen
danger	sadness	0.719	vaara
pain	sadness	0.719	kipu
cripple	sadness	0.719	rampa
cried	sadness	0.719	huusi
disheartening	sadness	0.719	masentavaa
leprosy	sadness	0.719	lepra
demise	sadness	0.717	kuolema
disgruntled	sadness	0.712	tyytymätön
rejected	sadness	0.712	hylätty
sickly	sadness	0.712	sairaalloinen
violence	sadness	0.712	väkivaltaa
torn	sadness	0.710	revitty
calamity	sadness	0.709	onnettomuus
grim	sadness	0.708	synkkä
grievous	sadness	0.704	tuskallista
deformed	sadness	0.703	epämuodostunut
deformity	sadness	0.703	epämuodostuma
punishing	sadness	0.703	rankaisemalla
hearse	sadness	0.703	ruumisauto
meltdown	sadness	0.703	sulaminen
incurable	sadness	0.703	parantumaton
extinct	sadness	0.703	Sukupuuttoon kuollut
victim	sadness	0.703	uhri
suffocating	sadness	0.703	tukahduttava
tearful	sadness	0.703	itkuinen
obit	sadness	0.703	obit
oppressor	sadness	0.703	sortaja
slaughterhouse	sadness	0.703	teurastamo
abandon	sadness	0.703	luopua
crushed	sadness	0.703	murskattu
isolation	sadness	0.703	eristäytyminen
decomposition	sadness	0.703	hajoaminen
inhuman	sadness	0.703	epäinhimillistä
disfigured	sadness	0.703	vääristynyt
buried	sadness	0.703	haudattu
strangle	sadness	0.703	kuristaa
isolate	sadness	0.703	eristää
humiliate	sadness	0.703	nöyryyttää
carcinoma	sadness	0.703	karsinooma
hell	sadness	0.700	helvetti
lifesucks	sadness	0.700	elämä kusee
ruinous	sadness	0.698	tuhoisa
banish	sadness	0.697	karkottaa
widow	sadness	0.697	leski
accursed	sadness	0.697	kirottu
ruined	sadness	0.697	pilalla
vanished	sadness	0.695	katosi
displaced	sadness	0.691	siirretty
poverty	sadness	0.690	köyhyys
hopeless	sadness	0.688	toivoton
regretting	sadness	0.688	pahoillani
widower	sadness	0.688	leski
stab	sadness	0.688	puukottaa
deserted	sadness	0.688	autio
insanity	sadness	0.688	hulluutta
teary	sadness	0.688	kyynelinen
hurt	sadness	0.688	satuttaa
terminal	sadness	0.688	terminaali
shooting	sadness	0.688	ammunta
banished	sadness	0.688	karkotettu
hospice	sadness	0.688	saattohoito
depraved	sadness	0.688	turmeltunut
nohope	sadness	0.688	ei toivoa
sob	sadness	0.688	nyyhkyttää
imprisoned	sadness	0.688	vangittu
travesty	sadness	0.688	irvikuva
loss	sadness	0.688	tappio
hurtful	sadness	0.688	loukkaavaa
dementia	sadness	0.688	dementia
pathetic	sadness	0.688	säälittävä
neglected	sadness	0.688	laiminlyöty
epidemic	sadness	0.688	epideeminen
illness	sadness	0.688	sairaus
foreveralone	sadness	0.688	ikuisesti yksin
infidelity	sadness	0.688	uskottomuus
dismissal	sadness	0.686	hylkääminen
alienation	sadness	0.685	vieraantuminen
hardship	sadness	0.685	vaikeuksia
choke	sadness	0.682	tukehtua
kidnap	sadness	0.682	siepata
bleeding	sadness	0.673	verenvuotoa
punished	sadness	0.672	rangaistaan
malevolent	sadness	0.672	pahantahtoinen
gory	sadness	0.672	veristä
wail	sadness	0.672	itku
despairing	sadness	0.672	epätoivoinen
coffin	sadness	0.672	arkku
disparage	sadness	0.672	väheksyä
missingyou	sadness	0.672	kaipaan sinua
obituary	sadness	0.672	muistokirjoitus
deprivation	sadness	0.672	riistäminen
abortive	sadness	0.672	epäonnistunut
evil	sadness	0.672	paha
wretch	sadness	0.672	raukka
imprisonment	sadness	0.672	vankeutta
outcast	sadness	0.672	hylkiö
belittle	sadness	0.672	vähätellä
poison	sadness	0.672	myrkyttää
frightful	sadness	0.672	pelottavaa
decomposed	sadness	0.672	hajonnut
wretched	sadness	0.672	kurja
feelingdown	sadness	0.672	olla surullinen
disabled	sadness	0.672	liikuntarajoitteinen
woefully	sadness	0.672	surkeasti
barren	sadness	0.670	karu
executioner	sadness	0.667	pyöveli
poisoned	sadness	0.667	myrkytetty
disease	sadness	0.665	sairaus
oppress	sadness	0.664	sortaa
disembodied	sadness	0.660	ruumiittomia
steal	sadness	0.656	varastaa
jail	sadness	0.656	vankilaan
dreary	sadness	0.656	kolkko
shitty	sadness	0.656	paska
ailing	sadness	0.656	sairaana
polio	sadness	0.656	polio
blighted	sadness	0.656	pilaantunut
hate	sadness	0.656	vihaa
demonic	sadness	0.656	demoninen
weep	sadness	0.656	itkeä
lamenting	sadness	0.656	valittaa
ruin	sadness	0.656	pilata
bleak	sadness	0.656	synkkä
tear	sadness	0.656	repiä
peril	sadness	0.656	vaarassa
casket	sadness	0.656	ruumisarkku
mangle	sadness	0.656	mankeli
lonely	sadness	0.656	yksinäinen
carcass	sadness	0.653	ruho
cowardice	sadness	0.652	pelkuruutta
regretted	sadness	0.652	pahoitteli
beating	sadness	0.652	hakkaaminen
disability	sadness	0.648	vammaisuus
affliction	sadness	0.645	vaivaa
infertility	sadness	0.641	hedelmättömyys
emergency	sadness	0.641	hätä
stricken	sadness	0.641	iskenyt
powerless	sadness	0.641	voimaton
inequality	sadness	0.641	eriarvoisuutta
poisonous	sadness	0.641	Varo myrkyllistä
shroud	sadness	0.641	käärinliina
exorcism	sadness	0.641	manaamista
woeful	sadness	0.641	surkeaa
worry	sadness	0.641	huoli
perilous	sadness	0.641	vaarallinen
drown	sadness	0.641	hukkua
failing	sadness	0.641	epäonnistuminen
scourge	sadness	0.641	vitsaus
hatred	sadness	0.641	vihaa
terribly	sadness	0.641	hirveästi
awful	sadness	0.641	kauheaa
termination	sadness	0.641	irtisanominen
sinful	sadness	0.641	syntinen
incarceration	sadness	0.641	vangitseminen
psychosis	sadness	0.638	psykoosi
lament	sadness	0.636	valittaa
demolish	sadness	0.636	purkaa
dismay	sadness	0.636	tyrmistystä
disappointed	sadness	0.636	pettynyt
burdensome	sadness	0.634	raskasta
mausoleum	sadness	0.630	mausoleumi
shattered	sadness	0.630	särkynyt
dishonor	sadness	0.625	häpeä
forlorn	sadness	0.625	surkea
posthumous	sadness	0.625	postuumi
disappointing	sadness	0.625	pettymys
lost	sadness	0.625	menetetty
hurting	sadness	0.625	satuttaa
oppressive	sadness	0.625	ahdistava
regret	sadness	0.625	katumusta
terminate	sadness	0.625	lopettaa
duress	sadness	0.625	pakko
wound	sadness	0.625	haava
palsy	sadness	0.625	halvaus
cursed	sadness	0.625	kirottu
schizophrenia	sadness	0.625	skitsofrenia
insurmountable	sadness	0.625	ylitsepääsemätön
deteriorate	sadness	0.625	heikentyä
abuse	sadness	0.625	väärinkäyttö
undesired	sadness	0.625	ei-toivottu
tyrant	sadness	0.625	tyranni
gloom	sadness	0.625	synkkyyttä
bitterly	sadness	0.625	katkerasti
impotence	sadness	0.625	impotenssi
wrecked	sadness	0.625	haaksirikkoutunut
demolished	sadness	0.625	purettu
soulless	sadness	0.623	sieluton
divorce	sadness	0.623	avioero
cremation	sadness	0.621	tuhkaus
worried	sadness	0.621	huolestunut
bomb	sadness	0.621	pommi
plight	sadness	0.621	ahdinko
forsake	sadness	0.621	hylätä
melancholy	sadness	0.621	melankoliaa
unforgiving	sadness	0.612	anteeksiantamaton
sepsis	sadness	0.611	sepsis
guilty	sadness	0.609	syyllinen
debacle	sadness	0.609	romahdus
ugliness	sadness	0.609	rumuus
degrading	sadness	0.609	alentavaa
cruel	sadness	0.609	julma
faithless	sadness	0.609	uskoton
worthless	sadness	0.609	arvoton
shatter	sadness	0.609	särkyä
excluded	sadness	0.609	ulkopuolelle
injure	sadness	0.609	vahingoittaa
breakup	sadness	0.609	erota
disparaging	sadness	0.609	väheksyvä
injured	sadness	0.609	loukkaantunut
shameful	sadness	0.609	häpeällistä
gore	sadness	0.609	gore
derogatory	sadness	0.609	halventavaa
disappoint	sadness	0.609	pettää
irreparable	sadness	0.609	korjaamaton
bankrupt	sadness	0.609	konkurssiin
fearfully	sadness	0.609	peloissaan
alcoholism	sadness	0.609	alkoholismi
shackle	sadness	0.609	kahle
languishing	sadness	0.609	kuihtuu
sinner	sadness	0.609	syntinen
dilapidated	sadness	0.609	rappeutunut
dire	sadness	0.609	kauheaa
sacrifices	sadness	0.609	uhrauksia
crushing	sadness	0.609	murskaamalla
subjugation	sadness	0.609	alistaminen
overwhelmed	sadness	0.609	ällikällä lyöty
curse	sadness	0.608	kirous
anthrax	sadness	0.600	pernarutto
alone	sadness	0.600	yksin
robbery	sadness	0.600	ryöstö
angst	sadness	0.598	ahdistusta
bawl	sadness	0.594	huutaa
deportation	sadness	0.594	karkotus
broken	sadness	0.594	rikki
obliterate	sadness	0.594	hävittää
petloss	sadness	0.594	petloss
condolences	sadness	0.594	surunvalittelut
downfall	sadness	0.594	kaatuminen
prison	sadness	0.594	vankilassa
chaos	sadness	0.594	kaaos
abyss	sadness	0.594	kuiluun
disappointment	sadness	0.594	pettymys
helpless	sadness	0.594	avuton
somber	sadness	0.594	synkkä
crumbling	sadness	0.594	mureneva
violation	sadness	0.594	rikkominen
poaching	sadness	0.594	salametsästystä
nothingness	sadness	0.594	tyhjyys
eviction	sadness	0.594	häätö
losing	sadness	0.594	häviämässä
shame	sadness	0.594	häpeä
vendetta	sadness	0.594	kosto
crypt	sadness	0.594	krypta
contaminated	sadness	0.594	saastunut
martyrdom	sadness	0.594	marttyyrikuolema
irreconcilable	sadness	0.594	sovittamaton
ill	sadness	0.594	sairas
deprived	sadness	0.594	riistetty
distress	sadness	0.594	tuskaa
offender	sadness	0.594	rikoksentekijä
betray	sadness	0.594	pettää
longing	sadness	0.594	kaipuu
remorse	sadness	0.594	katumusta
captivity	sadness	0.594	vankeus
demon	sadness	0.594	demoni
dysentery	sadness	0.593	punatauti
melancholic	sadness	0.591	melankolinen
blight	sadness	0.591	vitsaus
rupture	sadness	0.588	repeämä
traitor	sadness	0.588	petturi
haggard	sadness	0.587	ahneita
lie	sadness	0.585	valehdella
cholera	sadness	0.583	kolera
unwell	sadness	0.578	huonovointinen
undesirable	sadness	0.578	ei-toivottua
denied	sadness	0.578	kielletty
whine	sadness	0.578	kitistä
humiliation	sadness	0.578	nöyryytystä
terrible	sadness	0.578	kauhea
bully	sadness	0.578	kiusata
damage	sadness	0.578	vahingoittaa
turmoil	sadness	0.578	myllerrystä
bitterness	sadness	0.578	katkeruutta
interment	sadness	0.578	hautaus
gloomy	sadness	0.578	synkkä
degeneracy	sadness	0.578	rappeutumista
immoral	sadness	0.578	moraalitonta
harmful	sadness	0.578	haitallista
sordid	sadness	0.578	surkea
frighten	sadness	0.578	pelotella
discrimination	sadness	0.578	syrjintää
devil	sadness	0.576	paholainen
captive	sadness	0.576	vankina
whimper	sadness	0.576	ulista
pessimism	sadness	0.576	pessimismi
delirium	sadness	0.576	delirium
deplore	sadness	0.576	valitettavaa
damages	sadness	0.576	vahingoista
disliked	sadness	0.576	ei pitänyt
hateful	sadness	0.575	vihamielinen
bigoted	sadness	0.574	kiihkoileva
perdition	sadness	0.569	kadotuksen
adultery	sadness	0.566	aviorikos
corrupting	sadness	0.565	korruptoivaa
anathema	sadness	0.562	anthema
deceive	sadness	0.562	pettää
shipwreck	sadness	0.562	haaksirikko
autopsy	sadness	0.562	ruumiinavaus
worsening	sadness	0.562	paheneminen
dismal	sadness	0.562	synkkä
wallow	sadness	0.562	rypeä
urn	sadness	0.562	uurna
upset	sadness	0.562	poissa tolaltaan
flog	sadness	0.562	ruoskia
sadday	sadness	0.562	surullinen päivä
infliction	sadness	0.562	aiheuttamista
endocarditis	sadness	0.562	endokardiitti
resentment	sadness	0.562	kaunaa
tomb	sadness	0.562	hauta
deceit	sadness	0.562	petos
rejection	sadness	0.562	hylkääminen
tyranny	sadness	0.562	tyrannia
worrying	sadness	0.562	huolestuttava
runaway	sadness	0.562	juokse pois
