ID,Text,Subjectivity,Sentiment Polarity,Emotion,Sarcasm,Irony,Negation,Raw_Text,tokens,padded,masks,exclamation_count,question_count,ellipsis_count,comma_count,period_count,exclamation_score,question_score,ellipsis_score,comma_score,period_score,polarity_score,Subjectivity Score,Sarcasm Score,Irony Score,Negation Score,afinn_score
20200319,calling name,1,negative,surprise,0,0,0,You calling me names ?,"['calling', 'name']","[101, 28398, 11221, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2604666128754616,1.5881125460778827,0.49091965,0.7443863153457642,0.19934073090553284,0.0
20200320,miserable frustrated self calling others name nazi called others subhumans russian exact russian soon showed mad nazi leader subhumans remember blogger natters used call labourite good number drubbing soon showed labourite,1,negative,anger,0,0,0,"It's your miserable ,frustrated self who's calling others names. And it was the Nazis who called others 'subhumans' ,the Russians to be exact. And the Russians soon showed the mad Nazi leader who were the subhumans. Remember what the blogger and other Natters used to call the Labourites? A good number of drubbings soon showed them what the Labourites are.","['mise', '##rable', 'fru', '##strat', '##ed', 'self', 'calling', 'others', 'name', 'nazi', 'called', 'others', 'sub', '##hum', '##ans', 'russian', 'exact', 'russian', 'soon', 'showed', 'mad', 'nazi', 'leader', 'sub', '##hum', '##ans', 'remember', 'blog', '##ger', 'natt', '##ers', 'used', 'call', 'labour', '##ite', 'good', 'number', 'dr', '##ub', '##bing', 'soon', 'showed', 'labour', '##ite']","[101, 15863, 50105, 72642, 53984, 10390, 15239, 28398, 14399, 11221, 20941, 11723, 14399, 13241, 31737, 15855, 13726, 42126, 13726, 16211, 27511, 24603, 20941, 14176, 13241, 31737, 15855, 34615, 23878, 11696, 93834, 11122, 11173, 15810, 19913, 11619, 12050, 11395, 11407, 18954, 27058, 16211, 27511, 19913, 11619, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,1.0,0.0,2.0,3.0,0.0,0.022727272727272728,0.0,0.045454545454545456,0.06818181818181818,0.31702104617248883,1.372872183485385,0.49036402,0.7045064568519592,0.22458983957767487,-5.0
20200323,corrupt current lot power,1,negative,disgust,0,0,0,Corrupt is the current lot we have in power,"['cor', '##rupt', 'current', 'lot', 'power']","[101, 23759, 45001, 14385, 15632, 11681, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4340150237083435,1.6376731053598093,0.49161017,0.7952038049697876,0.2066628336906433,-3.0
20200325,oner corrupt party malta beloved pl stolen many public property amongst australia hall,1,negative,anger,0,0,0,"There is only oner corrupt party in Malta: your beloved PL which has stolen so many public properties, amongst which Australia Hall.","['one', '##r', 'cor', '##rupt', 'party', 'malta', 'belo', '##ved', 'pl', 'stolen', 'many', 'public', 'property', 'amongst', 'australia', 'hall']","[101, 10399, 10131, 23759, 45001, 11727, 22821, 45409, 20516, 16360, 55501, 11260, 11347, 17480, 41974, 11758, 11672, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.33646969962865114,1.403577276097875,0.4893541,0.5938780903816223,0.37561696767807007,-2.0
20200327,made day wrote something go uttering contradicting true said wouln said think leap friend,1,positive,joy,0,0,0,"You just made my day. You just wrote something which goes against what you're uttering. You're contradicting yourself. If it were true to what you said, then you wouln't have said it. Think before you leap, my friend.","['made', 'day', 'wrote', 'something', 'go', 'ut', '##tering', 'contra', '##dic', '##ting', 'true', 'said', 'wou', '##ln', 'said', 'think', 'leap', 'friend']","[101, 11050, 11111, 14230, 19501, 11335, 11413, 76405, 11608, 47002, 12305, 16222, 12338, 55773, 24428, 12338, 21506, 89981, 17436, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.3174695132507218,1.652360370748109,0.49444318,0.9248354434967041,0.30381888151168823,3.0
20200328,write care online insult labour troll many keep thought want subject systematic character assassination name public domain message carabott clear shut expect barrage insult,1,negative,anger,0,0,1,I write because I do not care about online insults from Labour trolls. But there are many who keep their thoughts to themselves because they do not want to be subject to systematic character assassination - more so when their names are in the public domain. The message of Carabott was very clear - shut up or expect a barrage of insults.,"['write', 'care', 'online', 'ins', '##ult', 'labour', 'tro', '##ll', 'many', 'keep', 'thought', 'want', 'subject', 'systematic', 'character', 'assassination', 'name', 'public', 'domain', 'message', 'cara', '##bot', '##t', 'clear', 'shut', 'ex', '##pect', 'barrage', 'ins', '##ult']","[101, 26039, 11258, 12087, 15450, 15018, 19913, 13210, 11552, 11260, 19311, 17488, 16612, 19513, 25097, 14989, 69922, 11221, 11347, 24232, 24527, 15281, 30056, 10123, 20674, 49087, 11460, 84789, 44676, 15450, 15018, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.31571359435717267,1.5367493755833013,0.49351662,0.7371772527694702,0.19601374864578247,-3.0
20200329,true noticing every government,1,neutral,anticipation,0,0,0,"True, but I've been noticing this, under every government.","['true', 'noti', '##cing', 'every', 'government']","[101, 16222, 69327, 19175, 13667, 11594, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.4,0.0,0.45451861023902895,1.5472618378256853,0.49088925,0.9102737903594971,0.21237602829933167,2.0
20200330,sorry government pn administration systematic pilfering critic people chose criticise choice something forced onto political party pn free speech real genuine,1,positive,trust,0,0,1,No sorry. Not under any government. Under the PN administration of 2008-2013 there was no systematic pilfering of critics. There were people who chose not to criticise but that was their choice and not something forced onto them by any political party. Under the PN free speech was real and genuine.,"['sorry', 'government', 'pn', 'administration', 'systematic', 'pil', '##feri', '##ng', 'critic', 'people', 'chose', 'critici', '##se', 'choice', 'something', 'forced', 'onto', 'political', 'party', 'pn', 'free', 'speech', 'real', 'gen', '##uine']","[101, 72445, 11594, 89209, 14778, 25097, 89449, 51584, 10422, 30860, 11227, 25391, 78405, 10352, 19209, 19501, 19961, 30707, 12777, 11727, 89209, 12487, 24697, 11565, 14242, 64934, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.16,0.32854269981384276,1.5980301703321598,0.48650336,0.6488829255104065,0.2819671630859375,-7.0
20200333,yes noticed one support toxic joey one keep opinion self,1,negative,fear,0,0,1,"Yes, I've noticed that too. If one doesn't support Toxic Joey, one has to keep their opinions to them selves.","['yes', 'notice', '##d', 'one', 'support', 'toxic', 'joey', 'one', 'keep', 'opinion', 'self']","[101, 31617, 35395, 10163, 10399, 13016, 69818, 33463, 10399, 19311, 22556, 15239, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.35003485056487,1.6419727450278043,0.49163508,0.5357734560966492,0.3000364899635315,0.0
20200337,another one idiotic idea true would answered friend way mean even friend believe writing,1,negative,anger,0,0,1,Another one with the same idiotic idea. If it were true you wouldn't have answered your friend that way. Which means that even you and your friend don't believe what you're writing.,"['another', 'one', 'idi', '##oti', '##c', 'idea', 'true', 'would', 'answer', '##ed', 'friend', 'way', 'mean', 'even', 'friend', 'believe', 'writing']","[101, 12162, 10399, 19338, 21394, 10261, 14653, 16222, 11008, 42942, 10390, 17436, 12140, 25659, 12818, 17436, 22142, 16155, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.3452884870416978,1.460020008914529,0.49131408,0.5668519139289856,0.26195216178894043,1.0
20200340,something feel time,1,neutral,anticipation,0,1,0,That's something you feel all the time.,"['something', 'feel', 'time']","[101, 19501, 23333, 10573, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3100099166234334,1.4982417714411926,0.49417832,0.6204761266708374,0.2321034073829651,0.0
20200341,frustrated friend fact lager,1,neutral,joy,0,1,1,"Not me ,my frustrated friend, In fact I'm on lager.","['fru', '##strat', '##ed', 'friend', 'fact', 'lager']","[101, 72642, 53984, 10390, 17436, 17772, 32028, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3077920898795128,1.2442487407930078,0.48830646,0.8086421489715576,0.3387107253074646,-1.0
20200346,turd,1,negative,disgust,0,0,0,Turd.,"['tur', '##d']","[101, 20956, 10163, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22522060573101044,1.1326545412046995,0.49386957,0.5459476113319397,0.23742717504501343,0.0
20200347,independent one thing like government telling buying electric car expansive compared gasoline reduce price first,1,negative,sadness,0,0,1,Im an independent but one thing that I don't like is the government telling me what to do. The other is buying an electric car that is too expansive compared to gasoline . Why not reduce the price first.,"['independent', 'one', 'thing', 'like', 'government', 'telling', 'buying', 'electric', 'car', 'ex', '##pan', '##sive', 'compared', 'gas', '##olin', '##e', 'reduce', 'price', 'first']","[101, 14087, 10399, 21973, 11531, 11594, 53225, 95909, 15988, 12485, 11460, 14824, 36664, 24685, 14524, 50574, 10111, 29251, 16993, 10403, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.3124237436997263,1.6651081508521228,0.49217865,0.8428510427474976,0.2976750135421753,2.0
20200348,could agree date important earth one imagine buying decent electric car costing k k still expensive surely intended middle low class earner,1,negative,sadness,0,0,1,Couldn't agree more! It's not the date that is most important but how on earth one can imagine buying a decent Electric car costing between 30k to 40k. They are still very expensive and surely not intended for the middle and low class earners.,"['could', 'agree', 'date', 'important', 'earth', 'one', 'imagine', 'buying', 'dec', '##ent', 'electric', 'car', 'costi', '##ng', 'k', 'k', 'still', 'expensive', 'sure', '##ly', 'intended', 'middle', 'low', 'class', 'earn', '##er']","[101, 12296, 60982, 13114, 12652, 10204, 10399, 51381, 95909, 32937, 11604, 15988, 12485, 95722, 10422, 153, 153, 12440, 53936, 26210, 10563, 24094, 13470, 14298, 12728, 59652, 10177, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,0.0,0.0,0.0,1.0,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.33596799350701845,1.5744874011062149,0.49069858,0.8761394023895264,0.29572343826293945,3.0
20200349,rich amongst current buy car,1,negative,sadness,0,0,0,"Only the rich, amongst them the current , can buy those cars.","['rich', 'amongst', 'current', 'buy', 'car']","[101, 19442, 41974, 14385, 35172, 12485, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3729810297489166,1.405507496483831,0.48970833,0.8543438911437988,0.23639866709709167,2.0
