Online Post ID,Twitter ID,Related Online Post ID,Source ID,Online Post Text,Subjectivity,Sentiment Polarity,Emotion,Sarcasm,Irony,Negation,Off-topic,Language
20200695,1188042448045514752,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200696,1188042344605585408,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200697,1188042284102815744,,SNS-1-2020,,1,positive,joy,0,0,0,0,2
20200698,1188008776202366977,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200699,1188008754689826816,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200700,1188008731239440384,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200701,1187962697943416832,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200702,1187850050199793665,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,2
20200703,1187829161110454273,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200704,1184172937986957315,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20200705,1184169004178509825,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20200706,1184160505826549760,,SNS-1-2020,,1,positive,anticipation,0,0,0,0,0
20200707,1184157385021165574,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200708,1184144599356465152,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200709,1184135217491124224,,SNS-1-2020,,0,neutral,joy,0,0,0,0,2
20200710,1184134780520189952,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200711,1184131420576505856,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200712,1184129350897147904,,SNS-1-2020,,1,positive,joy,0,0,0,0,2
20200713,1184127040859131904,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200714,1184126009609728000,,SNS-1-2020,,1,negative,sadness,0,0,1,1,0
20200715,1184120784270381056,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,2
20200716,1184120746081243136,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200717,1184120001059577856,,SNS-1-2020,,0,neutral,sadness,0,0,0,0,0
20200718,1184119839578820609,,SNS-1-2020,,0,neutral,joy,0,0,0,0,0
20200719,1184113037202075654,,SNS-1-2020,,1,negative,disgust,0,0,1,1,0
20200720,1184102955638804480,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20200721,1184095026713899008,,SNS-1-2020,,1,positive,joy,0,0,0,0,2
20200722,1184087960016375808,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20200723,1184083807646965760,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200724,1184081498011557891,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20200725,1184065457868771328,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200726,1184063885369888768,,SNS-1-2020,,1,negative,sadness,0,0,1,0,0
20200727,1184052863728869378,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200728,1184052211887853568,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200729,1184052181055483906,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20200730,1184051489511219201,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20200731,1184046721392926720,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200732,1184019445611749376,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200733,1184014669343797248,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200734,1184005345133420544,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200735,1183998503917441026,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200736,1183994688006774784,,SNS-1-2020,,1,positive,trust,0,0,0,0,0
20200737,1183986556337561600,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200738,1183984494883291136,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200739,1183983701497176065,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20200740,1183982631500861442,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20200741,1183982299643334656,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200742,1183982181288480769,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200743,1183982141744537601,,SNS-1-2020,,1,positive,joy,0,0,1,0,0
20200744,1183973401439952896,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200745,1183971992829091840,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200746,1183971938726825984,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200747,1183971692936339456,,SNS-1-2020,,1,positive,anticipation,0,0,0,0,0
20200748,1183970761020755968,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200749,1183966532713488384,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20200750,1183966504263524353,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20200751,1183956910413930496,,SNS-1-2020,,1,neutral,joy,0,0,1,0,0
20200752,1183953164019601409,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200753,1183943203952742400,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200754,1183942907629375488,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200755,1183929284991344640,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200756,1183924652143529986,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200757,1183923902424203266,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200758,1183900308491030528,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200759,1183900293982904320,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200760,1183888130719567872,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200761,1183874989952516098,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200762,1183868198560681985,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200763,1183865572653719555,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200764,1183865554404286468,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200765,1183855312920600580,,SNS-1-2020,,0,positive,anticipation,0,0,0,0,0
20200766,1183855236051550208,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200767,1183853626210635777,,SNS-1-2020,,1,positive,joy,0,0,1,0,0
20200768,1183851839403548672,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20200769,1183849941397131269,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20200770,1183848277663518726,,SNS-1-2020,,1,positive,joy,0,0,1,0,0
20200771,1183847197982547968,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200772,1183846476591652864,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200773,1183846122810478593,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200774,1183845566771539969,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200775,1183845409942319104,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200776,1183845366384545795,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200777,1183845136737935360,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20200778,1183845106668986373,,SNS-1-2020,,0,positive,anticipation,0,0,0,0,0
20200779,1183845099136049152,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200780,1183845094723600389,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200781,1183845091003322370,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200782,1183845086737645568,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200783,1183845086603468800,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200784,1183845078655209472,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200785,1183845077615108097,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200786,1183845068580540417,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200787,1183845061752168448,,SNS-1-2020,,0,positive,anticipation,0,0,0,0,0
20200788,1183845056458956801,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200789,1183845048363950085,,SNS-1-2020,,0,positive,joy,0,0,1,0,2
20200790,1183845039937609729,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20200791,1183845028172648450,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20200792,1183845009755463687,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200793,1183845004265046018,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200794,1183844968005287937,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200795,1183844955300741121,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200796,1183844861042216961,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200797,1183844841450377216,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200798,1183844830025322496,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20200799,1183844825277313024,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200800,1183844793790717952,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200801,1183844656783790080,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200802,1183844617562791939,,SNS-1-2020,,0,positive,anticipation,0,0,0,0,0
20200803,1183844605449691138,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200804,1183844593873444865,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200805,1183844587204464642,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200806,1183844557236117505,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200807,1183844547421523968,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200808,1183844536684032003,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200809,1183844529490796546,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200810,1183844520007479297,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200811,1183844312381038592,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200812,1183843410735763456,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20200813,1183841989420298243,,SNS-1-2020,,1,positive,joy,0,0,0,0,2
20200814,1183841637312667648,,SNS-1-2020,,0,positive,joy,0,0,1,0,0
20200815,1183840980426022912,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200816,1183839203496546309,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200817,1183837908710637571,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200818,1183837786887147520,,SNS-1-2020,,0,positive,anticipation,0,0,0,0,0
20200819,1183837285437132807,,SNS-1-2020,,0,neutral,joy,0,0,0,0,0
20200820,1183835293549551616,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20200821,1183834599677403138,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200822,1183834594086445057,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200823,1183834530374934528,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200824,1183834361805885442,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200825,1183833663336828928,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20200826,1183833536110956544,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200827,1183833468326809600,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20200828,1183833213854199809,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20200829,1183832874073632768,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200830,1183831395006857217,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20200831,1183829794091343874,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200832,1183829566965665794,,SNS-1-2020,,0,positive,joy,0,0,1,0,0
20200833,1183829508434137092,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200834,1183829486028185600,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200835,1183826174209859585,,SNS-1-2020,,1,positive,trust,0,0,0,0,0
20200836,1183825863537770498,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200837,1183825813084487680,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200838,1183825800828768257,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200839,1183825666724241409,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200840,1183825118851686401,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200841,1183824314602283009,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200842,1183824042891059200,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200843,1183823196237291520,,SNS-1-2020,,1,negative,sadness,0,0,0,0,2
20200844,1183823191954903043,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200845,1183823163031015424,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200846,1183823150313816065,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200847,1183823132852981775,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200848,1183823120517521414,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200849,1183823112091193345,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200850,1183823090565951494,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200851,1183822122134786054,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200852,1183821943981641731,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200853,1183821943734177793,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20200854,1183821931684028417,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200855,1183821789199245313,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200856,1183821769247002624,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20200857,1183821522978459649,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200858,1183821446377816065,,SNS-1-2020,,1,positive,trust,0,0,0,0,0
20200859,1183821269730562048,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200860,1183821088029052938,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200861,1183820929228595201,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200862,1183820734306639872,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200863,1183820404361744386,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200864,1183820342881607680,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20200865,1183820310396706818,,SNS-1-2020,,0,neutral,joy,0,0,0,0,2
20200866,1183820240905523201,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200867,1183820187981811712,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20200868,1183820167844941824,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200869,1183820145736720387,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200870,1183820094239051778,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200871,1183820080225902598,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200872,1183820063469649922,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20200873,1183820056041529347,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200874,1183820046818304000,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200875,1183820041613139969,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200876,1183820012487925761,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200877,1183820006141902848,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200878,1183819946142380033,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200879,1183819931567218688,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200880,1183819580399063040,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200881,1183819553027043329,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200882,1183819423825707008,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20200883,1183819422433234946,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20200884,1183819375935184896,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200885,1183819365143273472,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200886,1183819336726831105,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200887,1183819327939776513,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200888,1183819309598031872,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200889,1183819300026617856,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200890,1183819270398103553,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200891,1183819160494792704,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200892,1183819149665017858,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200893,1183819054945099776,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200894,1183818909423677440,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200895,1183818800417984512,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200896,1183818655924137989,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20200897,1183818654565187586,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
